match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,captain,stat_totalCross,stat_totalContest,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
10385751,home,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,49.0,35.0,21.0,7.0,32.0,36.0,3.0,13.0,9.0,1.0,2.0,5.0,1.0,1.0,90.0,59.0,7.6,15.0,0.0,0.0,0.00095116,0,0.4006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385751,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,59.0,50.0,8.0,2.0,40.0,46.0,10.0,13.0,4.0,,,,,,90.0,70.0,6.6,9.0,0.2072,0.0,0.00343356,2,,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385751,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,43.0,38.0,5.0,2.0,31.0,34.0,7.0,9.0,7.0,,,,,,90.0,50.0,6.8,5.0,0.0,0.0,0.00391158,0,,,2.0,,3.0,,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385751,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,False,13.0,13.0,1.0,1.0,9.0,9.0,4.0,4.0,,,,,,,36.0,16.0,6.6,,0.0,0.0,0.00155646,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10385751,home,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,M,28,28,False,44.0,33.0,2.0,,19.0,24.0,14.0,21.0,4.0,2.0,,,,,90.0,63.0,6.4,17.0,0.0,0.0,0.010714,0,,1.0,1.0,5.0,2.0,1.0,,,,1.0,2.0,1.0,,,,True,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385751,home,Chelsea,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,5,5,False,55.0,43.0,4.0,1.0,25.0,26.0,18.0,30.0,8.0,2.0,,,,,90.0,70.0,7.5,16.0,0.7884,0.969,0.0112361,1,,,1.0,3.0,8.0,1.0,,,,,,5.0,3.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
10385751,home,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,False,27.0,22.0,2.0,2.0,6.0,7.0,16.0,21.0,4.0,1.0,,,,,79.0,44.0,6.6,11.0,0.0414,0.0148,0.00660025,2,,2.0,2.0,6.0,6.0,,,,,1.0,2.0,,,,,,1.0,3.0,,2.0,1.0,,,3.0,1.0,1.0,,,,,,,,
10385751,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,M,21,21,False,31.0,22.0,3.0,,10.0,13.0,13.0,22.0,3.0,2.0,,,,,90.0,60.0,6.6,22.0,0.0,0.0,0.104599,0,,1.0,4.0,4.0,6.0,1.0,,,,2.0,2.0,,,,,,4.0,3.0,,,,,,1.0,1.0,,1.0,,,,,,,
10385751,home,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,19,19,False,29.0,22.0,,,3.0,4.0,20.0,31.0,9.0,1.0,,,,,90.0,48.0,7.0,18.0,0.0,0.0,0.278918,0,,1.0,,10.0,3.0,1.0,,,,,1.0,1.0,,,,,6.0,5.0,4.0,1.0,,,,,2.0,,1.0,1.0,1.0,,,,,
10385751,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,21.0,17.0,,,1.0,1.0,17.0,24.0,4.0,1.0,,,,,79.0,35.0,6.5,12.0,0.0,0.0,0.0939014,0,,1.0,,6.0,2.0,1.0,,,,,,1.0,1.0,,,,4.0,3.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,
10385751,home,Chelsea,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,9,9,False,9.0,4.0,,,1.0,2.0,3.0,8.0,1.0,3.0,,,,,74.0,19.0,6.7,10.0,0.0271,0.0,0.00267758,1,,1.0,,2.0,2.0,,,1.0,,,1.0,,,,,,1.0,3.0,,,,,,,2.0,,,,,,,,,
10385751,home,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,25.0,18.0,3.0,1.0,4.0,6.0,15.0,20.0,2.0,,,,,,54.0,31.0,6.7,7.0,0.0,0.0,0.116629,0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,
10385751,home,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,2.0,1.0,,,,,1.0,3.0,,,,,,,16.0,8.0,6.3,4.0,0.0,0.0,7.719e-05,0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,
10385751,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,30,30,True,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,,1.0,,,,,11.0,9.0,6.4,2.0,0.0,0.0,0.00119012,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385751,home,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,18,18,True,1.0,,,,,,,1.0,,,,,,,11.0,3.0,6.8,2.0,0.0,0.0,0.0,0,,3.0,1.0,4.0,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,
