match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_lastManTackle,stat_fouls,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_punches,player_sofascoreId,stat_goals,stat_goalAssist,stat_hitWoodwork
10570031,home,Forest Green Rovers,Connor Wickham,,,connor-wickham,C. Wickham,F,,189.0,42,,50485,EUR,733536000,F,21,21,False,8.0,3.0,1.0,,3.0,4.0,,5.0,,,,45.0,12.0,6.3,9.0,0,,1.0,,1.0,2.0,4.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10570031,home,Forest Green Rovers,Kyle McAllister,,,kyle-mcallister,K. McAllister,M,7,175.0,57,M,869132,EUR,916876800,M,17,17,True,22.0,19.0,3.0,1.0,7.0,7.0,13.0,18.0,2.0,,,45.0,37.0,6.8,9.0,1,,3.0,1.0,,,1.0,,1.0,,,,,,4.0,,2.0,,1.0,,,,,,,,,1.0,,,,,
10570031,home,Forest Green Rovers,Myles Peart-Harris,,,myles-peart-harris,M. Peart-Harris,M,44,187.0,210,M,980649,EUR,1032307200,M,25,25,True,16.0,13.0,1.0,,4.0,4.0,9.0,14.0,1.0,,,45.0,28.0,6.2,10.0,1,,2.0,,,1.0,3.0,2.0,,1.0,,,,,2.0,,,1.0,,3.0,,,,,1.0,,,,,,,,
10570031,home,Forest Green Rovers,Jamille Matt,,,jamille-matt,J. Matt,F,9,185.0,86,M,143995,EUR,624844800,F,14,14,True,12.0,11.0,,,2.0,2.0,9.0,10.0,,,,45.0,17.0,6.7,3.0,1,,,,4.0,1.0,5.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10570031,home,Forest Green Rovers,Reece Brown,,,reece-brown,R. Brown,M,10,175.0,28,M,284433,EUR,825811200,M,29,29,True,21.0,19.0,2.0,2.0,4.0,4.0,15.0,17.0,1.0,,,28.0,26.0,6.6,3.0,2,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10570031,home,Forest Green Rovers,David Davis,,,david-davis,D. Davis,M,26,173.0,10,M,97915,EUR,667008000,M,26,26,True,20.0,20.0,2.0,2.0,11.0,11.0,9.0,9.0,2.0,,,28.0,23.0,6.2,1.0,0,,,,,,3.0,,2.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
10570031,home,Forest Green Rovers,Lewis Thomas,,,lewis-thomas,L. Thomas,G,32,185.0,23,M,920617,EUR,874713600,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570031,home,Forest Green Rovers,Jacob Jones,,,jacob-jones,J. Jones,D,18,167.0,8,M,1005906,EUR,999648000,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570031,home,Forest Green Rovers,Murphy Bennett,Murphy Bennett,,murphy-bennett,M. Bennett,D,14,178.0,12,M,1150787,EUR,1103760000,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570031,home,Forest Green Rovers,Harvey Bunker,,,harvey-bunker,H. Bunker,M,16,183.0,21,M,1005716,EUR,1050364800,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570031,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188.0,531,M,31867,EUR,650937600,G,23,23,False,27.0,22.0,10.0,5.0,21.0,21.0,1.0,6.0,8.0,2.0,2.0,90.0,34.0,7.5,5.0,0,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
10570031,away,Brighton & Hove Albion,Ed Turns,,,ed-turns,E. Turns,D,4,185.0,114,M,1014429,EUR,1034899200,D,43,43,False,53.0,40.0,9.0,1.0,22.0,27.0,18.0,26.0,2.0,,,90.0,70.0,7.2,16.0,1,,,,,5.0,,8.0,,,2.0,,1.0,,,2.0,,,1.0,,,,,2.0,,,,,,,,,
10570031,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3187,M,962012,EUR,960422400,D,29,29,False,90.0,81.0,8.0,7.0,63.0,68.0,18.0,22.0,5.0,,,90.0,101.0,7.7,10.0,1,,,,2.0,5.0,5.0,8.0,,1.0,3.0,2.0,1.0,,,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,
10570031,away,Brighton & Hove Albion,Levi Colwill,,,levi-colwill,L. Colwill,D,6,187.0,17866,M,996911,EUR,1046217600,D,6,6,False,85.0,76.0,8.0,4.0,48.0,52.0,28.0,34.0,7.0,,,90.0,112.0,7.2,16.0,0,,1.0,,3.0,1.0,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,1.0,,1.0,,,,,LColwill,,,
10570031,away,Brighton & Hove Albion,Tariq Lamptey,,,lamptey-tariq,T. Lamptey,D,48,165.0,4014,M,914691,EUR,970272000,M,2,2,False,35.0,30.0,1.0,,16.0,17.0,14.0,19.0,7.0,,,80.0,52.0,6.9,9.0,0,,1.0,,1.0,,4.0,2.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,TariqLamptey,,,
10570031,away,Brighton & Hove Albion,Steven Alzate,,,steven-alzate,S. Alzate,M,7,177.0,698,M,871822,EUR,905212800,M,17,17,False,52.0,46.0,6.0,2.0,22.0,24.0,24.0,28.0,8.0,,,90.0,71.0,7.9,7.0,1,,,,3.0,1.0,6.0,7.0,2.0,1.0,1.0,2.0,5.0,3.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,
10570031,away,Brighton & Hove Albion,Jack Spong,,,jack-spong,J. Spong,M,8,,24,M,991597,EUR,1012780800,M,41,41,False,65.0,50.0,6.0,2.0,22.0,30.0,28.0,36.0,7.0,,,85.0,75.0,6.9,18.0,0,,1.0,,,,,3.0,,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,
10570031,away,Brighton & Hove Albion,Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,178.0,20697,M,936849,EUR,864086400,M,22,22,False,26.0,20.0,1.0,,4.0,4.0,16.0,25.0,4.0,,,67.0,39.0,6.9,12.0,0,,3.0,,,1.0,3.0,2.0,,1.0,,2.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,KaoruM,,,
10570031,away,Brighton & Hove Albion,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173.0,12987,M,973556,EUR,1074816000,F,20,20,False,27.0,22.0,2.0,2.0,5.0,6.0,21.0,27.0,5.0,,,80.0,46.0,8.0,10.0,3,,6.0,4.0,,,3.0,5.0,,2.0,,,3.0,1.0,,1.0,4.0,2.0,,2.0,1.0,,,,1.0,,,,,julioenciso.33,,1.0,
10570031,away,Brighton & Hove Albion,Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,188.0,8315,M,999231,EUR,1098144000,F,28,28,False,26.0,22.0,2.0,1.0,5.0,6.0,18.0,21.0,1.0,,,90.0,35.0,8.0,7.0,2,,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,,2.0,,2.0,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,,EvanFerguson9,1.0,1.0,
10570031,away,Brighton & Hove Albion,Deniz Undav,,,deniz-undav,D. Undav,F,26,179.0,7579,M,794298,EUR,837734400,F,21,21,False,19.0,13.0,1.0,,7.0,8.0,6.0,12.0,2.0,,,67.0,30.0,7.0,12.0,3,,1.0,,1.0,,4.0,1.0,1.0,,,,1.0,,4.0,,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,,denizundav,1.0,,1.0
10570031,away,Brighton & Hove Albion,Odeluga Offiah,Odeluga Offiah,,odeluga-offiah,O. Offiah,D,42,187.0,118,M,1069627,EUR,1035590400,D,42,42,True,13.0,10.0,1.0,,6.0,8.0,4.0,5.0,3.0,,,23.0,18.0,6.5,5.0,0,,,,,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10570031,away,Brighton & Hove Albion,Andrew Moran,,,moran-andrew,A. Moran,M,23,177.0,506,M,1005706,EUR,1066176000,M,49,49,True,15.0,14.0,,,7.0,7.0,7.0,8.0,1.0,,,23.0,21.0,6.9,3.0,0,,,,,,1.0,3.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,,
10570031,away,Brighton & Hove Albion,Cameron Peupion,,,cameron-peupion,C. Peupion,M,21,175.0,208,M,1002331,EUR,1032739200,M,51,51,True,7.0,5.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,,,10.0,13.0,6.8,4.0,0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,
10570031,away,Brighton & Hove Albion,Jack Hinchy,Jack Hinchy,,jack-hinchy,J. Hinchy,M,6,,37,M,1097850,EUR,1043884800,M,53,53,True,6.0,4.0,,,2.0,3.0,2.0,3.0,1.0,,,10.0,9.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570031,away,Brighton & Hove Albion,James Furlong,,,james-furlong,J. Furlong,M,23,178.0,116,M,981689,EUR,1023408000,D,47,47,True,4.0,3.0,,,,,3.0,4.0,,,,11.0,6.0,6.4,2.0,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10570031,away,Brighton & Hove Albion,Tom McGill,,,tom-mcgill,T. McGill,G,38,185.0,454,M,1007073,EUR,953942400,G,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570031,away,Brighton & Hove Albion,Antef Tsoungui,,,tsoungui-antef,A. Tsoungui,D,5,185.0,223,M,994532,EUR,1041206400,D,46,46,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
