match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_goalAssist,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,captain,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10382262,home,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,gerorulli,128383,EUR,706320000,G,12,12,False,47.0,40.0,13.0,7.0,37.0,40.0,3.0,7.0,1.0,13.0,5.0,1.0,2.0,1.0,90.0,62.0,6.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382262,home,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1456,M,,832868,EUR,881712000,D,19,19,False,37.0,30.0,3.0,1.0,20.0,23.0,11.0,15.0,,6.0,,,,,87.0,53.0,5.8,12.0,0,,,1.0,1.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10382262,home,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21701,M,jurrientimber,958959,EUR,992736000,D,2,2,False,47.0,40.0,5.0,3.0,35.0,38.0,5.0,9.0,2.0,11.0,,,,,90.0,71.0,7.2,10.0,0,,,,,6.0,11.0,,,4.0,3.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,
10382262,home,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,,861972,EUR,946598400,D,3,3,False,59.0,48.0,5.0,3.0,38.0,42.0,10.0,19.0,1.0,3.0,,,,,90.0,74.0,6.7,14.0,0,,,2.0,,2.0,3.0,,,1.0,3.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,
10382262,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,,836673,EUR,943747200,D,5,5,False,21.0,17.0,2.0,,7.0,8.0,10.0,13.0,,1.0,,,,,64.0,28.0,6.1,6.0,0,,,,,2.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,
10382262,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,,100386,EUR,693100800,M,23,23,False,41.0,35.0,12.0,10.0,14.0,15.0,22.0,31.0,,4.0,,,,,90.0,59.0,7.5,13.0,2,,,5.0,1.0,2.0,6.0,,1.0,2.0,,4.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,
10382262,home,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10882,M,EdsonAlvarez19,847151,EUR,877651200,M,4,4,False,75.0,64.0,4.0,2.0,42.0,48.0,22.0,27.0,3.0,6.0,,,,,90.0,95.0,7.7,15.0,3,,,,,9.0,14.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,8.0,1.0,,1.0,2.0,,1.0,,,2.0,1.0,,,,,,
10382262,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,,959806,EUR,1021507200,M,8,8,False,41.0,31.0,1.0,,21.0,23.0,10.0,18.0,2.0,4.0,,,,,77.0,51.0,6.4,11.0,1,,,,,3.0,2.0,1.0,,1.0,3.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,
10382262,home,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89569,M,Kudus,905163,EUR,965174400,F,20,20,False,14.0,12.0,1.0,1.0,5.0,6.0,7.0,10.0,,3.0,,,,,90.0,42.0,6.3,14.0,3,,,2.0,,17.0,8.0,2.0,4.0,8.0,,2.0,1.0,4.0,3.0,,4.0,,1.0,2.0,,1.0,,,2.0,,1.0,1.0,,,,
10382262,home,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,dusantadic,38560,EUR,595987200,F,10,10,False,24.0,19.0,1.0,1.0,5.0,5.0,16.0,24.0,1.0,2.0,,,,,90.0,37.0,7.5,11.0,1,,,5.0,2.0,8.0,1.0,,,1.0,,1.0,1.0,,7.0,,,,2.0,,,,,3.0,1.0,1.0,,,True,,,
