match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13981478,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,27.0,14.0,17.0,4.0,0.0,10.0,11.0,4.0,16.0,8.0,2.0,90.0,32.0,6.0,13.0,0.00208711,0.0548,0,-1.0079,0.02,0.02,-0.17,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981478,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,52.0,46.0,5.0,3.0,0.0,37.0,39.0,9.0,13.0,4.0,,90.0,64.0,6.5,7.0,0.0146128,,0,,0.05,0.17,-0.33,,2.0,3.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13981478,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,18,18,False,36.0,33.0,3.0,,0.0,25.0,25.0,8.0,11.0,7.0,,75.0,49.0,6.5,3.0,0.0023325,,0,,0.06,0.04,-0.12,,1.0,6.0,4.0,,,,3.0,5.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
13981478,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,34.0,29.0,4.0,1.0,0.0,14.0,15.0,15.0,19.0,3.0,,90.0,51.0,6.4,11.0,0.00781421,,1,,0.09,0.03,-0.34,,1.0,2.0,4.0,1.0,,,1.0,2.0,1.0,,,2.0,1.0,True,2.0,1.0,2.0,3.0,0.022,0.0198,0.0,,,,,,,,,,,,
13981478,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,M,2,2,False,28.0,20.0,1.0,,0.0,9.0,11.0,11.0,17.0,5.0,,81.0,45.0,6.7,12.0,0.0059858,,2,,0.12,0.22,-0.07,,,4.0,5.0,,3.0,1.0,,,1.0,1.0,,,4.0,,2.0,,,,0.0519,,-0.08,1.0,1.0,,,,,,,,,,
13981478,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,31.0,27.0,2.0,1.0,0.0,17.0,18.0,10.0,13.0,2.0,,75.0,45.0,7.0,6.0,0.0158012,,1,,0.06,-0.02,0.22,,1.0,4.0,5.0,1.0,,,3.0,,3.0,1.0,,3.0,1.0,,,,2.0,1.0,0.0546,,0.0,1.0,,1.0,1.0,,,,,,,,
13981478,home,Fiorentina,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,14,14,False,52.0,40.0,7.0,3.0,1.0,21.0,23.0,19.0,29.0,5.0,,90.0,66.0,7.0,20.0,0.173732,,0,,0.33,0.16,-0.09,,1.0,3.0,3.0,,1.0,,1.0,,2.0,1.0,,,2.0,,6.0,,,1.0,,,,,,,3.0,1.0,1.0,,,,,,
13981478,home,Fiorentina,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,M,21,21,False,26.0,19.0,3.0,1.0,0.0,8.0,11.0,11.0,15.0,4.0,,90.0,53.0,6.3,14.0,0.0911252,,1,,0.03,0.04,-0.19,,,5.0,3.0,1.0,1.0,,,,1.0,,,1.0,2.0,,4.0,,1.0,1.0,0.3394,,-0.53,1.0,,2.0,,1.0,,1.0,,,,,
13981478,home,Fiorentina,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,F,22,22,False,32.0,21.0,,,0.0,10.0,13.0,11.0,19.0,2.0,,67.0,46.0,7.1,19.0,0.0481774,,1,,0.06,0.32,-0.01,,1.0,3.0,6.0,2.0,1.0,1.0,,,,1.0,,,4.0,,1.0,1.0,,5.0,0.033,0.0135,-0.18,,,,2.0,,,,,,,,
13981478,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,False,9.0,7.0,,,0.0,2.0,4.0,5.0,5.0,,,45.0,15.0,6.2,5.0,0.00875474,,0,,-0.04,0.18,0.16,,,4.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
