match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross
10438131,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,31.0,24.0,14.0,7.0,22.0,26.0,2.0,5.0,1.0,1.0,10.0,1.0,1.0,1.0,90.0,42.0,7.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,Josué Sá,josue-sa,J. Sá,D,186,48,M,137982,EUR,708739200,D,23,23,False,80.0,73.0,13.0,8.0,51.0,52.0,22.0,28.0,3.0,4.0,9.0,1.0,,,90.0,91.0,7.6,7.0,0,,,3,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,93.0,85.0,14.0,7.0,68.0,69.0,17.0,24.0,4.0,9.0,6.0,,,,90.0,108.0,7.4,9.0,0,,,33,5.0,1.0,1.0,1.0,2.0,,True,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10438131,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,32.0,29.0,2.0,1.0,25.0,25.0,4.0,7.0,2.0,1.0,2.0,1.0,,,45.0,38.0,6.7,3.0,0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,45.0,39.0,,,24.0,26.0,15.0,21.0,7.0,,4.0,1.0,,,90.0,79.0,6.7,17.0,1,,,20,6.0,2.0,3.0,2.0,3.0,1.0,,,2.0,,4.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,
10438131,home,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,177,123,M,902051,EUR,954115200,M,15,15,False,26.0,26.0,1.0,1.0,7.0,7.0,19.0,20.0,4.0,1.0,2.0,1.0,,,85.0,40.0,7.0,4.0,1,,,8,3.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,
10438131,home,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,189,309,,108398,EUR,613699200,M,30,30,False,27.0,19.0,1.0,,13.0,16.0,6.0,11.0,5.0,,4.0,2.0,,,62.0,36.0,6.6,11.0,0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,
10438131,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,False,43.0,39.0,1.0,,17.0,17.0,22.0,26.0,8.0,2.0,3.0,,,,85.0,63.0,7.1,6.0,0,,,21,7.0,1.0,3.0,2.0,1.0,,,3.0,2.0,2.0,,,1.0,3.0,3.0,,2.0,,,,,,,,
10438131,home,Rio Ave,Pedro Amaral,amaral-pedro,P. Amaral,D,178,86,M,834247,EUR,872467200,M,24,24,False,28.0,23.0,2.0,,10.0,11.0,13.0,21.0,7.0,1.0,6.0,1.0,,,90.0,68.0,6.6,17.0,1,,,24,8.0,3.0,4.0,3.0,,,,1.0,1.0,,1.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,,,,,,
10438131,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,19,19,False,21.0,17.0,,,5.0,5.0,12.0,18.0,5.0,3.0,3.0,1.0,,,90.0,39.0,6.6,14.0,1,,,9,7.0,,,,2.0,,,2.0,3.0,,4.0,2.0,,3.0,1.0,,1.0,1.0,,,,,,,
10438131,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,3.0,2.0,,,,,2.0,3.0,3.0,,1.0,1.0,,,56.0,11.0,6.9,7.0,1,,,9,3.0,,,,,,,,2.0,,2.0,,,2.0,,1.0,1.0,,1.0,1.0,,,,,
10438131,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,True,30.0,26.0,1.0,,17.0,19.0,9.0,12.0,2.0,2.0,,,,,45.0,37.0,6.8,5.0,0,,,3,2.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10438131,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,True,9.0,8.0,,,2.0,2.0,6.0,7.0,3.0,,2.0,2.0,,,34.0,16.0,6.6,4.0,1,,,11,2.0,,1.0,1.0,,,,1.0,,,3.0,,1.0,,,,,,,,1.0,,,,
10438131,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,28.0,25.0,1.0,1.0,10.0,10.0,15.0,18.0,1.0,1.0,2.0,,,,28.0,32.0,6.7,4.0,0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10438131,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,True,9.0,9.0,,,5.0,5.0,4.0,5.0,,,2.0,,,,11.0,10.0,6.5,1.0,0,,,95,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10438131,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,13.0,12.0,,,3.0,3.0,9.0,10.0,,,1.0,,,,11.0,13.0,6.5,1.0,0,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,Magrão,,15,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,João Ferreira,joao-ferreira,J. Ferreira,D,185,384,M,976401,EUR,985219200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,True,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,away,Santa Clara,Marco Pereira,marco-pereira,Marco,G,185,11,M,44630,EUR,537408000,G,99,99,False,29.0,21.0,14.0,6.0,19.0,20.0,2.0,9.0,1.0,,7.0,1.0,2.0,,90.0,37.0,6.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10438131,away,Santa Clara,Pierre Sagna,pierre-sagna,P. Sagna,D,183,17,M,135130,EUR,651196800,D,95,95,False,34.0,28.0,5.0,3.0,13.0,13.0,15.0,25.0,4.0,1.0,5.0,,,,72.0,52.0,6.8,14.0,0,,,,4.0,,2.0,,,1.0,True,2.0,,,1.0,4.0,1.0,3.0,2.0,,,,,,,,,,
10438131,away,Santa Clara,Kennedy Boateng,kennedy-boateng,K. Boateng,D,191,330,M,845884,EUR,849225600,D,4,4,False,35.0,28.0,4.0,2.0,20.0,22.0,8.0,13.0,5.0,2.0,4.0,,,,66.0,48.0,6.2,8.0,1,,,4,5.0,2.0,3.0,1.0,1.0,,,3.0,2.0,,,,,1.0,,,,,,,1.0,,,,
10438131,away,Santa Clara,Cristian Tassano,cristian-tassano,C. Tassano,D,185,114,M,790099,EUR,838080000,D,17,17,False,52.0,46.0,6.0,3.0,38.0,38.0,8.0,14.0,4.0,2.0,3.0,,,,90.0,61.0,6.7,6.0,2,,,17,9.0,,3.0,2.0,3.0,,,6.0,1.0,,,,,,,,,1.0,,,1.0,,,,
10438131,away,Santa Clara,Paulo,paulo,Paulo,D,187,57,M,1018886,EUR,1013644800,D,43,43,False,64.0,51.0,9.0,4.0,44.0,50.0,7.0,14.0,3.0,4.0,4.0,,,,90.0,76.0,6.9,15.0,0,,,2,,1.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
10438131,away,Santa Clara,Victor Bobsin,victor-bobsin,V. Bobsin,M,184,110,M,905451,EUR,947635200,M,80,80,False,40.0,32.0,2.0,1.0,21.0,25.0,11.0,15.0,3.0,1.0,8.0,,,,90.0,47.0,6.7,10.0,0,,,8,5.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,
10438131,away,Santa Clara,Pedro Bicalho,bicalho-pedro,P. Bicalho,M,178,3554,M,966133,EUR,987984000,M,35,35,False,31.0,23.0,5.0,1.0,19.0,23.0,4.0,8.0,2.0,,4.0,,,,72.0,36.0,6.2,11.0,0,,,35,4.0,,1.0,1.0,2.0,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,
10438131,away,Santa Clara,Matheus Araújo,matheus-araujo,M. Araújo,D,185,323,M,1105841,EUR,983404800,M,32,32,False,23.0,17.0,2.0,1.0,11.0,14.0,6.0,12.0,7.0,,6.0,3.0,,,66.0,52.0,6.9,16.0,0,Matheus,,32,7.0,2.0,3.0,1.0,1.0,,,2.0,,,2.0,3.0,1.0,3.0,1.0,,1.0,,,,,,,,
10438131,away,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,177,795,M,1046794,EUR,1016755200,F,49,49,False,14.0,9.0,,,2.0,2.0,11.0,23.0,4.0,,2.0,2.0,,,90.0,49.0,7.0,25.0,3,Gabriel Silva,,10,9.0,1.0,,,2.0,2.0,,,1.0,,2.0,11.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,4.0
10438131,away,Santa Clara,João Lima,joao-marcos,J. Lima,F,180,38,M,1092103,EUR,958003200,F,89,89,False,9.0,6.0,,,,,6.0,9.0,3.0,,3.0,2.0,,,65.0,16.0,6.4,8.0,0,João Lima,,89,3.0,,,,,,,,1.0,,2.0,,,,,,3.0,,,,,,,,
10438131,away,Santa Clara,Ricardinho,ricardinho,Ricardinho,M,178,116,M,1094399,EUR,902361600,F,10,10,False,26.0,20.0,3.0,2.0,12.0,14.0,8.0,13.0,4.0,,5.0,1.0,,,88.0,36.0,6.5,11.0,0,,,21,5.0,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,
10438131,away,Santa Clara,Kyosuke Tagawa,kyosuke-tagawa,K. Tagawa,F,181,119,M,858886,EUR,918691200,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,25.0,3.0,6.4,,0,,,11,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
10438131,away,Santa Clara,Rildo,rildo,Rildo,F,178,262,M,1047095,EUR,948412800,F,37,37,True,6.0,2.0,,,,2.0,2.0,4.0,,,2.0,,,,24.0,10.0,6.5,6.0,0,,,37,,,,,,,,,,,2.0,,,,,,,,,,,,,,
10438131,away,Santa Clara,Andrézinho,andrezinho,Andrézinho,M,174,88,M,1065957,EUR,849398400,F,21,21,True,8.0,7.0,2.0,2.0,4.0,5.0,3.0,5.0,5.0,,2.0,1.0,,,18.0,18.0,7.0,4.0,0,Andrézinho,,7,,,3.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,
10438131,away,Santa Clara,Adriano Firmino,adriano-firmino,A. Firmino,M,187,127,M,989383,EUR,941673600,M,20,20,True,13.0,7.0,2.0,,2.0,6.0,5.0,7.0,2.0,,2.0,,,,18.0,14.0,6.4,6.0,0,,,6,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,
10438131,away,Santa Clara,Matheus Babi,matheus-babi,Matheus Babi,F,191,462,M,1007431,EUR,869184000,F,39,39,True,,,,,,,,,,,,,,,8.0,3.0,6.4,2.0,0,,,17,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
10438131,away,Santa Clara,Ricardo Fernandes,ricardo-fernandes,R. Fernandes,G,193,94,M,845676,EUR,783302400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,away,Santa Clara,Rodrigo Valente,rodrigo-valente,R. Valente,M,173,31,M,979219,EUR,982195200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,away,Santa Clara,Anderson Carvalho,anderson-carvalho,A. Carvalho,M,176,20,M,206770,EUR,643161600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438131,away,Santa Clara,Filip Stevanović,filip-stevanovic,F. Stevanović,F,177,754,M,966503,EUR,1032825600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
