match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_shotOffTarget,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated
10389974,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,40.0,24.0,31.0,15.0,14.0,19.0,10.0,21.0,1.0,2.0,9.0,1.0,2.0,1.0,3.0,90.0,52.0,7.6,16.0,0.0,0.0,0.00134511,0,1.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389974,home,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,39.0,29.0,3.0,1.0,16.0,20.0,13.0,20.0,,1.0,5.0,,,,,90.0,60.0,6.8,16.0,0.0,0.0,0.0185174,0,,,,hamarintos27,True,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
10389974,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,False,40.0,31.0,5.0,3.0,25.0,29.0,6.0,11.0,3.0,4.0,4.0,1.0,,,,88.0,48.0,6.5,10.0,0.0895,0.0,0.00169735,1,,,,,,,7.0,,,3.0,,,,1.0,1.0,,6.0,1.0,,,,,,,,,,,
10389974,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,53.0,45.0,8.0,5.0,34.0,39.0,11.0,14.0,1.0,1.0,4.0,,,,,90.0,58.0,6.8,9.0,0.0,0.0,0.00208479,0,,,,,,,5.0,,,3.0,,,,1.0,1.0,,4.0,,,,,,,,,,,,
10389974,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,47.0,36.0,6.0,3.0,17.0,21.0,19.0,27.0,5.0,15.0,3.0,4.0,,,,90.0,83.0,7.4,21.0,0.0,0.0,0.0165703,0,,,,,,1.0,9.0,1.0,2.0,1.0,3.0,6.0,3.0,2.0,1.0,,4.0,,1.0,,,,,,,,,,
10389974,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,40.0,29.0,6.0,3.0,10.0,10.0,21.0,37.0,1.0,1.0,2.0,,,,,83.0,59.0,7.0,20.0,0.0,0.0,0.398918,0,,,,,,7.0,4.0,,,1.0,,,,1.0,2.0,,1.0,,1.0,2.0,4.0,,,,,,,,
10389974,home,Stade Rennais,Xeka,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,80,80,False,41.0,35.0,3.0,3.0,15.0,16.0,20.0,25.0,4.0,8.0,8.0,2.0,,,,75.0,49.0,7.0,8.0,0.0,0.0,0.0129421,0,,,,,,,4.0,,,,,2.0,2.0,2.0,,,4.0,,,,,,,,,,,,
10389974,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,False,58.0,52.0,6.0,3.0,23.0,24.0,29.0,34.0,,4.0,11.0,1.0,,,,90.0,70.0,7.5,8.0,0.0518,0.0193,0.0344173,2,,,,,,,2.0,,1.0,1.0,,2.0,2.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,
10389974,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,M,7,7,False,48.0,36.0,1.0,1.0,10.0,11.0,26.0,38.0,10.0,15.0,7.0,2.0,,,,88.0,67.0,8.4,19.0,0.7157,0.3721,0.0972124,4,,,,,,1.0,3.0,,2.0,,1.0,2.0,1.0,4.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
10389974,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,15.0,11.0,,,2.0,4.0,9.0,11.0,,1.0,1.0,1.0,,,,75.0,37.0,6.6,18.0,0.0958,0.0,0.236168,1,,,,,,,11.0,,2.0,,,,,6.0,1.0,,3.0,1.0,5.0,,1.0,,,1.0,,,,,
10389974,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,33.0,27.0,1.0,1.0,3.0,4.0,25.0,30.0,1.0,3.0,2.0,,,,,88.0,45.0,8.3,10.0,0.6188,0.8855,0.497291,3,,,,amine_gouiri,,1.0,13.0,,2.0,1.0,,1.0,,1.0,3.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0
10389974,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,True,11.0,11.0,,,1.0,1.0,11.0,11.0,,2.0,,1.0,,,,15.0,15.0,6.8,1.0,0.0,0.0,0.056678,0,,,,lovromajer,,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
