match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_wonContest,stat_ownGoals,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_outfielderBlock,stat_penaltyWon
11004311,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190.0,3177,M,rpatricio1,17737,EUR,571881600,G,1,1,False,28.0,23.0,8.0,3.0,22.0,23.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,90.0,35.0,6.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004311,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190.0,4065,M,,611210,EUR,829699200,D,23,23,False,44.0,38.0,6.0,3.0,27.0,29.0,11.0,15.0,3.0,3.0,,,,,,,,45.0,48.0,6.4,7.0,1,23,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11004311,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191.0,1587,M,,893642,EUR,949968000,D,24,24,False,37.0,35.0,2.0,1.0,31.0,32.0,4.0,5.0,1.0,2.0,,1.0,,,,,,45.0,41.0,6.6,3.0,0,4,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11004311,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,66.0,59.0,8.0,6.0,39.0,43.0,20.0,23.0,8.0,7.0,,2.0,,,,,,90.0,85.0,6.9,10.0,2,3,4.0,2.0,5.0,1.0,,4.0,4.0,1.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11004311,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180.0,2952,M,,893008,EUR,856137600,M,19,19,False,51.0,42.0,5.0,4.0,20.0,23.0,25.0,34.0,8.0,6.0,,1.0,,,,,,90.0,85.0,6.2,16.0,0,19,2.0,,2.0,1.0,,2.0,,1.0,,,,5.0,,1.0,,6.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11004311,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186.0,2776,M,,186855,EUR,794188800,M,4,4,False,48.0,37.0,9.0,5.0,22.0,28.0,15.0,20.0,2.0,2.0,,,,,,,,45.0,51.0,6.9,11.0,0,4,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
11004311,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,191.0,1909,M,,1102659,EUR,1046649600,M,68,68,False,36.0,32.0,3.0,2.0,23.0,23.0,9.0,13.0,4.0,6.0,,1.0,,,,,,57.0,43.0,6.2,7.0,1,8,1.0,,2.0,,1.0,,,2.0,1.0,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,
11004311,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178.0,5701,M,stewel92,45925,EUR,720144000,M,92,92,False,48.0,40.0,3.0,1.0,18.0,21.0,22.0,30.0,1.0,3.0,,,,,,,,90.0,69.0,6.8,14.0,2,22,1.0,,3.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,,,1.0,,,,,,
11004311,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,187.0,883,M,,1155625,EUR,1068854400,F,62,62,False,19.0,14.0,,,5.0,5.0,9.0,14.0,3.0,2.0,,1.0,,,,,,45.0,26.0,6.6,7.0,0,7,,,2.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,
11004311,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186.0,5682,M,lorepelle7,555540,EUR,835142400,F,7,7,False,30.0,22.0,3.0,2.0,7.0,7.0,18.0,31.0,3.0,3.0,,,,,,,,90.0,56.0,7.7,19.0,5,7,,,7.0,1.0,3.0,,,2.0,3.0,,,1.0,,2.0,4.0,8.0,3.0,1.0,,,2.0,,2.0,,2.0,True,,,,,
