match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_challengeLost,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_goalAssist,stat_dispossessed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11352660,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,17.0,14.0,2.0,1.0,1.0,1.0,13.0,18.0,4.0,,,8.0,,90.0,35.0,8.1,9.0,0.0218026,3,,2.0,,2.0,,4.0,1.0,1.0,,1.0,2.0,2.0,3.0,2.0,,1.201,3.0,,,,,1.0,2.0,,2.0,1.1422,,yowissa,,1.0,1.0,,,,,,
11352660,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,7.0,6.0,1.0,,3.0,4.0,4.0,6.0,1.0,1.0,1.0,,,14.0,11.0,6.7,3.0,0.0189029,0,,3.0,1.0,,,,,,,,,,,,,,,,,Mads,Roerslev,,,,,,,,,,,,,,,,
11352660,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,True,12.0,8.0,1.0,,2.0,2.0,6.0,10.0,1.0,,,2.0,,14.0,16.0,6.5,4.0,0.0032009,1,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0918,,,1.0,,,1.0,,,,,,,,,,,,,,,
11352660,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,M,14,14,True,13.0,13.0,,,5.0,5.0,8.0,8.0,,,,,,14.0,15.0,7.4,,0.0155282,2,,,,,,1.0,,1.0,,,,,,1.0,,0.1022,,,,,,,1.0,,,0.3436,,,,,1.0,,,,,,
11352660,home,Brentford,Michael Olakigbe,olakigbe-michael,M. Olakigbe,M,29,180,91,M,1014556,EUR,1082851200,M,37,37,True,1.0,,,,,1.0,,,,,,1.0,,10.0,2.0,6.5,2.0,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352660,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,home,Brentford,Kim Ji-Soo,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Kim Ji-Soo,,,,,,,,,,,,,,,,,
11352660,home,Brentford,Ethan Brierley,ethan-brierley,E. Brierley,M,6,173,45,M,998841,EUR,1069545600,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,51.0,29.0,31.0,11.0,22.0,27.0,7.0,24.0,3.0,,,20.0,6.0,90.0,80.0,7.8,23.0,0.00191238,0,0.0393,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,4.0,1.0,1.0,1.0,
11352660,away,Burnley,Connor Roberts,connor-roberts,C. Roberts,D,14,175,396,M,804613,EUR,811814400,D,14,14,False,43.0,38.0,5.0,2.0,28.0,31.0,10.0,14.0,2.0,,,5.0,,78.0,55.0,6.0,8.0,0.0107727,0,,2.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,Ameen Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,False,44.0,36.0,2.0,,28.0,32.0,8.0,12.0,4.0,1.0,1.0,2.0,,90.0,56.0,6.3,10.0,0.00264743,0,,,,1.0,2.0,3.0,,,3.0,,,,,,,,,1.0,,Ameen,Al-Dakhil,,,,1.0,,,,,2.0,,,,,,,
11352660,away,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,47.0,42.0,4.0,1.0,28.0,31.0,14.0,16.0,3.0,,,9.0,,90.0,64.0,7.3,5.0,0.00723306,0,,,,,2.0,3.0,,,12.0,2.0,,,,3.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0
11352660,away,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,43.0,35.0,8.0,4.0,21.0,23.0,14.0,22.0,3.0,1.0,,5.0,,90.0,62.0,6.4,14.0,0.00494969,0,,2.0,,1.0,1.0,3.0,,,3.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11352660,away,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,69.0,61.0,3.0,3.0,37.0,41.0,24.0,28.0,4.0,,,6.0,,90.0,81.0,6.8,10.0,0.0542505,0,,,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,3.0,,True,,,1.0,,,,,,,
11352660,away,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,15.0,13.0,1.0,1.0,8.0,8.0,5.0,8.0,5.0,2.0,1.0,1.0,,66.0,29.0,6.3,7.0,0.00744069,0,,1.0,,1.0,3.0,7.0,,,2.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,
11352660,away,Burnley,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,31,31,False,25.0,20.0,1.0,,7.0,9.0,13.0,22.0,,2.0,,3.0,,66.0,38.0,6.5,13.0,0.0414964,1,,6.0,,,,3.0,,1.0,,,,,,,,0.0396,2.0,,1.0,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,M,25,25,False,20.0,19.0,,,11.0,11.0,8.0,9.0,4.0,2.0,1.0,2.0,,76.0,35.0,7.0,5.0,0.158568,2,,,,1.0,,5.0,,1.0,,2.0,,,2.0,,,0.1283,,1.0,2.0,,,,1.0,,3.0,0.3528,,,,1.0,,,,,,,
11352660,away,Burnley,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,M,47,47,False,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,,45.0,13.0,6.3,6.0,0.00027963,1,,,,,,4.0,,1.0,,,,,2.0,,,0.0283,,,2.0,,,,,,,,,,,1.0,,,,,,,
11352660,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,False,19.0,14.0,1.0,1.0,3.0,4.0,11.0,15.0,3.0,1.0,,1.0,,90.0,38.0,6.6,16.0,0.251094,0,,,,10.0,3.0,14.0,1.0,,1.0,,,,8.0,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,
11352660,away,Burnley,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,F,30,30,True,14.0,14.0,,,7.0,7.0,7.0,9.0,6.0,3.0,3.0,4.0,,45.0,29.0,6.7,5.0,0.00813939,2,,2.0,,2.0,,5.0,,1.0,,,2.0,2.0,3.0,1.0,,0.9448,,,2.0,Luca Koleosho,,1.0,,1.0,1.0,,,,,,,,,,,,
11352660,away,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,True,14.0,12.0,2.0,2.0,2.0,2.0,10.0,13.0,2.0,,,,,24.0,18.0,6.7,3.0,0.00850789,0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11352660,away,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,F,34,34,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,14.0,7.0,6.5,1.0,0.00044566,0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11352660,away,Burnley,Nathan Redmond,nathan-redmond,N. Redmond,M,15,173,419,M,115346,EUR,762912000,M,15,15,True,8.0,6.0,,,2.0,2.0,4.0,6.0,3.0,3.0,2.0,1.0,,14.0,13.0,6.6,4.0,0.00338444,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352660,away,Burnley,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,44,44,True,15.0,14.0,1.0,,8.0,8.0,6.0,7.0,,,,1.0,,10.0,17.0,6.4,1.0,0.00109446,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,Jack Cork,jack-cork,J. Cork,M,,185,85,M,20993,EUR,614736000,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352660,away,Burnley,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,zaroury,,,,,,,,,
