match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_jerseyNumber,player_gender,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_totalOffside,stat_challengeLost,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
10411724,home,Inter,Samir Handanović,,,samir-handanovic,S. Handanović,G,193,1174,2949,EUR,458611200,G,1,1,False,True,36.0,35.0,8.0,7.0,35.0,36.0,5.0,1.0,1.0,90.0,42.0,6.9,2.0,0.0,0.0,0.0001234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411724,home,Inter,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,187,9818,187205,EUR,792460800,D,37,37,False,,87.0,81.0,12.0,9.0,52.0,53.0,6.0,,,90.0,93.0,7.3,6.0,0.0,0.0,0.0250982,0,37,M,milanskriniar,29.0,34.0,2.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411724,home,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,188,5674,91046,EUR,697248000,D,6,6,False,,69.0,61.0,5.0,1.0,48.0,52.0,8.0,,,90.0,80.0,7.0,9.0,0.0609,0.0,0.00367012,1,6,M,Stefandevrij,13.0,17.0,1.0,2.0,,,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411724,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,190,15274,826188,EUR,923961600,D,95,95,False,,84.0,77.0,10.0,8.0,48.0,49.0,8.0,,,90.0,100.0,8.3,9.0,0.3491,0.8898,0.401222,2,95,M,alessandrobastoni,29.0,36.0,1.0,1.0,,1.0,,,4.0,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411724,home,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,189,15021,759520,EUR,829785600,M,2,2,False,,19.0,17.0,,,6.0,7.0,4.0,3.0,,90.0,43.0,7.1,8.0,0.2713,0.2495,0.17794,3,2,M,ddumfries2,11.0,13.0,,2.0,,1.0,1.0,2.0,3.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10411724,home,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,175,21290,363856,EUR,855273600,M,23,23,False,,51.0,45.0,6.0,4.0,17.0,18.0,4.0,1.0,,90.0,65.0,7.4,10.0,0.0409,0.0,0.300932,1,23,M,nicolo_barella,28.0,34.0,,4.0,,,2.0,,7.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,,,,,,1.0,3.0,,,,,,,,,
10411724,home,Inter,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,181,13097,108800,EUR,721872000,M,77,77,False,,46.0,40.0,3.0,2.0,24.0,27.0,10.0,2.0,,85.0,61.0,7.4,9.0,0.0384,0.0,0.0166239,2,11,M,marcelo_brozovic,16.0,20.0,,,,3.0,,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
10411724,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,178,32988,135700,EUR,760665600,M,20,20,False,,37.0,34.0,2.0,2.0,17.0,17.0,1.0,,,75.0,53.0,7.1,11.0,0.1737,0.2299,0.0844675,2,20,M,HÇalhanoğlu,19.0,25.0,,5.0,,1.0,2.0,,,1.0,1.0,,,,,,5.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,
10411724,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,174,15308,284361,EUR,879120000,M,32,32,False,,22.0,15.0,1.0,,9.0,9.0,3.0,,,68.0,47.0,7.3,15.0,0.0443,0.0,0.0531555,1,32,M,dimarco32,9.0,23.0,,,,,,,4.0,,,,,1.0,3.0,3.0,10.0,,,1.0,,1.0,,1.0,1.0,3.0,,,,,,,
10411724,home,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,191,56823,78893,EUR,737251200,F,90,90,False,,11.0,10.0,,,1.0,1.0,1.0,4.0,,68.0,20.0,6.6,8.0,0.1564,0.0,0.132188,1,9,M,RLukaku,9.0,10.0,1.0,4.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,
10411724,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,175,122092,823984,EUR,872208000,F,10,10,False,,12.0,10.0,3.0,2.0,6.0,6.0,3.0,1.0,,75.0,30.0,7.6,8.0,0.5215,0.508,0.105066,4,10,M,LautaroM,4.0,7.0,1.0,6.0,,1.0,3.0,,3.0,1.0,2.0,,2.0,,2.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,1.0,,,,,,
10411724,home,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,183,3165,377118,EUR,773366400,D,8,8,True,,6.0,4.0,2.0,,2.0,3.0,4.0,2.0,,22.0,12.0,6.5,5.0,0.0,0.0,0.00032117,0,21,M,,2.0,3.0,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10411724,home,Inter,Edin Džeko,,,edin-dzeko,E. Džeko,F,193,23224,14990,EUR,511401600,F,9,9,True,,6.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,,22.0,11.0,7.0,5.0,0.1062,0.0533,0.40284,1,10,M,EDzeko,2.0,3.0,,1.0,,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,
10411724,home,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,188,567,287057,EUR,765676800,M,5,5,True,,10.0,8.0,2.0,1.0,5.0,6.0,2.0,,,15.0,12.0,6.7,3.0,0.0,0.0,0.183291,0,63,M,,3.0,4.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
10411724,home,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,188,5676,249929,EUR,776736000,F,11,11,True,,3.0,2.0,2.0,2.0,,,,1.0,,15.0,6.0,7.4,2.0,0.3658,0.8452,0.00043617,1,30,M,tucocorrea,2.0,3.0,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,
10411724,home,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,179,5914,996820,EUR,1015632000,M,14,14,True,,4.0,3.0,2.0,1.0,1.0,1.0,,,,8.0,7.0,6.7,2.0,0.0,0.0,0.00110409,0,23,M,KristjanAsllani,2.0,4.0,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411724,home,Inter,Alex Cordaz,,,alex-cordaz,A. Cordaz,G,188,119,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
