match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalOffside,player_firstName,player_lastName,stat_totalContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_penaltyMiss,stat_wonContest,stat_accurateCross,stat_penaltyWon,stat_bigChanceCreated,stat_penaltySave,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded,player_sofascoreId,stat_goalAssist
11453175,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,24.0,17.0,9.0,2.0,17.0,17.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,90.0,29.0,5.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,D,15,15,False,28.0,23.0,2.0,1.0,13.0,17.0,12.0,6.0,,,,,,90.0,45.0,5.8,9.0,0,10.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,4,4,False,36.0,28.0,11.0,4.0,22.0,25.0,11.0,5.0,,,,,,90.0,45.0,6.2,9.0,1,6.0,,2.0,5.0,4.0,1.0,,4.0,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,40.0,34.0,4.0,,30.0,32.0,8.0,6.0,,,,,,89.0,54.0,6.4,6.0,0,4.0,,2.0,,4.0,,,7.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,False,19.0,17.0,4.0,3.0,8.0,9.0,11.0,2.0,,,,,,67.0,34.0,6.3,6.0,0,9.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,Muath Muath,,1.0,1.0,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,60.0,46.0,8.0,5.0,19.0,21.0,39.0,3.0,,,,,,85.0,73.0,6.8,17.0,2,27.0,,,1.0,5.0,,,,,4.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,92.0,84.0,11.0,9.0,43.0,47.0,45.0,9.0,,,,,,90.0,102.0,6.9,8.0,3,41.0,,,3.0,2.0,1.0,,1.0,2.0,,3.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,2.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,
11453175,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,60.0,54.0,5.0,4.0,25.0,29.0,33.0,5.0,,,,,,89.0,75.0,6.8,10.0,0,29.0,2.0,1.0,5.0,7.0,4.0,1.0,,,,,,,,4.0,3.0,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,
11453175,home,Al-Taawoun,Mateus Castro,mateus-castro,Mateus Castro,F,10,167.0,280,M,815630,EUR,779241600,F,16,16,False,30.0,21.0,1.0,,10.0,13.0,21.0,3.0,,,,,,85.0,44.0,6.8,15.0,3,12.0,4.0,,4.0,3.0,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,3.0,,3.0,,1.0,,,,1.0,1.0,,,,,,,,
11453175,home,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,30,30,False,23.0,20.0,2.0,2.0,9.0,10.0,13.0,,,,,,,90.0,36.0,7.5,7.0,1,11.0,,2.0,6.0,8.0,,1.0,1.0,,4.0,2.0,3.0,,,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,1.0,,1.0,,,,,,,
11453175,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,46.0,38.0,2.0,1.0,10.0,12.0,36.0,7.0,,,,,,90.0,59.0,7.4,14.0,3,28.0,2.0,,4.0,1.0,,,,,,,1.0,,,1.0,1.0,3.0,,,,3.0,,2.0,1.0,,,,,,,,,1.0,,,,,,
11453175,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,88,88,True,11.0,10.0,1.0,1.0,,,11.0,2.0,,,,,,23.0,16.0,6.7,3.0,0,10.0,,,3.0,3.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,,
11453175,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,4.0,,,,,,,13.0,5.0,6.4,4.0,0,,4.0,,,,,,1.0,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,7,7,True,3.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,13.0,3.0,6.4,1.0,0,1.0,,,,,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,True,2.0,2.0,,,2.0,2.0,,,,,,,,1.0,4.0,,,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,5.0,5.0,,,2.0,2.0,3.0,,,,,,,1.0,5.0,,,0,3.0,,,1.0,,,,,,,1.0,,,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Iyad Luay Ali Madani,iyad-luay-ali-madani,I. L. A. Madani,D,6,,9,M,1536874,EUR,994291200,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Iyad Luay Ali Madani,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453175,home,Al-Taawoun,Ahmed Ashraf,ahmed-ashraf,A. Ashraf,M,15,176.0,22,M,924339,EUR,757296000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
