match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_errorLeadToAShot,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAGoal
14109766,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,False,55.0,48.0,16.0,10.0,0.0,40.0,42.0,8.0,13.0,1.0,12.0,3.0,4.0,90.0,63.0,7.5,7.0,0.00544911,60.053017705215,10.0,36.015,8.61,0.1791,0,0.0614,0.12,0.01,0.19,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109766,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175.0,88,M,103912,EUR,694310400,D,42,42,False,55.0,47.0,7.0,5.0,0.0,23.0,25.0,24.0,30.0,2.0,1.0,,,90.0,71.0,8.9,12.0,0.666339,101.86468371456,11.0,22.47,12.495,,1,,0.78,0.28,-0.18,,True,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.08,0.1492,3.0,0.53,,,,,,,,,,,,,,,,,,,,
14109766,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,84.0,79.0,6.0,3.0,0.0,60.0,63.0,19.0,21.0,6.0,3.0,,,90.0,100.0,7.5,6.0,0.0133795,227.35978558939,24.0,169.89,24.675,,0,,0.14,0.24,0.14,,,,4.0,2.0,9.0,,,,,,1.0,5.0,3.0,1.0,1.0,,,2.0,,1.0,65.89252097111,3.0,,,,,,,,,,,,,,,,,
14109766,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194.0,1395,M,920514,EUR,908323200,D,3,3,False,81.0,74.0,7.0,2.0,0.0,62.0,67.0,12.0,14.0,2.0,3.0,,,90.0,88.0,6.7,9.0,0.00396115,129.22237976306,21.0,57.225,12.075,,0,,0.02,0.08,-0.44,,,1.0,3.0,2.0,3.0,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
14109766,home,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182.0,1314,M,858977,EUR,862272000,D,21,21,False,60.0,51.0,8.0,5.0,1.0,21.0,26.0,30.0,34.0,1.0,6.0,,,90.0,79.0,7.0,12.0,0.100901,175.60073620273,15.0,91.77,12.705,,1,,0.41,0.09,-0.29,,,3.0,,3.0,1.0,1.0,,1.0,,,3.0,1.0,1.0,,1.0,0.0525,,1.0,-0.18,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,
14109766,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,False,58.0,47.0,15.0,11.0,0.0,25.0,28.0,22.0,30.0,,4.0,,,81.0,65.0,7.0,12.0,0.0237467,109.51002913972,12.0,41.685,22.365,,0,,0.1,0.12,-0.1,,,1.0,,3.0,2.0,1.0,1.0,,,,1.0,,,,2.0,,,,,1.0,44.549807926889,2.0,,,,,,,,1.0,,,,,,,,,
14109766,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,131,M,876782,EUR,953164800,M,20,20,False,69.0,64.0,4.0,4.0,0.0,35.0,39.0,29.0,30.0,,4.0,,,90.0,79.0,6.8,7.0,0.0194922,137.13173611159,17.0,40.32,19.53,,0,,0.18,0.08,-0.16,,,,,6.0,1.0,,,,,,3.0,1.0,1.0,2.0,4.0,,,,,2.0,19.768270030531,1.0,1.0,,,,,,,,,,,,,,,,
14109766,home,Başakşehir FK,Abbosbek Fayzullaev,fayzullaev-abbosbek,A. Fayzullaev,M,11,172.0,31162,M,1118429,EUR,1065139200,M,11,11,False,22.0,16.0,3.0,3.0,0.0,8.0,10.0,8.0,12.0,,5.0,,,57.0,34.0,6.0,12.0,0.109265,71.369731737488,5.0,23.52,27.615,,1,,-0.13,0.06,-0.06,,,5.0,1.0,5.0,2.0,1.0,,,1.0,,,1.0,,,2.0,0.2219,0.3411,,-0.75,1.0,14.406436374066,1.0,,,,,1.0,1.0,,,abbos,1.0,,,,,,,
14109766,home,Başakşehir FK,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190.0,32386,M,791355,EUR,804384000,M,14,14,False,25.0,21.0,1.0,1.0,0.0,8.0,8.0,13.0,17.0,,3.0,,,89.0,35.0,8.0,9.0,0.0444829,150.15291535345,11.0,121.59,42.735,,3,,0.1,0.28,-0.06,,,2.0,1.0,4.0,2.0,3.0,,,3.0,1.0,,1.0,1.0,,,0.5544,2.3312,2.0,0.67,,102.35171415365,4.0,1.0,,,,,,,,,2.0,,,,,,,
14109766,home,Başakşehir FK,Amine Harit,amine-harit,A. Harit,M,25,179.0,11354,M,827522,EUR,866592000,M,25,25,False,44.0,40.0,4.0,3.0,0.0,11.0,11.0,29.0,33.0,,7.0,,,90.0,68.0,6.6,15.0,0.0605518,250.15954854416,29.0,85.365,21.63,,1,,0.03,0.52,-0.09,,,4.0,,4.0,3.0,1.0,,,,,3.0,,,3.0,,0.1927,,,-0.52,1.0,80.738098823782,6.0,,,,,,2.0,1.0,3.0,amineharit,,,,,,,,
