match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_errorLeadToAShot
12451066,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,38.0,27.0,16.0,5.0,0.0,23.0,27.0,4.0,11.0,2.0,2.0,2.0,8.0,2.0,2.0,1.0,90.0,46.0,6.8,11.0,0.00144657,0,-0.4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451066,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,False,38.0,33.0,6.0,3.0,0.0,21.0,23.0,12.0,16.0,1.0,2.0,3.0,2.0,,,,85.0,59.0,7.2,8.0,0.0115021,2,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3409,,,,,,,,,,,,,,,,,,,
12451066,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,54.0,47.0,5.0,2.0,0.0,39.0,43.0,8.0,11.0,2.0,2.0,3.0,3.0,,,,90.0,60.0,6.6,7.0,0.00271972,0,,,3.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12451066,home,Lille,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,40.0,37.0,4.0,4.0,0.0,25.0,28.0,12.0,12.0,,1.0,3.0,3.0,,,,90.0,51.0,7.1,3.0,0.00668538,0,,,4.0,1.0,,,,,,1.0,,,,2.0,3.0,1.0,aissamandi23,,,,,,,,,,,,,,,
12451066,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,False,31.0,22.0,3.0,,0.0,8.0,11.0,14.0,23.0,1.0,5.0,5.0,4.0,,,,90.0,53.0,7.3,13.0,0.252822,0,,3.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,
12451066,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,41.0,33.0,4.0,3.0,0.0,12.0,16.0,21.0,26.0,4.0,8.0,5.0,5.0,,,,90.0,62.0,7.6,10.0,0.0179466,4,,1.0,11.0,2.0,1.0,3.0,,,1.0,2.0,1.0,,0.206,7.0,1.0,1.0,,1.0,1.0,,1.0,1.0,True,1.0,0.7072,,,,,,,
12451066,home,Lille,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,False,33.0,32.0,,,0.0,15.0,15.0,17.0,18.0,,4.0,2.0,4.0,,,,81.0,48.0,7.1,3.0,0.0119311,0,,,4.0,1.0,1.0,,,,2.0,2.0,2.0,,,1.0,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,
12451066,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,24.0,18.0,1.0,,0.0,5.0,6.0,14.0,22.0,,2.0,,5.0,,,,81.0,46.0,6.3,19.0,0.107899,2,,4.0,10.0,,3.0,1.0,1.0,,1.0,,,,0.0377,,,3.0,edonzhegrova10,6.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,
12451066,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,32.0,27.0,1.0,,0.0,14.0,17.0,14.0,18.0,,4.0,,3.0,,,,70.0,44.0,6.8,9.0,0.0861219,2,,3.0,3.0,1.0,1.0,2.0,,1.0,,3.0,1.0,,0.3445,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,
12451066,home,Lille,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,M,11,11,False,20.0,19.0,,,0.0,5.0,5.0,14.0,15.0,,5.0,1.0,1.0,,,,70.0,40.0,6.4,10.0,0.0400235,1,,,9.0,,3.0,,1.0,,,,,,0.055,,,1.0,osamesahraoui,9.0,4.0,1.0,1.0,,,,,,,,,,,
12451066,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,29.0,25.0,1.0,1.0,0.0,11.0,12.0,14.0,17.0,1.0,6.0,2.0,5.0,,,,90.0,42.0,7.8,7.0,0.0172047,3,,,3.0,2.0,,1.0,1.0,,,1.0,,,0.6872,,,1.0,jodavid,2.0,2.0,3.0,2.0,,,1.0,0.9848,,,1.0,,,,
12451066,home,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,4.0,3.0,,,0.0,3.0,4.0,,,,,1.0,1.0,,,,20.0,7.0,6.4,2.0,4.968e-05,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12451066,home,Lille,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,F,19,19,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,,,,20.0,11.0,6.4,6.0,0.00100535,0,,,3.0,,1.0,,,,,2.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,
