match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_aerialLost,stat_shotOffTarget,captain,stat_goalAssist,stat_penaltyWon,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_blockedScoringAttempt,stat_penaltyConceded
10949587,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192.0,1417,M,934385,EUR,1014681600,G,26,26,False,17.0,17.0,1.0,1.0,17.0,17.0,3.0,90.0,19.0,6.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10949587,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183.0,12025,M,870360,EUR,833068800,D,23,23,False,66.0,58.0,10.0,7.0,29.0,32.0,2.0,90.0,93.0,7.9,0,,,daniel.chitiva,30.0,36.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,13.0,1.0,,,,,,,,,,,,,,,
10949587,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179.0,4440,M,839095,EUR,920937600,D,46,46,False,63.0,60.0,5.0,4.0,36.0,37.0,6.0,70.0,65.0,6.8,0,,,,24.0,26.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,,,,,,,
10949587,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183.0,655,M,922759,EUR,919900800,D,2,2,False,91.0,81.0,9.0,6.0,54.0,59.0,9.0,90.0,103.0,7.6,0,,,,27.0,32.0,,,1.0,4.0,,,,,4.0,,1.0,2.0,2.0,1.0,,,11.0,,1.0,2.0,,,,,,,,,,,,,
10949587,home,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173.0,772,M,856129,EUR,905126400,D,5,5,False,62.0,55.0,4.0,1.0,31.0,34.0,10.0,90.0,86.0,7.1,0,,,,25.0,29.0,1.0,1.0,3.0,3.0,1.0,2.0,,,2.0,1.0,1.0,3.0,2.0,2.0,,,12.0,,,,,,,,,,,,,,,,
10949587,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167.0,2698,M,901285,EUR,886291200,M,28,28,False,22.0,20.0,,,3.0,3.0,7.0,70.0,36.0,7.5,3,,,,17.0,21.0,2.0,,3.0,2.0,,3.0,,,,,1.0,,,1.0,2.0,1.0,8.0,1.0,,,3.0,1.0,,,,,,,,,,,
10949587,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,68.0,64.0,1.0,1.0,38.0,39.0,15.0,90.0,85.0,7.0,1,,,,26.0,29.0,,,6.0,5.0,2.0,2.0,1.0,1.0,1.0,,2.0,4.0,3.0,1.0,,,8.0,,,,,,2.0,1.0,,,,,,,,,
10949587,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,37.0,29.0,2.0,2.0,9.0,10.0,9.0,79.0,57.0,8.3,1,,,,21.0,28.0,1.0,1.0,4.0,10.0,,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,,11.0,2.0,1.0,1.0,,,3.0,1.0,True,1.0,1.0,,,,,,
10949587,home,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175.0,1089,M,826183,EUR,927849600,M,11,11,False,36.0,26.0,,,5.0,7.0,6.0,90.0,52.0,8.1,1,,,,23.0,33.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,1.0,,2.0,,,,,1.0,15.0,3.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,
10949587,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180.0,25244,M,1126569,EUR,1084147200,F,34,34,False,49.0,43.0,6.0,5.0,13.0,14.0,2.0,80.0,65.0,7.3,1,Bilal,El Khannouss,bilalekns_34,30.0,35.0,,,7.0,5.0,2.0,1.0,1.0,,,,,5.0,3.0,4.0,,,14.0,2.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,
