match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369887,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,49.0,33.0,36.0,20.0,22.0,24.0,11.0,25.0,1.0,1.0,2.0,1.0,11.0,1.0,2.0,3.0,6.0,90.0,62.0,8.0,16.0,0.00254424,0,-0.1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369887,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,38.0,31.0,4.0,1.0,17.0,20.0,14.0,18.0,1.0,7.0,4.0,6.0,3.0,,,,,90.0,55.0,5.9,10.0,0.6541,1,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.027,2.0,,,,,,,,,,,,,,,,,,,,,
11369887,home,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,62.0,56.0,13.0,7.0,46.0,46.0,10.0,16.0,,2.0,1.0,,3.0,,,,,90.0,66.0,7.1,6.0,0.172862,0,,,,,2.0,1.0,1.0,1.0,,,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369887,home,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,False,64.0,55.0,11.0,5.0,45.0,51.0,10.0,13.0,,1.0,1.0,,3.0,1.0,,,,90.0,72.0,6.6,9.0,0.00257323,0,,,,,5.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369887,home,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,False,33.0,27.0,6.0,3.0,15.0,16.0,13.0,19.0,,5.0,3.0,1.0,7.0,,,,,90.0,56.0,6.6,11.0,0.0568763,1,,,,,5.0,1.0,3.0,3.0,,1.0,0.1613,,,,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
11369887,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,35.0,33.0,1.0,1.0,12.0,13.0,21.0,22.0,,4.0,4.0,1.0,5.0,,,,,90.0,50.0,7.1,6.0,0.0834606,1,,2.0,1.0,1.0,3.0,1.0,3.0,1.0,,2.0,0.0445,1.0,,,1.0,,,Arthur Vermeeren,,,,1.0,,arthurvermeeren,2.0,1.0,,,,,,,
11369887,home,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,943114,EUR,963878400,M,8,8,False,29.0,22.0,5.0,1.0,8.0,8.0,14.0,21.0,,8.0,6.0,3.0,12.0,1.0,,,,90.0,42.0,6.8,9.0,0.0183647,0,,1.0,1.0,,2.0,1.0,4.0,3.0,,1.0,,,,,1.0,,3.0,,,,,1.0,,,1.0,,,,,,,,
11369887,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,11,11,False,21.0,17.0,1.0,,7.0,9.0,10.0,13.0,1.0,8.0,6.0,4.0,6.0,3.0,,,,89.0,41.0,7.2,10.0,0.633233,2,,2.0,1.0,1.0,2.0,,2.0,1.0,,2.0,0.3418,2.0,,1.0,1.0,1.0,1.0,Arbnor,Muja,1.0,,1.0,,,,,1.0,1.0,0.2227,,,,
11369887,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,18.0,15.0,,,5.0,5.0,10.0,13.0,,3.0,,,1.0,,,,,73.0,26.0,6.5,7.0,0.0183866,4,,1.0,,1.0,,,,,,3.0,0.3172,1.0,,,,,2.0,,,,,,3.0,,,1.0,,,,,,,
11369887,home,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,23.0,19.0,2.0,,5.0,5.0,14.0,28.0,1.0,3.0,7.0,,4.0,,,,,90.0,60.0,9.7,24.0,0.0177275,4,,,,1.0,,3.0,6.0,6.0,,7.0,0.9646,1.0,,,1.0,1.0,,,,10.0,,2.0,,,,,,3.0,1.4193,2.0,2.0,,
