match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_totalCross,stat_interceptionWon,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
14566951,home,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205.0,786,M,852394,EUR,948585600,G,37,37,False,24.0,20.0,9.0,5.0,0.0,18.0,19.0,2.0,5.0,6.0,1.0,2.0,2.0,90.0,28.0,6.2,5.0,0.00373647,20.952,4.59759,0.0,49.441335642605,6.0,35.7,9.765,0.4344,0,-0.6976,0.04,0.04,-0.64,0.26,3.5,1.03,0.06,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175.0,9949,M,895327,EUR,878860800,D,5,5,False,45.0,40.0,4.0,3.0,0.0,21.0,22.0,19.0,23.0,6.0,,,,90.0,58.0,6.5,5.0,0.0214205,29.124,10.11751,5.0,108.55199161499,12.0,73.185,16.17,,0,,0.27,0.05,-0.41,,2.89,5.4,1.31,0.43,0.09,1.0,1.0,4.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196.0,312,M,303634,EUR,686793600,D,16,16,False,49.0,44.0,6.0,3.0,0.0,30.0,30.0,14.0,19.0,3.0,,,,90.0,60.0,6.1,6.0,0.00867602,27.972,9.96382,3.0,117.96842920525,13.0,61.005,12.6,,0,,0.19,0.08,-0.53,,2.95,5.43,1.16,0.36,0.06,,,1.0,1.0,1.0,6.0,,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191.0,388,M,1088899,EUR,1057708800,D,48,48,False,38.0,31.0,8.0,4.0,0.0,16.0,18.0,15.0,20.0,4.0,,,,90.0,59.0,6.3,10.0,0.0762405,30.06,9.70952,5.0,115.48865129637,14.0,34.755,29.925,,0,,0.29,0.07,-0.55,,3.04,4.91,1.2,0.46,0.1,,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,2.0,Fedde Leysen,,1.0,,,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Kamiel Van de Perre,van-de-perre-kamiel,K. V. D. Perre,M,6,181.0,374,M,1146316,EUR,1076544000,M,6,6,False,41.0,35.0,6.0,3.0,0.0,14.0,16.0,21.0,25.0,7.0,,,,82.0,59.0,7.4,8.0,0.0286337,30.456,9.74242,7.0,52.778387503335,6.0,36.96,19.11,,0,,0.16,0.17,-0.02,,2.29,5.18,1.62,0.5,0.16,,2.0,,9.0,,2.0,1.0,4.0,1.0,2.0,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183.0,2314,M,1403362,EUR,1094169600,M,25,25,False,39.0,31.0,5.0,2.0,0.0,19.0,22.0,12.0,17.0,4.0,,,,90.0,70.0,9.1,17.0,0.175228,32.616,10.29321,14.0,137.2939475565,13.0,91.035,21.63,,3,,0.25,0.06,-0.08,,3.16,5.01,1.22,0.6,0.3,3.0,,7.0,5.0,2.0,1.0,,4.0,2.0,,1.0,,,8.0,1.0,,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.1096,0.2321,3.0,0.96,,,,,,
14566951,home,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184.0,6523,M,1000472,EUR,947116800,M,8,8,False,71.0,64.0,7.0,6.0,0.0,33.0,34.0,31.0,37.0,8.0,,,,90.0,81.0,7.0,11.0,0.0362311,30.42,11.24403,7.0,198.31899097969,22.0,111.72,24.465,,0,,0.25,0.14,-0.15,,2.76,6.18,1.71,0.43,0.17,,,3.0,4.0,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,AdemZorgane,2.0,,,,
14566951,home,Royale Union Saint-Gilloise,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,17,17,False,22.0,20.0,,,1.0,10.0,10.0,10.0,12.0,3.0,,,,64.0,34.0,6.7,3.0,0.0387723,30.636,8.31033,6.0,59.333336454171,7.0,37.38,15.54,,1,,0.07,0.23,-0.16,,1.82,4.28,1.57,0.5,0.14,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,3.0,,,1.0,,,1.0,,1.0,,,0.0244,,1.0,-0.11,,,,,,
14566951,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168.0,3146,M,880780,EUR,1002844800,M,22,22,False,25.0,17.0,1.0,,0.0,6.0,8.0,11.0,17.0,3.0,,,,89.0,48.0,6.2,19.0,0.0504557,31.752,10.10921,14.0,110.39367848166,15.0,48.93,13.65,,0,,-0.11,0.16,-0.21,,3.03,4.74,1.32,0.68,0.34,1.0,1.0,7.0,5.0,2.0,,,2.0,2.0,2.0,3.0,4.0,,2.0,,,,5.0,,,,,,,,,,,,,1.0,,,,
14566951,home,Royale Union Saint-Gilloise,Raul Florucz,raul-florucz,R. Florucz,F,30,182.0,962,M,1022491,EUR,992131200,F,30,30,False,15.0,11.0,,,0.0,4.0,6.0,7.0,9.0,4.0,,,,64.0,23.0,6.3,11.0,0.0178604,30.204,7.63983,8.0,55.969260341817,7.0,19.005,14.385,,0,,-0.13,0.13,-0.01,,1.93,3.89,1.17,0.5,0.15,,,1.0,,,,,,,,2.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190.0,3049,M,1431770,EUR,952128000,F,13,13,False,17.0,9.0,,,0.0,6.0,7.0,3.0,10.0,,,,,82.0,32.0,6.5,14.0,0.00407642,30.348,9.54332,10.0,89.683040977502,9.0,55.44,21.735,,0,,-0.44,0.18,-0.06,,2.39,4.92,1.44,0.61,0.19,3.0,3.0,8.0,8.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,,Kevin Rodríguez,,3.0,5.0,2.0,,,,,,,,,,,,,,,
14566951,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196.0,4993,M,1119328,EUR,994118400,F,12,12,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,1.0,,,,26.0,9.0,6.6,3.0,0.0586067,32.4,3.07247,5.0,40.990161483187,2.0,36.645,21.525,,2,,-0.02,0.26,0.13,,1.05,1.37,0.36,0.19,0.11,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,Promise David,,1.0,,,1.0,,,2.0,,0.3892,0.5987,1.0,-0.14,,,1.0,,,
14566951,home,Royale Union Saint-Gilloise,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175.0,14005,M,257205,EUR,748224000,F,23,23,True,9.0,8.0,1.0,,0.0,2.0,2.0,6.0,7.0,1.0,,,,26.0,18.0,6.6,5.0,0.0243971,25.992,3.45248,1.0,65.533188712559,8.0,20.79,17.535,,2,,-0.06,0.13,0.13,,0.93,1.7,0.6,0.21,0.02,,,,2.0,,,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,2.0,,0.1329,0.2357,1.0,-0.27,Sofianeboufal_19,,,,,
