match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_goals,captain,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
14573026,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1010,M,910024,EUR,981763200,F,10,10,False,27.0,22.0,,,0.0,3.0,4.0,19.0,23.0,3.0,,90.0,49.0,6.2,13.0,0.0780432,,8,,-0.02,0.36,-0.09,,,,3.0,8.0,5.0,1.0,4.0,2.0,,,,1.0,2.0,2.0,2.0,4.0,1.0,3.0,,0.9068,0.3815,-0.59,,,1.0,,4.0,2.0,,,2.0,,,,
14573026,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,30.0,28.0,2.0,2.0,0.0,5.0,5.0,23.0,29.0,,,31.0,35.0,6.9,6.0,0.0286923,,0,,0.17,0.16,0.18,,4.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1906,M,900003,EUR,849312000,F,19,19,True,20.0,17.0,1.0,1.0,0.0,5.0,5.0,12.0,16.0,,,30.0,25.0,6.3,7.0,0.0145462,,0,,-0.14,0.21,-0.06,,1.0,,,3.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,
14573026,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2158,M,899982,EUR,788486400,M,7,7,True,13.0,9.0,2.0,,0.0,2.0,3.0,7.0,11.0,1.0,,20.0,16.0,6.5,7.0,0.0120953,,0,,0.13,-0.5,-0.01,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14573026,home,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183.0,4840,M,913679,EUR,763776000,M,6,6,True,16.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,8.0,1.0,,13.0,17.0,6.7,,0.00585032,,0,,0.07,0.01,0.13,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,48,M,2198232,EUR,1136073600,M,28,28,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,,13.0,8.0,6.6,1.0,0.00205601,,0,,0.03,-0.04,0.13,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
14573026,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,196,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Adrián Molina,adrian-molina,A. Molina,G,40,,23,M,1893144,EUR,1121990400,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174.0,632,M,1010421,EUR,892166400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,60,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8260,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,
14573026,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,454,M,900008,EUR,777340800,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,home,Rayo Vallecano,Alemão,alemao,Alemão,F,9,182.0,1259,M,981604,EUR,891388800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Baboucarr Gaye,baboucarr-gaye,B. Gaye,G,24,194.0,282,M,807349,EUR,888278400,G,24,24,False,20.0,14.0,10.0,4.0,0.0,14.0,14.0,,6.0,6.0,8.0,90.0,32.0,8.0,6.0,9.53e-05,0.6624,0,0.0737,0.01,0.45,0.27,0.41,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5.0,1.0,
14573026,away,KF Shkëndija,Aleksander Trumci,aleksander-trumci,A. Trumci,D,2,187.0,18,M,1887752,EUR,978220800,D,2,2,False,23.0,17.0,4.0,,0.0,9.0,11.0,8.0,13.0,2.0,,90.0,60.0,6.3,21.0,0.00607202,,0,,-0.01,0.13,-0.28,,1.0,,,2.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,8.0,,,,Aleksander Trumci,,,,5.0,,,,,,,,
14573026,away,KF Shkëndija,Imran Fetai,imran-fetai,I. Fetai,D,15,188.0,24,M,998962,EUR,1028246400,D,15,15,False,49.0,45.0,7.0,5.0,0.0,36.0,40.0,9.0,9.0,3.0,,90.0,60.0,6.7,4.0,0.0019104,,0,,0.03,0.08,-0.08,,,,1.0,3.0,4.0,,,,1.0,2.0,1.0,1.0,,,1.0,,,,5.0,,,,,,2.0,,,,,,,,,,1.0
14573026,away,KF Shkëndija,Klisman Cake,klisman-cake,K. Cake,D,59,185.0,151,M,885709,EUR,925603200,D,5,5,False,24.0,21.0,5.0,3.0,0.0,18.0,20.0,3.0,4.0,5.0,,90.0,46.0,7.6,4.0,0.00489833,,0,,0.03,0.06,0.57,,,,,,7.0,,2.0,2.0,5.0,4.0,1.0,,,,1.0,,,,6.0,,,,,,,,,1.0,,,,,,,1.0
14573026,away,KF Shkëndija,Ronaldo Romario Webster,ronaldo-romario-webster,R. R. Webster,D,11,178.0,348,M,1398500,EUR,994204800,D,11,11,False,26.0,21.0,2.0,,0.0,14.0,16.0,7.0,10.0,4.0,,90.0,60.0,7.2,7.0,0.00429015,,0,,-0.01,0.12,-0.03,,,,,3.0,10.0,,,,7.0,4.0,1.0,5.0,,,1.0,,,,5.0,,,,,,3.0,,,,,,,,,,1.0
14573026,away,KF Shkëndija,Kamer Qaka,kamer-qaka,K. Qaka,M,28,169.0,57,M,138273,EUR,797558400,M,28,28,False,19.0,18.0,,,0.0,13.0,13.0,5.0,6.0,1.0,,45.0,31.0,6.3,4.0,0.0011438,,0,,-0.01,0.04,-0.2,,,,2.0,6.0,3.0,,2.0,,2.0,3.0,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
14573026,away,KF Shkëndija,Reshat Ramadani,ramadani-reshat,R. Ramadani,M,4,182.0,61,M,1146463,EUR,1056931200,M,4,4,False,31.0,25.0,3.0,2.0,0.0,18.0,22.0,7.0,9.0,4.0,,90.0,39.0,6.4,9.0,0.0105212,,0,,0.03,0.12,-0.08,,,,1.0,4.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,1.0,,2.0,,,,,,,,
14573026,away,KF Shkëndija,Fabrice Tamba,tamba-fabrice,F. Tamba,F,29,175.0,104,M,1212015,EUR,1074902400,M,29,29,False,12.0,7.0,,,0.0,,1.0,7.0,12.0,3.0,,86.0,36.0,6.7,16.0,0.0679202,,0,,-0.05,0.43,-0.14,,1.0,,3.0,10.0,10.0,2.0,5.0,2.0,,4.0,3.0,3.0,,,1.0,,,,1.0,,,,,,2.0,,5.0,1.0,,,,,,,
14573026,away,KF Shkëndija,Endrit Krasniqi,endrit-krasniqi,E. Krasniqi,M,10,180.0,34,M,890649,EUR,783129600,M,10,10,False,16.0,8.0,2.0,1.0,0.0,5.0,8.0,3.0,9.0,1.0,,56.0,23.0,6.5,10.0,0.00069833,,0,,-0.04,0.01,-0.07,,1.0,,2.0,3.0,4.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0
14573026,away,KF Shkëndija,Liridon Latifi,liridon-latifi,L. Latifi,F,77,176.0,83,M,793239,EUR,760492800,M,77,77,False,10.0,4.0,1.0,,0.0,2.0,5.0,2.0,6.0,3.0,,66.0,20.0,6.4,10.0,0.00114189,,0,,-0.14,0.04,-0.09,,1.0,,,2.0,5.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,
14573026,away,KF Shkëndija,Besart Ibraimi,besart-ibraimi,B. Ibraimi,F,7,182.0,165,M,54979,EUR,535161600,F,7,7,False,13.0,12.0,2.0,2.0,0.0,5.0,5.0,7.0,9.0,1.0,,66.0,20.0,6.4,6.0,0.00377994,,0,,0.04,0.0,-0.01,,1.0,,1.0,5.0,2.0,2.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,True,,,,,
14573026,away,KF Shkëndija,Adamu Alhassan,alhassan-adamu,A. Alhassan,M,6,175.0,54,M,994105,EUR,971481600,M,6,6,True,34.0,31.0,5.0,3.0,0.0,21.0,22.0,10.0,12.0,3.0,,45.0,42.0,7.1,4.0,0.0171223,,0,,0.24,0.04,0.24,,,,,2.0,2.0,1.0,,,,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Arbin Zejnullai,zejnulai-arbin,A. Zejnulai,M,17,175.0,37,M,886867,EUR,919036800,M,17,17,True,10.0,7.0,,,0.0,6.0,8.0,1.0,2.0,,,34.0,17.0,6.6,6.0,0.00018939,,0,,-0.05,-0.04,0.14,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
14573026,away,KF Shkëndija,Sebastjan Spahiu,spahiu-sebastjan,S. Spahiu,M,49,175.0,63,M,881125,EUR,941241600,M,49,49,True,10.0,9.0,,,0.0,7.0,8.0,2.0,2.0,1.0,,24.0,19.0,6.8,5.0,0.0087245,,1,,-0.02,0.08,0.14,,,,,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,0.0161,0.0583,-0.03,,,,,2.0,,,,,,,,
14573026,away,KF Shkëndija,Vane Krstevski,vane-krstevski,V. Krstevski,F,19,178.0,19,M,1123612,EUR,1051488000,F,19,19,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,24.0,6.0,6.5,1.0,0.00131267,,0,,-0.01,-0.03,0.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,Vane Krstevski,,,,1.0,,,,,,,,
14573026,away,KF Shkëndija,Florent Ramadani,florent-ramadani,F. Ramadani,M,11,178.0,15,M,940729,EUR,967334400,M,8,8,True,,,,,0.0,,,,,,,8.0,,6.4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Astrit Amzai,astrit-amzai,A. Amzai,G,25,184.0,9,M,998959,EUR,994204800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Anes Meljichi,anes-meliqi,A. Meljichi,D,26,192.0,14,M,1513806,EUR,1136764800,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Mevlan Murati,mevlan-murati,M. Murati,D,16,169.0,13,M,97952,EUR,762825600,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Numan Ajetovikj,numan-ajetovikj,N. Ajetovikj,D,22,183.0,13,M,1426252,EUR,1142640000,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Fiton Ademi,fiton-ademi,F. Ademi,F,,177.0,25,M,998972,EUR,1030320000,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Lorik Kaba Jakupi,lorik-kaba-jakupi,L. K. Jakupi,F,27,182.0,20,M,1146464,EUR,1110326400,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573026,away,KF Shkëndija,Atdhe Mazari,mazari-atdhe,A. Mazari,F,20,176.0,53,M,1397549,EUR,991440000,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
