match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_penaltyConceded
12513725,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,2.0,,,0.00040222,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,home,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,home,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,home,CD Nacional,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,home,CD Nacional,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,30.0,10.0,23.0,3.0,0.0,8.0,8.0,2.0,22.0,1.0,2.0,,1.0,11.0,,3.0,4.0,1.0,90.0,41.0,6.9,20.0,0.00043121,,0,0.0272,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,
12513725,away,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,39.0,26.0,11.0,1.0,0.0,22.0,26.0,4.0,13.0,3.0,5.0,,7.0,5.0,,,,,90.0,56.0,7.0,13.0,0.00271867,,1,,,,,,8.0,1.0,,,1.0,2.0,1.0,3.0,5.0,,,,0.1875,,1.0,,,,1.0,1.0,0.8936,,,,,,
12513725,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,32.0,25.0,4.0,2.0,0.0,16.0,21.0,9.0,11.0,2.0,2.0,,12.0,2.0,,,,,90.0,50.0,6.2,8.0,0.00275711,,0,,,,,,2.0,,,,1.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,True,,,,,
12513725,away,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,False,44.0,32.0,7.0,,0.0,24.0,27.0,8.0,17.0,1.0,2.0,,2.0,5.0,1.0,,,,90.0,60.0,6.0,16.0,0.00552913,,0,,,,,,6.0,2.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,33.0,23.0,2.0,1.0,0.0,7.0,9.0,16.0,25.0,1.0,4.0,,4.0,10.0,1.0,,,,90.0,60.0,6.7,19.0,0.0308216,,0,,,,1.0,,3.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,2.0,,,,,,,,,,
12513725,away,Estoril Praia,Xeka,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,88,88,False,16.0,11.0,1.0,,0.0,2.0,3.0,9.0,15.0,3.0,4.0,1.0,1.0,2.0,1.0,,,,63.0,22.0,6.4,7.0,0.0259436,1.0,0,,,,2.0,,7.0,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,52.0,40.0,4.0,1.0,1.0,19.0,21.0,23.0,37.0,3.0,7.0,1.0,2.0,3.0,1.0,,,,90.0,68.0,7.3,16.0,0.254719,3.0,0,,,,6.0,2.0,2.0,,3.0,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
12513725,away,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,M,17,17,False,27.0,18.0,2.0,1.0,0.0,12.0,13.0,7.0,15.0,1.0,11.0,,,9.0,6.0,,,,85.0,51.0,6.6,17.0,0.376293,1.0,0,,,,1.0,1.0,7.0,,7.0,3.0,,1.0,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,
12513725,away,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,17.0,15.0,,,1.0,8.0,8.0,7.0,9.0,,1.0,1.0,,3.0,,,,,63.0,32.0,7.0,8.0,0.0130422,1.0,3,,,,,,7.0,,2.0,,,1.0,,,3.0,2.0,1.0,,0.6411,1.0,1.0,,2.0,,1.0,,0.1805,,,2.0,,,
12513725,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,25.0,14.0,2.0,1.0,0.0,4.0,8.0,10.0,17.0,1.0,11.0,,,2.0,3.0,,,,90.0,49.0,6.9,21.0,0.4707,1.0,1,,,,,,9.0,2.0,9.0,5.0,1.0,2.0,2.0,2.0,,1.0,1.0,,0.0227,,,,5.0,,,,,,,,,,
12513725,away,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,False,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,,1.0,1.0,,,,55.0,10.0,7.0,3.0,0.00198879,,1,,,,,,6.0,,1.0,,,1.0,,1.0,4.0,,,,0.5278,,,,1.0,,1.0,1.0,0.9895,,,,,,
12513725,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,12.0,9.0,1.0,,0.0,2.0,2.0,7.0,10.0,,2.0,,1.0,4.0,,,,,35.0,21.0,6.5,8.0,0.0584644,1.0,0,,,,,,6.0,1.0,2.0,,,2.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,
12513725,away,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,True,9.0,9.0,2.0,2.0,0.0,5.0,5.0,4.0,4.0,1.0,3.0,,,,,,,,27.0,20.0,7.0,3.0,0.00140449,,1,,,,,,3.0,,,,1.0,2.0,1.0,2.0,,1.0,,,0.0997,,1.0,,2.0,,1.0,,0.1285,,,,,,
12513725,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,1.0,,,,1.0,,,,27.0,7.0,6.5,3.0,0.0017246,,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12513725,away,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,,12.0,3.0,6.4,2.0,1.44e-06,,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Philippe Lanquetin,philippe-lanquetin,P. Lanquetin,D,12,188,33,M,1954213,EUR,1108944000,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Philippe Lanquetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513725,away,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
