match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotOffTarget,stat_wonTackle,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId
11388465,home,RKC Waalwijk,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,,21.0,18.0,,,8.0,10.0,10.0,11.0,3.0,,,,90.0,38.0,7.6,11.0,0.0649058,3,,,,,,,3.0,7.0,4.0,1.0,,,,,5.0,3.0,,1.0,,2.0,,,0.5971,,,2.0,1.0,,3.0,1.0,1.1123,,
11388465,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,18.0,13.0,1.0,,6.0,7.0,7.0,11.0,3.0,,,,45.0,21.0,6.5,5.0,0.0116037,0,,,,,,,1.0,3.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,,16.0,10.0,3.0,2.0,3.0,6.0,7.0,11.0,5.0,,,,45.0,32.0,7.5,13.0,0.0156279,0,,,,1.0,1.0,,,1.0,5.0,,1.0,1.0,1.0,1.0,6.0,,1.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,
11388465,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,True,,4.0,1.0,,,,1.0,1.0,3.0,,,,,8.0,8.0,7.4,3.0,0.0019605,1,,,,,,,4.0,5.0,1.0,,,2.0,,,,,1.0,,1.0,,,,0.7891,,,,,,1.0,1.0,0.2813,,
11388465,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,11.0,5.0,6.5,2.0,0.00029553,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Filip Stevanović,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,F,10,10,True,,1.0,1.0,,,,,1.0,1.0,,,,,8.0,4.0,6.5,2.0,0.002754,0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
11388465,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,home,RKC Waalwijk,Ilias Takidine,ilias-takidine,I. Takidine,F,29,171,223,M,996984,EUR,981331200,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Eloy Room,eloy-room,E. Room,G,,188,180,M,40859,EUR,602726400,G,1,1,False,,28.0,15.0,20.0,7.0,8.0,9.0,7.0,19.0,10.0,1.0,3.0,3.0,90.0,37.0,6.5,13.0,0.00381587,0,-1.3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,,56.0,48.0,7.0,3.0,25.0,28.0,25.0,31.0,9.0,,,,90.0,82.0,6.9,14.0,0.259578,1,,,,,3.0,2.0,1.0,3.0,6.0,,,1.0,1.0,4.0,2.0,2.0,2.0,,,,,1.0,0.013,1.0,3.0,,,,,,,,
11388465,away,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,,189,76,M,781556,EUR,690076800,D,29,29,False,True,58.0,49.0,7.0,3.0,30.0,34.0,19.0,24.0,7.0,,,,90.0,68.0,6.8,10.0,0.0398664,0,,,,,,,1.0,5.0,11.0,1.0,,2.0,1.0,3.0,,,2.0,1.0,8.0,1.0,,1.0,,,2.0,,,,,,,,
11388465,away,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,15,15,False,,58.0,51.0,9.0,4.0,36.0,38.0,15.0,20.0,3.0,,,,90.0,76.0,6.7,10.0,0.0676339,0,,,,,,,,4.0,5.0,,,5.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,2.0,,,1.0,2.0,,,,,,,
11388465,away,Vitesse,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,,59.0,54.0,9.0,7.0,35.0,35.0,19.0,27.0,9.0,,,,78.0,80.0,6.7,9.0,0.0192646,0,,,,,3.0,,1.0,2.0,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,14,14,False,,34.0,32.0,5.0,5.0,8.0,8.0,25.0,27.0,5.0,,,,90.0,57.0,8.3,8.0,0.277457,2,,Paxten Aaronson,,,1.0,1.0,2.0,5.0,4.0,,1.0,2.0,1.0,1.0,3.0,,,5.0,,1.0,,1.0,0.2441,1.0,1.0,5.0,3.0,,1.0,1.0,0.8878,,
11388465,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,M,20,20,False,,54.0,41.0,4.0,1.0,18.0,21.0,23.0,33.0,5.0,,,,90.0,73.0,7.0,15.0,0.100904,2,,,,,,,1.0,2.0,6.0,,,6.0,2.0,2.0,2.0,,1.0,1.0,2.0,,1.0,2.0,0.2297,1.0,1.0,2.0,2.0,,,,,1.0,
11388465,away,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,17,17,False,,40.0,30.0,3.0,3.0,11.0,13.0,20.0,30.0,5.0,,,,90.0,73.0,6.9,24.0,0.383479,5,,,,1.0,3.0,1.0,3.0,9.0,9.0,1.0,1.0,1.0,,2.0,7.0,,,2.0,4.0,1.0,3.0,1.0,0.4141,1.0,2.0,7.0,3.0,,1.0,,0.2244,1.0,
11388465,away,Vitesse,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,28,28,False,,28.0,20.0,4.0,1.0,5.0,6.0,18.0,32.0,1.0,,,,90.0,66.0,6.8,28.0,0.460714,5,,,,,10.0,3.0,,14.0,6.0,2.0,2.0,,1.0,,2.0,2.0,3.0,3.0,,1.0,4.0,,0.1899,,,12.0,4.0,,1.0,,0.1666,,hadj.a20
11388465,away,Vitesse,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,False,,26.0,20.0,,,7.0,8.0,13.0,18.0,,,,,90.0,34.0,7.3,8.0,0.0443104,3,,,,,,,3.0,5.0,6.0,1.0,,1.0,,1.0,1.0,,,2.0,4.0,1.0,,,0.1186,2.0,,1.0,1.0,,1.0,,0.3321,,
11388465,away,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,10,173,300,M,975307,EUR,972518400,F,7,7,False,,26.0,22.0,1.0,1.0,8.0,8.0,14.0,19.0,2.0,,,,45.0,45.0,7.0,12.0,0.0573234,1,,,,,1.0,,1.0,4.0,4.0,,,,2.0,,4.0,2.0,,1.0,,1.0,,,0.2361,,,4.0,2.0,,1.0,,0.2913,1.0,
11388465,away,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,25,25,True,,17.0,8.0,2.0,1.0,4.0,6.0,4.0,13.0,4.0,,,,45.0,29.0,6.5,15.0,0.00195402,0,,,,,2.0,,,3.0,2.0,1.0,,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
11388465,away,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,,186,361,M,112794,EUR,723168000,M,8,8,True,,7.0,4.0,,,2.0,3.0,2.0,4.0,1.0,,,,12.0,9.0,6.4,4.0,0.0041235,0,,,,,,,2.0,3.0,2.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
11388465,away,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,1,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,26,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,Tom Bramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,Giovanni van Zwam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,5,190,131,M,874936,EUR,972777600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Mathijs Tielemans,mathijs-tielemans,M. Tielemans,M,8,181,116,M,966542,EUR,1019779200,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Adrian Mazilu,adrian-mazilu,A. Mazilu,F,19,186,591,M,1152449,EUR,1126569600,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,Adrian Mazilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388465,away,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,Thomas,Buitink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
