match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_wonTackle,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_clearanceOffLine
10382123,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,False,37.0,21.0,25.0,9.0,12.0,13.0,9.0,24.0,9.0,2.0,5.0,90.0,46.0,7.1,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382123,home,AZ Alkmaar,Pantelis Hatzidiakos,,,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,16.0,13.0,2.0,1.0,7.0,9.0,6.0,7.0,2.0,,,90.0,41.0,6.7,8.0,0,1.0,2.0,4.0,6.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382123,home,AZ Alkmaar,Sam Beukema,,,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,22.0,18.0,6.0,5.0,11.0,14.0,7.0,8.0,3.0,,,90.0,39.0,7.1,4.0,0,,4.0,,4.0,,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382123,home,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,False,28.0,17.0,9.0,2.0,16.0,18.0,1.0,10.0,1.0,,,90.0,41.0,6.7,13.0,0,,2.0,1.0,4.0,,7.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382123,home,AZ Alkmaar,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,13.0,9.0,2.0,1.0,8.0,12.0,2.0,3.0,5.0,,,80.0,38.0,7.0,12.0,0,2.0,1.0,5.0,11.0,,1.0,1.0,,4.0,3.0,1.0,1.0,1.0,4.0,miloskerkez,2.0,1.0,6.0,5.0,,,,,,,,,,,,,,
10382123,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,28.0,20.0,6.0,2.0,18.0,21.0,2.0,7.0,11.0,,,90.0,48.0,7.4,10.0,0,,1.0,1.0,8.0,,4.0,,2.0,5.0,1.0,2.0,,,4.0,,,,1.0,,True,1.0,,,,,,,,,,,,
10382123,home,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,5.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,14.0,11.0,3.9,3.0,1,,3.0,2.0,3.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10382123,home,AZ Alkmaar,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,33.0,28.0,3.0,1.0,14.0,15.0,14.0,21.0,7.0,,,90.0,53.0,7.4,15.0,2,1.0,1.0,5.0,2.0,1.0,3.0,,2.0,1.0,4.0,,,2.0,1.0,tijjanireijnders,3.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,,
10382123,home,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,F,2,2,False,15.0,8.0,5.0,1.0,5.0,8.0,3.0,7.0,3.0,,,72.0,34.0,7.6,8.0,4,,,,4.0,,2.0,1.0,,4.0,1.0,,,,1.0,,,,,,,1.0,,4.0,,,1.0,,,,,,,
10382123,home,AZ Alkmaar,Jens Odgaard,,,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,False,10.0,2.0,,,1.0,2.0,1.0,8.0,1.0,,,61.0,35.0,7.1,16.0,5,4.0,4.0,11.0,11.0,,,,,2.0,4.0,3.0,3.0,3.0,1.0,,,,3.0,2.0,,1.0,,,3.0,1.0,,1.0,2.0,1.0,,,,
