match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,from,confirmed,playerName,reason,rescinded
11396222,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11396222,,,,,90,5.0,,1,,,substitution,122584968.0,False,False,regular,,,,,,,,
11396222,,1.0,1.0,,90,,,1,,,goal,181021970.0,,True,regular,891651.0,Keven Schlotterbeck,,,,,,
11396222,,,,,90,,,1,,,substitution,122584859.0,False,False,regular,,,,,,,,
11396222,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
11396222,,,,,89,,,2,,,substitution,122584860.0,False,False,regular,,,,,,,,
11396222,,,,,83,,,8,,,substitution,122584769.0,False,True,regular,,,,,,,,
11396222,,,,,83,,,8,,,substitution,122584768.0,False,True,regular,,,,,,,,
11396222,,,,,82,,,9,,,substitution,122584787.0,False,True,regular,,,,,,,,
11396222,,0.0,1.0,,81,,,10,,,goal,181021194.0,,False,ownGoal,891651.0,Keven Schlotterbeck,,owngoal,,,,
11396222,,,,,72,,,19,,,substitution,122584659.0,False,True,regular,,,,,,,,
11396222,,,,,72,,,19,,,substitution,122584658.0,False,True,regular,,,,,,,,
11396222,,,,,71,,,20,,,substitution,122584660.0,False,False,regular,,,,,,,,
11396222,,,,,64,,,27,,,varDecision,24858.0,,True,goalAwarded,309546.0,Takuma Asano,,,False,,,
11396222,,,,,60,,,31,,,card,121260818.0,,False,yellow,228981.0,Tim Kleindienst,,,,Tim Kleindienst,Foul,False
11396222,,,,,58,,,33,,,card,121260801.0,,True,yellow,187207.0,Matúš Bero,,,,Matúš Bero,Argument,False
11396222,,,,,52,,,39,,,card,121260745.0,,True,yellow,119179.0,Anthony Losilla,,,,Anthony Losilla,Foul,False
11396222,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11396222,,,,,45,,,1,,,card,121260534.0,,True,yellow,828571.0,Bernardo,,,,Bernardo,Foul,False
11396222,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,,,
11396222,,,,,44,,,2,,,varDecision,24853.0,,False,goalAwarded,836711.0,Jan-Niklas Beste,,,False,,,
11396222,,,,,35,,,11,,,card,121260457.0,,True,yellow,795000.0,Felix Passlack,,,,Felix Passlack,Foul,False
