match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyConceded,stat_aerialWon,stat_totalContest,stat_keyPass,stat_accurateCross,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon
13269058,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,1,1,False,45.0,31.0,29.0,15.0,0.0,20.0,25.0,11.0,20.0,8.0,3.0,1.0,6.0,90.0,56.0,7.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Faissal Al Mazyani,faissal-al-mazyani,F. A. Mazyani,D,179,679,M,1195771,EUR,1106006400,D,33,33,False,31.0,27.0,4.0,3.0,0.0,21.0,24.0,6.0,8.0,11.0,,,,90.0,60.0,7.0,10.0,1,Faissal Al Mazyani,,33,1.0,1.0,3.0,8.0,2.0,1.0,4.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Roshon van Eijma,roshon-van-eijma,R. v. Eijma,D,186,59,M,925930,EUR,897350400,D,17,17,False,56.0,49.0,9.0,4.0,0.0,40.0,41.0,9.0,15.0,2.0,,,,90.0,66.0,6.4,7.0,0,,,3,,2.0,7.0,1.0,,,3.0,1.0,3.0,1.0,1.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,178,172,M,910049,EUR,985305600,D,4,4,False,70.0,62.0,5.0,1.0,0.0,57.0,59.0,5.0,11.0,4.0,,,,90.0,84.0,6.9,10.0,0,,,4,,2.0,3.0,3.0,,,6.0,2.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,190,33,M,1048222,EUR,928800000,D,34,34,False,44.0,34.0,8.0,5.0,0.0,29.0,36.0,5.0,9.0,4.0,,,,90.0,76.0,7.2,16.0,0,,,15,1.0,2.0,4.0,8.0,,,2.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,182,2927,M,929633,EUR,1013472000,M,52,52,False,30.0,24.0,3.0,,0.0,12.0,14.0,13.0,23.0,5.0,,,,81.0,51.0,7.0,16.0,1,,,52,7.0,,2.0,6.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Tim van de Loo,tim-van-de-loo,T. v. d. Loo,M,180,37,M,1174460,EUR,1045872000,M,22,22,False,34.0,27.0,1.0,1.0,0.0,18.0,21.0,9.0,13.0,4.0,,,,90.0,52.0,6.2,16.0,0,Tim van de Loo,,22,,1.0,6.0,2.0,1.0,,3.0,,,1.0,,5.0,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,195,494,M,1010846,EUR,978480000,M,6,6,False,20.0,16.0,4.0,2.0,0.0,10.0,12.0,6.0,8.0,3.0,,,,57.0,29.0,6.3,9.0,0,,,5,,,4.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,
13269058,home,RKC Waalwijk,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,184,93,M,807145,EUR,844041600,F,18,18,False,13.0,9.0,1.0,1.0,1.0,5.0,5.0,4.0,9.0,2.0,,,,65.0,28.0,7.3,9.0,2,Silvester,van der Water,,1.0,,4.0,7.0,,,1.0,,,4.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
13269058,home,RKC Waalwijk,Oskar Zawada,oskar-zawada,O. Zawada,F,192,703,M,318745,EUR,823132800,F,9,9,False,21.0,14.0,,,0.0,8.0,12.0,6.0,9.0,2.0,,,,90.0,37.0,7.4,10.0,2,,,19,,5.0,8.0,10.0,,,1.0,1.0,,2.0,,3.0,1.0,3.0,,6.0,1.0,2.0,,1.0,,,2.0,,True,1.0,,,,,,,,
