match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_dateOfBirthTimestamp,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,player_height,stat_challengeLost,stat_unsuccessfulTouch,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_totalOffside
11048664,home,Cleveland SC,Thomas Beck,Thomas,Beck,thomas-beck,T. Beck,F,7,0,M,882224,EUR,F,7,7,False,19.0,14.0,,,2.0,2.0,12.0,17.0,1.0,1.0,,,,79.0,37.0,6.9,14.0,4,,1.0,2.0,8.0,4.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,,2.0,,,,3.0,,,1.0,1.0,3.0,,4.0,,3.0
11048664,home,Cleveland SC,Vincent Bell,Vincent,Bell,vincent-bell,V. Bell,F,9,1,M,884725,EUR,F,9,9,True,19.0,7.0,6.0,2.0,2.0,3.0,6.0,17.0,,4.0,,,,45.0,30.0,7.0,15.0,3,652492800.0,3.0,5.0,6.0,7.0,,2.0,,3.0,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0
11048664,home,Cleveland SC,Andrew Nicholas,Andrew Nicholas,,andrew-nicholas,A. Nicholas,M,13,0,M,1192960,EUR,F,13,13,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,11.0,3.0,6.6,,1,915408000.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
11048664,home,Cleveland SC,Nicholas Felician,Nicholas Felician,,nicholas-felician,N. Felician,F,21,0,M,1479733,EUR,F,15,15,True,4.0,2.0,,,,,2.0,4.0,,1.0,,,,9.0,9.0,6.7,5.0,1,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,183.0,,1.0,,,,,1.0,,,,
11048664,home,Cleveland SC,Mike Derezic,Mike,Derezic,mike-derezic,M. Derezic,M,4,1,M,882230,EUR,M,4,4,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,6.0,5.0,,1.0,0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,
11048664,home,Cleveland SC,Connor Robinson,Connor Robinson,,connor-robinson,C. Robinson,G,99,0,M,1481894,EUR,G,31,31,True,,,,,,,,,,,,,,,,,,0,947721600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048664,home,Cleveland SC,Parker Csiszar,Parker Csiszar,,parker-csiszar,P. Csiszar,M,24,0,M,1479736,EUR,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,
11048664,home,Cleveland SC,Conner Hollett,Conner Hollett,,conner-hollett,C. Hollett,M,18,0,M,1479701,EUR,D,18,18,True,,,,,,,,,,,,,,,,,,0,973641600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048664,away,Lionsbridge FC,Domenic Nascimben,Domenic Nascimben,,domenic-nascimben,D. Nascimben,G,1,1,M,1481082,EUR,G,1,1,False,27.0,22.0,9.0,5.0,21.0,24.0,1.0,4.0,,11.0,1.0,4.0,5.0,90.0,41.0,7.5,6.0,0,875318400.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11048664,away,Lionsbridge FC,George Wyatt,George Wyatt,,george-wyatt,G. Wyatt,M,18,1,M,1481085,EUR,D,18,18,False,26.0,18.0,3.0,,7.0,10.0,12.0,20.0,1.0,1.0,,,,69.0,42.0,7.0,12.0,0,1062115200.0,1.0,,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,4.0,1.0,,,,1.0,1.0,
11048664,away,Lionsbridge FC,Steven James,,,steven-james,S. James,D,3,0,M,884492,EUR,D,15,15,False,61.0,42.0,16.0,12.0,27.0,35.0,15.0,26.0,2.0,6.0,,,,90.0,73.0,7.4,19.0,3,818899200.0,3.0,4.0,5.0,6.0,,,,2.0,,2.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,
11048664,away,Lionsbridge FC,Adam Kirkwood,Adam Kirkwood,,adam-kirkwood,A. Kirkwood,D,,0,,1198214,EUR,D,4,4,False,61.0,50.0,14.0,8.0,42.0,45.0,8.0,17.0,1.0,4.0,,,,90.0,75.0,7.2,13.0,1,920678400.0,2.0,6.0,4.0,12.0,,1.0,,,,,2.0,4.0,2.0,2.0,2.0,,183.0,,,,1.0,,,1.0,,,,
11048664,away,Lionsbridge FC,Miguel Montaño Freire,Miguel Montaño Freire,,miguel-montano-freire,M. M. Freire,D,2,1,M,1481102,EUR,D,2,2,False,39.0,32.0,8.0,4.0,13.0,15.0,20.0,25.0,2.0,5.0,,,,90.0,56.0,6.9,10.0,1,892080000.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,2.0,1.0,
11048664,away,Lionsbridge FC,Joshua Baker,,,joshua-baker,J. Baker,M,4,1,M,983173,EUR,M,7,7,False,68.0,52.0,16.0,9.0,23.0,25.0,31.0,49.0,,7.0,,,,90.0,81.0,7.5,22.0,1,900374400.0,2.0,1.0,3.0,5.0,,,,,,,,1.0,1.0,3.0,1.0,,,,,,6.0,1.0,,,1.0,2.0,2.0,
11048664,away,Lionsbridge FC,Samuel Hall,Samuel Hall,,samuel-hall,S. Hall,D,,0,M,1193334,EUR,M,12,12,False,55.0,36.0,7.0,5.0,12.0,22.0,25.0,35.0,3.0,12.0,,,,90.0,84.0,7.4,27.0,4,888883200.0,3.0,6.0,11.0,16.0,4.0,7.0,5.0,2.0,,1.0,,4.0,2.0,1.0,1.0,True,190.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,
11048664,away,Lionsbridge FC,James Bradley,James Bradley,,james-bradley,J. Bradley,D,6,1,M,1481089,EUR,M,6,6,False,31.0,23.0,4.0,2.0,7.0,8.0,19.0,30.0,1.0,5.0,,,,90.0,66.0,7.8,17.0,3,944524800.0,3.0,1.0,7.0,7.0,3.0,1.0,1.0,3.0,,,3.0,3.0,3.0,2.0,,,,1.0,2.0,,7.0,,,,,3.0,3.0,1.0
11048664,away,Lionsbridge FC,Jasminko Dizdarevic,,,jasminko-dizdarevic,J. Dizdarevic,M,,1,M,934907,EUR,M,17,17,False,18.0,16.0,2.0,1.0,4.0,5.0,12.0,13.0,,3.0,,,,89.0,29.0,7.0,3.0,4,898041600.0,1.0,2.0,3.0,6.0,1.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,178.0,,,,,,1.0,4.0,,3.0,,
11048664,away,Lionsbridge FC,Martijn Smith,Martijn Smith,,martijn-smith,M. Smith,F,9,1,M,1481098,EUR,M,9,9,False,17.0,11.0,2.0,1.0,1.0,4.0,10.0,14.0,1.0,3.0,,,,90.0,33.0,6.2,16.0,2,999388800.0,5.0,1.0,10.0,4.0,,3.0,,,,,,,,3.0,1.0,,,1.0,5.0,,1.0,,,1.0,1.0,3.0,,
11048664,away,Lionsbridge FC,Wesley Illes,Wesley Illes,,wesley-illes,W. Illes,F,14,1,M,1481126,EUR,F,14,14,False,11.0,7.0,1.0,,2.0,3.0,5.0,8.0,,2.0,,,,45.0,12.0,6.4,5.0,0,1009929600.0,,,2.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0
11048664,away,Lionsbridge FC,Ben Fitzpatrick,,,ben-fitzpatrick,B. Fitzpatrick,M,19,1,M,882412,EUR,M,19,19,True,8.0,7.0,2.0,2.0,1.0,1.0,6.0,9.0,,5.0,,,,45.0,20.0,6.7,7.0,3,,,,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,3.0,,2.0,,1.0,2.0,,,,1.0
11048664,away,Lionsbridge FC,Nicolás Bohigues Lozano,Nicolás Bohigues Lozano,,nicolas-bohigues-lozano,N. B. Lozano,D,22,0,M,1481112,EUR,D,22,22,True,9.0,6.0,,,,1.0,7.0,13.0,,,,,,21.0,23.0,6.4,9.0,0,870998400.0,2.0,,5.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,5.0,,,,,,1.0,
11048664,away,Lionsbridge FC,Robbie Bruce,Robbie Bruce,,robbie-bruce,R. Bruce,M,10,0,M,1481116,EUR,M,10,10,True,8.0,5.0,2.0,1.0,2.0,3.0,4.0,6.0,,1.0,,,,1.0,10.0,,3.0,0,928195200.0,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,
11048664,away,Lionsbridge FC,Nathan Jones,Nathan Jones,,nathan-jones,N. Jones,G,34,1,M,1481110,EUR,G,34,34,True,,,,,,,,,,,,,,,,,,0,784944000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048664,away,Lionsbridge FC,Vadim Cojocov,Vadim Cojocov,,vadim-cojocov,V. Cojocov,M,99,1,M,1481125,EUR,M,99,99,True,,,,,,,,,,,,,,,,,,0,739411200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048664,away,Lionsbridge FC,Sam Nolan,Sam Nolan,,sam-nolan,S. Nolan,M,20,0,M,1481117,EUR,M,20,20,True,,,,,,,,,,,,,,,,,,0,1021507200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048664,away,Lionsbridge FC,Carles Montoliu Lobo,Carles Montoliu Lobo,,carles-montoliu-lobo,C. M. Lobo,M,98,1,M,1481076,EUR,M,98,98,True,,,,,,,,,,,,,,,,,,0,959644800.0,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,
