match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_height,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
14015660,home,FC 08 Homburg,Justin Petermann,justin-petermann,J. Petermann,M,17,6,M,886147,EUR,909878400,M,17,17,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,,,,,8.0,7.0,6.3,,,0,0.06,0.0,-0.05,,,,2.0,2.0,,,,,,,177.0,,,,,,,1.0,,,,,,,,,,
14015660,home,FC 08 Homburg,Lukas Hoffmann,hoffmann-lukas,L. Hoffmann,G,37,1,M,2112368,EUR,1063065600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015660,home,FC 08 Homburg,Grischa Walzer,grischa-walzer,G. Walzer,D,34,1,M,1617135,EUR,1034553600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Grischa Walzer,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015660,home,FC 08 Homburg,Philipp Steinhart,philipp-steinhart,P. Steinhart,D,36,8,M,142212,EUR,710467200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
14015660,home,FC 08 Homburg,Armend Qenaj,qenaj-armend,A. Qenaj,M,7,5,M,1523962,EUR,1060214400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,
14015660,home,FC 08 Homburg,Ken Mata,ken-mata,K. Mata,F,41,7,M,1391917,EUR,1062460800,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ken Mata,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,Timon Weiner,timon-weiner,T. Weiner,G,1,134,M,1140362,EUR,916617600,G,1,1,False,22.0,16.0,10.0,4.0,0.0,16.0,20.0,,2.0,,,,7.0,1.0,1.0,2.0,,,,68.0,28.0,6.9,6.0,0.0481,0,0.05,0.01,0.23,0.06,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,Ivan Nekić,ivan-nekic,I. Nekić,D,13,148,M,880741,EUR,977616000,D,13,13,False,50.0,42.0,7.0,3.0,0.0,22.0,23.0,20.0,27.0,1.0,4.0,3.0,1.0,,,,,,,90.0,69.0,7.5,12.0,,1,0.18,0.06,-0.04,,,,2.0,6.0,,3.0,2.0,2.0,,,184.0,,1.0,1.0,,,,,0.26,,,2.0,1.0,,,1.0,,
14015660,away,Holstein Kiel,Carl Johansson,carl-johansson,C. Johansson,D,5,82,M,347116,EUR,769651200,D,5,5,False,33.0,29.0,1.0,1.0,0.0,28.0,29.0,1.0,4.0,5.0,5.0,6.0,2.0,,,,,,,90.0,46.0,7.2,5.0,,2,0.03,0.02,0.48,,,,1.0,4.0,,,,1.0,,,185.0,1.0,,2.0,,1.0,,,-0.2,1.0,,1.0,,,,,,
14015660,away,Holstein Kiel,David Zec,zec-david,D. Zec,D,26,264,M,887911,EUR,947030400,D,26,26,False,56.0,52.0,6.0,3.0,0.0,26.0,27.0,26.0,29.0,2.0,3.0,2.0,4.0,,,,,,,90.0,64.0,7.2,6.0,,1,0.31,0.15,0.17,,,2.0,2.0,3.0,,,,,1.0,1.0,185.0,,,1.0,,,,1.0,-0.17,1.0,,,,,1.0,,1.0,
14015660,away,Holstein Kiel,Niklas Niehoff,niklas-niehoff,N. Niehoff,F,29,49,M,1198077,EUR,1092960000,M,29,29,False,23.0,18.0,1.0,1.0,0.0,6.0,8.0,12.0,15.0,1.0,2.0,1.0,3.0,,,,,,,67.0,47.0,6.5,13.0,,1,0.03,0.19,0.13,,Niklas Niehoff,3.0,1.0,5.0,1.0,3.0,1.0,1.0,,,187.0,,,,,1.0,1.0,,-0.16,,,1.0,,,,,,
14015660,away,Holstein Kiel,Robert Wagner,wagner-robert,R. Wagner,M,18,161,M,1131338,EUR,1058140800,M,39,39,False,48.0,39.0,6.0,3.0,0.0,23.0,24.0,16.0,24.0,,4.0,2.0,3.0,,,,,,,90.0,66.0,6.3,16.0,,3,-0.3,0.1,0.19,,,1.0,1.0,10.0,1.0,1.0,,2.0,3.0,1.0,181.0,,1.0,3.0,,1.0,1.0,1.0,-0.09,2.0,,4.0,,,,,,
14015660,away,Holstein Kiel,Magnus Knudsen,magnus-knudsen,M. Knudsen,M,4,118,M,977919,EUR,992563200,M,24,24,False,41.0,36.0,2.0,1.0,0.0,17.0,19.0,19.0,22.0,1.0,5.0,1.0,3.0,,,,,,,67.0,52.0,6.8,7.0,,0,-0.04,0.11,-0.02,,,1.0,,2.0,,1.0,1.0,2.0,1.0,,175.0,,2.0,2.0,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,John Tolkin,john-tolkin,J. Tolkin,M,47,600,M,1015186,EUR,1028073600,M,47,47,False,45.0,43.0,3.0,2.0,0.0,10.0,10.0,33.0,35.0,,3.0,2.0,4.0,,,,,,,90.0,78.0,8.6,17.0,,1,0.52,0.14,0.0,,,15.0,,2.0,,1.0,1.0,1.0,1.0,1.0,170.0,,1.0,2.0,5.0,,3.0,7.0,0.52,,,,1.0,,,,,1.0
14015660,away,Holstein Kiel,Steven Skrzybski,steven-skrzybski,S. Skrzybski,F,7,277,M,122573,EUR,722044800,F,7,7,False,34.0,26.0,2.0,,0.0,6.0,7.0,20.0,27.0,,5.0,,6.0,,,,,,,85.0,56.0,6.6,19.0,,4,0.09,0.22,-0.12,,,5.0,1.0,8.0,3.0,2.0,1.0,1.0,2.0,2.0,173.0,,2.0,1.0,,1.0,3.0,4.0,-0.05,2.0,,2.0,1.0,True,,,,
14015660,away,Holstein Kiel,Phil Harres,phil-harres,P. Harres,F,19,417,M,1121902,EUR,1017014400,F,19,19,False,15.0,9.0,,,0.0,4.0,5.0,5.0,10.0,3.0,5.0,4.0,,,,,,,,90.0,34.0,6.4,9.0,,6,-0.36,0.28,0.27,,,,2.0,4.0,,2.0,2.0,,,,193.0,,,,,2.0,1.0,2.0,-0.67,1.0,,2.0,3.0,,,,1.0,
14015660,away,Holstein Kiel,Jonas Therkelsen,jonas-therkelsen,J. Therkelsen,M,10,81,M,1385752,EUR,1052092800,F,10,10,False,40.0,34.0,1.0,,1.0,8.0,10.0,26.0,30.0,1.0,9.0,2.0,4.0,,,,,,,89.0,67.0,7.7,15.0,,4,-0.47,0.67,0.28,,Jonas Therkelsen,6.0,1.0,4.0,,4.0,4.0,,2.0,2.0,184.0,,2.0,2.0,,2.0,2.0,3.0,0.07,,,1.0,2.0,,1.0,,,
14015660,away,Holstein Kiel,Stefan Schwab,stefan-schwab,S. Schwab,M,22,393,M,48912,EUR,654393600,M,22,22,True,16.0,10.0,,,1.0,2.0,3.0,8.0,13.0,5.0,7.0,2.0,1.0,,,,,,,23.0,25.0,7.3,7.0,,1,0.28,-0.04,-0.01,,,,,4.0,2.0,,,,2.0,2.0,183.0,1.0,,1.0,,,,2.0,-0.08,1.0,,1.0,,,,,1.0,
14015660,away,Holstein Kiel,Finn Porath,finn-porath,F. Porath,M,27,117,M,789714,EUR,856656000,M,8,8,True,8.0,7.0,2.0,2.0,0.0,3.0,4.0,4.0,4.0,,1.0,3.0,1.0,,,,,,,23.0,20.0,7.0,2.0,,0,0.08,,0.28,,,,,1.0,1.0,,,1.0,,,179.0,1.0,1.0,,,,1.0,,,,,,,,,,,
14015660,away,Holstein Kiel,Jonas Krumrey,jonas-krumrey,J. Krumrey,G,21,100,M,1086085,EUR,1069718400,G,21,21,True,11.0,7.0,9.0,5.0,0.0,2.0,2.0,5.0,9.0,,,1.0,3.0,1.0,,1.0,1.0,,,22.0,14.0,7.0,4.0,0.0542,0,0.05,,0.16,0.06,Jonas Krumrey,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,Alexander Bernhardsson,alexander-bernhardsson,A. Bernhardsson,F,11,444,M,980916,EUR,905126400,F,11,11,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,4.0,,1.0,,,,,,,15.0,11.0,8.6,1.0,,2,-0.06,0.29,0.24,,,,,,,1.0,1.0,1.0,1.0,1.0,184.0,,2.0,,,,1.0,,0.68,,,,2.0,,,1.0,,1.0
14015660,away,Holstein Kiel,Kasper Davidsen,kasper-davidsen,K. Davidsen,M,15,85,M,1616590,EUR,1106611200,M,15,15,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,,,,Kasper,,,,,,,,,,189.0,,,,,,,,,,Davidsen,,,,,,,
14015660,away,Holstein Kiel,Marko Ivezić,marko-ivezic,M. Ivezić,D,6,161,M,1105869,EUR,1007251200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,Marco Komenda,marco-komenda,M. Komenda,D,3,42,M,579260,EUR,848966400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,Lasse Rosenboom,lasse-rosenboom,L. Rosenboom,M,23,90,M,980616,EUR,1011398400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,
14015660,away,Holstein Kiel,Marcus Müller,marcus-muller,M. Müller,F,25,44,M,1085199,EUR,1029801600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,
