match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,from,playerName,reason,rescinded
10408455,FT,2.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10408455,,2.0,5.0,,90,3.0,,1,,,goal,168773798.0,False,regular,138833.0,Memphis Depay,,,,,,
10408455,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,
10408455,,,,,88,,,3,,,substitution,121747485.0,True,regular,,,,False,,,,
10408455,,2.0,4.0,,86,,,5,,,goal,168773772.0,False,ownGoal,822923.0,Joaquín Fernández,,,owngoal,,,
10408455,,,,,79,,,12,,,substitution,121747468.0,False,regular,,,,False,,,,
10408455,,,,,79,,,12,,,substitution,121747467.0,False,regular,,,,False,,,,
10408455,,2.0,3.0,,74,,,17,,,goal,168773728.0,True,regular,88859.0,Sergio Escudero,,,,,,
10408455,,,,,73,,,18,,,substitution,121747429.0,True,regular,,,,False,,,,
10408455,,,,,68,,,23,,,substitution,121747378.0,False,regular,,,,False,,,,
10408455,,,,,64,,,27,,,substitution,121747363.0,False,regular,,,,False,,,,
10408455,,,,,60,,,31,,,substitution,121747335.0,True,regular,,,,False,,,,
10408455,,,,,60,,,31,,,substitution,121747334.0,True,regular,,,,False,,,,
10408455,HT,1.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10408455,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,,
10408455,,,,,44,,,2,,,card,120742782.0,True,yellow,857178.0,Kike Pérez,,,,Kike Pérez,Foul,False
10408455,,1.0,3.0,,42,,,4,,,goal,168773526.0,True,penalty,790179.0,Cyle Larin,,,penalty,,,
10408455,,,,,40,,,6,,,card,120742770.0,False,yellow,353130.0,Mario Hermoso,,,,Mario Hermoso,Foul,False
10408455,,0.0,3.0,,38,,,8,,,goal,168773508.0,False,regular,125407.0,Álvaro Morata,,,,,,
10408455,,0.0,2.0,,24,,,22,,,goal,168773404.0,False,regular,325355.0,José María Giménez,,,,,,
10408455,,0.0,1.0,,20,,,26,,,goal,168773369.0,False,regular,831799.0,Nahuel Molina,,,,,,
10408455,,,,,9,,,37,,,card,120742668.0,True,yellow,859774.0,Monchu,,,,Monchu,Foul,False
