match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,captain,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_errorLeadToAShot,stat_ownGoals,stat_totalOffside
12499325,home,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,19.0,15.0,,,0.0,3.0,4.0,12.0,15.0,1.0,4.0,1.0,2.0,,,,90.0,37.0,7.2,12.0,0.116572,4,,,,5.0,2.0,1.0,,,,1.0,2.0,,2.0,2.0,,6.0,0.3831,2.0,,1.0,,1.0,2.0,,,2.0,,,,,,
12499325,home,Cagliari,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,14.0,13.0,3.0,2.0,0.0,5.0,6.0,9.0,11.0,,1.0,1.0,2.0,,,,45.0,21.0,6.5,5.0,0.174779,0,,3.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
12499325,home,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,11.0,7.0,2.0,,0.0,6.0,8.0,1.0,3.0,1.0,1.0,3.0,,,,,27.0,19.0,7.6,4.0,0.00038674,1,,,,1.0,,,2.0,,,,,,1.0,,1.0,,0.4597,,,,,,,1.0,1.0,,0.9855,José,Luis Palomino,,,
12499325,home,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,5.0,4.0,1.0,,0.0,,,4.0,5.0,,1.0,,2.0,,,,27.0,11.0,6.7,4.0,0.0406604,0,,,,,,1.0,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,6.0,5.0,,,0.0,1.0,1.0,4.0,6.0,1.0,2.0,,1.0,,,,27.0,8.0,6.7,2.0,0.0762895,0,,1.0,,,,,,1.0,,,,gianlucalapadula,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,10.0,6.0,6.7,,0.00012373,0,,,,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12499325,home,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,home,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,30.0,21.0,15.0,7.0,0.0,18.0,19.0,3.0,11.0,,,1.0,7.0,1.0,2.0,1.0,90.0,37.0,6.1,9.0,0.00091298,0,-1.7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12499325,away,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,51.0,43.0,2.0,,0.0,24.0,24.0,19.0,28.0,2.0,4.0,4.0,1.0,,,,90.0,70.0,6.7,12.0,0.011152,0,,1.0,,4.0,2.0,,2.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12499325,away,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,43.0,39.0,3.0,,0.0,33.0,34.0,6.0,9.0,1.0,1.0,7.0,3.0,,,,90.0,54.0,5.9,5.0,0.0211569,1,,,,6.0,,,,,,2.0,,,3.0,,,1.0,0.0397,,1.0,,,,,1.0,,,0.0506,,,,1.0,
12499325,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,60.0,57.0,3.0,2.0,0.0,36.0,36.0,22.0,25.0,2.0,6.0,5.0,6.0,,,,90.0,76.0,6.8,4.0,0.026241,0,,1.0,1.0,3.0,1.0,,2.0,3.0,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,
12499325,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,34.0,31.0,2.0,2.0,1.0,12.0,12.0,21.0,31.0,,,2.0,2.0,,,,83.0,52.0,6.9,11.0,0.0904378,0,,9.0,2.0,3.0,,1.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12499325,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,41.0,35.0,,,1.0,9.0,9.0,26.0,33.0,1.0,5.0,1.0,3.0,,,,83.0,55.0,7.0,11.0,0.0267003,3,,1.0,,4.0,1.0,,,2.0,2.0,1.0,1.0,niksivlasic_,1.0,3.0,,2.0,0.0873,,,2.0,,1.0,,,,1.0,,,,,,
12499325,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,43.0,40.0,3.0,2.0,0.0,19.0,20.0,22.0,24.0,,1.0,1.0,1.0,,,,75.0,53.0,7.2,6.0,0.0461001,2,,1.0,1.0,5.0,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,0.0992,,1.0,2.0,True,,,1.0,1.0,1.0,0.027,,,,,
12499325,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,43.0,41.0,1.0,1.0,0.0,29.0,29.0,12.0,17.0,,6.0,,4.0,,,,90.0,60.0,6.9,9.0,0.00802684,1,,3.0,,4.0,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,0.124,,1.0,2.0,,1.0,1.0,,,4.0,,,,,,
12499325,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,27,27,False,48.0,43.0,4.0,3.0,0.0,20.0,21.0,24.0,32.0,1.0,2.0,1.0,5.0,,,,90.0,70.0,6.9,13.0,0.0869079,1,,5.0,1.0,2.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,0.0623,1.0,,,,,,,,,,,,,,
12499325,away,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,27.0,22.0,1.0,1.0,0.0,6.0,7.0,16.0,20.0,2.0,4.0,,,,,,90.0,37.0,6.9,8.0,0.424129,3,,,,2.0,2.0,1.0,,1.0,1.0,,2.0,,,2.0,,1.0,0.6618,,,1.0,,1.0,2.0,1.0,,,0.6334,,,,,2.0
12499325,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,30.0,25.0,1.0,,0.0,7.0,8.0,18.0,22.0,2.0,5.0,1.0,5.0,,,,90.0,42.0,7.6,7.0,0.0314668,3,,,,4.0,,,,,,,1.0,,3.0,1.0,,1.0,0.2942,1.0,,1.0,,,,1.0,1.0,3.0,0.9264,,,,,
12499325,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,12.0,10.0,1.0,,0.0,4.0,4.0,7.0,12.0,,,,1.0,,,,15.0,20.0,6.5,8.0,0.0321998,1,,4.0,1.0,,,,,,,,1.0,,,,,2.0,0.0189,1.0,,,,,,,,,,,,,,
12499325,away,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,5.0,3.0,,,0.0,,,4.0,6.0,,1.0,,,,,,12.0,9.0,7.2,2.0,0.368231,2,,1.0,1.0,,,1.0,,1.0,,,2.0,,,,,,0.0551,1.0,,,,,,1.0,,,0.0365,,,,,
12499325,away,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,4.0,3.0,,,0.0,,1.0,3.0,4.0,,1.0,,1.0,,,,12.0,10.0,6.6,3.0,0.00816718,0,,1.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
12499325,away,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Edoardo Zaia,edoardo-zaia,E. Zaia,D,19,184,21,M,1533812,EUR,1158019200,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499325,away,Torino,Tommaso Gabellini,tommaso-gabellini,T. Gabellini,F,84,180,114,M,1526925,EUR,1161388800,F,86,86,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
