match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_outfielderBlock,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded
10665966,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,15.0,8.0,11.0,4.0,8.0,10.0,5.0,2.0,1.0,2.0,1.0,10.0,2.0,1.0,2.0,90.0,28.0,6.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,52.0,40.0,3.0,2.0,16.0,21.0,35.0,1.0,4.0,4.0,,5.0,,,,90.0,86.0,7.2,24.0,1,25.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,61.0,51.0,8.0,4.0,39.0,42.0,19.0,6.0,2.0,6.0,,6.0,,,,90.0,67.0,6.8,10.0,0,12.0,,,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Darko Velkovski,,,darko-velkovski,D. Velkovski,D,24,188.0,155,M,156990,EUR,803692800,D,14,14,False,67.0,61.0,6.0,6.0,39.0,40.0,27.0,,1.0,4.0,,2.0,,,,89.0,81.0,7.4,6.0,0,22.0,,,1.0,,,,,5.0,2.0,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,50.0,35.0,8.0,2.0,19.0,23.0,29.0,2.0,1.0,5.0,,5.0,,,,89.0,71.0,7.0,19.0,1,17.0,2.0,1.0,1.0,,1.0,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,27.0,17.0,6.0,3.0,4.0,7.0,24.0,,4.0,4.0,1.0,6.0,,,,89.0,44.0,7.1,17.0,2,15.0,4.0,2.0,,,6.0,1.0,2.0,,1.0,1.0,1.0,,,,,3.0,,3.0,True,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,46.0,38.0,2.0,,20.0,25.0,21.0,3.0,8.0,5.0,1.0,8.0,,,,90.0,59.0,6.5,11.0,0,18.0,,,4.0,,,,,1.0,2.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,98,98,False,50.0,46.0,9.0,7.0,23.0,23.0,27.0,1.0,6.0,5.0,,7.0,,,,90.0,65.0,7.3,6.0,1,23.0,,,3.0,,1.0,,,2.0,1.0,3.0,3.0,2.0,,3.0,,,,1.0,,1.0,,,,,,,,,,,
10665966,home,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,M,27,27,False,33.0,26.0,4.0,4.0,9.0,9.0,24.0,1.0,2.0,6.0,,8.0,,,,90.0,46.0,7.5,10.0,1,17.0,,,,,1.0,,,1.0,,5.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,
10665966,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,23.0,19.0,1.0,,4.0,4.0,19.0,,2.0,5.0,,3.0,,,,89.0,37.0,7.9,9.0,4,15.0,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,4.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
10665966,home,Al-Ettifaq,Youssouf Niakate,,,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000,F,18,18,False,17.0,13.0,1.0,1.0,4.0,4.0,15.0,2.0,7.0,8.0,1.0,4.0,,,,89.0,36.0,7.5,9.0,3,11.0,2.0,2.0,2.0,3.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,3.0,1.0,,1.0,,1.0,,,,,,
10665966,home,Al-Ettifaq,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,True,4.0,2.0,,,1.0,2.0,2.0,,2.0,1.0,,,,,,13.0,10.0,6.6,3.0,0,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,True,4.0,4.0,,,3.0,3.0,1.0,,,,,1.0,,,,13.0,5.0,6.7,,0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,1.0,,,,,1.0,,,1.0,,,,,,,8.0,2.0,6.4,2.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,2.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,12.0,7.0,6.4,2.0,0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,17,17,True,,,,,,,,,,,,,,,,13.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10665966,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665966,home,Al-Ettifaq,Nawaf Hazazi,Nawaf Hazazi,,hazazi-nawaf,N. Hazazi,F,77,168.0,13,M,1092810,EUR,1010707200,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665966,away,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,27.0,12.0,21.0,6.0,7.0,7.0,20.0,,,,,7.0,,1.0,3.0,90.0,35.0,6.1,16.0,0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
10665966,away,Al Adalah,Boris Godál,,,boris-godal,B. Godál,D,,188.0,10,M,63215,EUR,549072000,D,33,33,False,35.0,31.0,3.0,2.0,12.0,14.0,21.0,2.0,8.0,2.0,,5.0,,,,90.0,44.0,6.8,4.0,3,19.0,,,5.0,,,,,3.0,2.0,,,,,3.0,,,,,,2.0,1.0,,,1.0,,,,,,,
10665966,away,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,3,3,False,25.0,18.0,6.0,3.0,12.0,14.0,11.0,,4.0,2.0,2.0,3.0,,,,90.0,35.0,5.9,7.0,0,6.0,,,2.0,,,1.0,,3.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,
10665966,away,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,30.0,22.0,5.0,2.0,14.0,19.0,11.0,2.0,5.0,4.0,2.0,6.0,,,,88.0,43.0,6.1,11.0,1,8.0,,,1.0,1.0,3.0,,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,
