match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalClearance,player_firstName,player_lastName,stat_totalTackle,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_lastManTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_goals,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated,stat_goodHighClaim
12765075,home,FK Borac Banja Luka,Damir Hrelja,damir-hrelja,D. Hrelja,M,11,191.0,68,M,1118215,EUR,1002931200,F,11,11,True,26.0,25.0,,,0.0,7.0,7.0,18.0,24.0,,2.0,1.0,1.0,,32.0,37.0,7.0,7.0,0.0666968,0,,5.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Stojan Vranješ,stojan-vranjes,S. Vranješ,M,23,183.0,83,M,63867,EUR,529372800,M,23,23,True,1.0,,,,0.0,,,,1.0,,,,,,21.0,3.0,6.5,2.0,,1,,,,2.0,3.0,1.0,,,,,1.0,0.0669,,,,Stojan,Vranješ,,,,1.0,,,,0.1225,,,,,,,
12765075,home,FK Borac Banja Luka,Dino Skorup,dino-skorup,D. Skorup,M,8,187.0,101,M,897602,EUR,938995200,M,88,88,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,10.0,7.0,7.2,1.0,0.0017638,1,,,,1.0,2.0,,,,,,,0.0187,,,,,,,1.0,,1.0,,,,0.2785,,,1.0,,,,
12765075,home,FK Borac Banja Luka,Damjan Siskovski,damjan-siskovski,D. Siskovski,G,1,193.0,81,M,134228,EUR,795484800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Damjan,Siskovski,,,,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Nikola Pejović,nikola-pejovic,N. Pejović,D,,185.0,40,M,868804,EUR,906422400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Aleksandar Subić,aleksandar-subic,A. Subić,D,,178.0,32,M,235238,EUR,749088000,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Savo Šušić,savo-susic,S. Šušić,D,29,193.0,56,M,1149060,EUR,1106784000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Savo Šušić,,,,,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Aleks Pihler,aleks-pihler,A. Pihler,M,18,183.0,48,M,139251,EUR,758505600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Aleks,Pihler,,,,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Pavle Đajić,pavle-djajic,P. Djajic,F,14,183.0,50,M,1405977,EUR,1154563200,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Pavle Djajic,,,,,,,,,,,,,,,,
12765075,home,FK Borac Banja Luka,Stefan Marčetić,stefan-marcetic,S. Marcetic,F,49,180.0,97,M,1405982,EUR,1165017600,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Stefan Marčetić,,,,,,,,,,,,,,,,
12765075,away,LASK,Jörg Siebenhandl,jorg-siebenhandl,J. Siebenhandl,G,27,183.0,40,M,90008,EUR,632620800,G,28,28,False,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,7.0,2.0,3.0,,7.96e-06,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12765075,away,LASK,Filip Stojković,filip-stojkovic,F. Stojković,D,30,180.0,106,M,98433,EUR,727660800,D,22,22,False,29.0,23.0,4.0,2.0,1.0,17.0,18.0,6.0,11.0,2.0,5.0,4.0,,,90.0,50.0,7.0,8.0,0.161041,0,,,,,,1.0,,,,1.0,,,1.0,,5.0,,,2.0,,1.0,,,1.0,,,,,,,,,
12765075,away,LASK,Philipp Ziereis,philipp-ziereis,P. Ziereis,D,4,189.0,52,M,142852,EUR,732067200,D,5,5,False,32.0,26.0,4.0,1.0,0.0,22.0,23.0,4.0,9.0,1.0,4.0,4.0,,,90.0,52.0,6.6,6.0,0.0139185,1,,,,,2.0,,1.0,,,,1.0,0.1961,,1.0,11.0,,,3.0,,,,,1.0,,,,,,1.0,1.0,,
12765075,away,LASK,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,26,26,False,41.0,33.0,2.0,1.0,0.0,27.0,31.0,6.0,10.0,3.0,4.0,6.0,,,90.0,64.0,7.3,8.0,0.00313349,0,,,,5.0,5.0,,,,1.0,,,,,,12.0,,,1.0,,,,,1.0,,,,,,,2.0,,
12765075,away,LASK,George Bello,george-bello,G. Bello,D,2,170.0,312,M,931742,EUR,1011657600,D,2,2,False,23.0,20.0,1.0,,0.0,17.0,18.0,3.0,6.0,,3.0,5.0,2.0,,90.0,44.0,6.4,7.0,0.00292934,0,,1.0,,,2.0,,,,4.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12765075,away,LASK,Maksym Talovierov,maksym-talovierov,M. Talovierov,D,40,195.0,1198,M,990355,EUR,962150400,M,4,4,False,31.0,26.0,4.0,2.0,0.0,20.0,23.0,6.0,8.0,1.0,3.0,4.0,1.0,,90.0,41.0,6.6,5.0,0.00174531,0,,,,2.0,3.0,,,,1.0,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,
12765075,away,LASK,Robert Žulj,robert-zulj,R. Žulj,M,32,189.0,271,M,121613,EUR,697248000,M,10,10,False,26.0,22.0,2.0,1.0,0.0,10.0,11.0,13.0,17.0,2.0,3.0,3.0,1.0,,85.0,42.0,7.0,12.0,0.105645,1,,2.0,1.0,3.0,5.0,1.0,1.0,,,2.0,,0.0301,1.0,,2.0,,,,1.0,,,,,,,,True,,,1.0,1.0,
12765075,away,LASK,Melayro Bogarde,melayro-bogarde,M. Bogarde,D,6,184.0,191,M,961672,EUR,1022544000,M,6,6,False,4.0,3.0,,,0.0,3.0,3.0,,1.0,1.0,1.0,,,,9.0,4.0,6.6,1.0,0.00012893,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765075,away,LASK,Florian Flecker,florian-flecker,F. Flecker,M,29,173.0,68,M,787543,EUR,814924800,F,29,29,False,18.0,9.0,1.0,,0.0,3.0,5.0,6.0,16.0,2.0,3.0,,1.0,,90.0,40.0,6.2,19.0,0.00501543,1,,3.0,,2.0,11.0,3.0,,,1.0,2.0,3.0,0.0355,,1.0,1.0,,,,2.0,,1.0,,,1.0,0.2141,,,,,,,
12765075,away,LASK,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183.0,1862,M,1090010,EUR,1014854400,F,9,9,False,23.0,16.0,2.0,,0.0,8.0,9.0,8.0,14.0,2.0,7.0,4.0,3.0,,85.0,35.0,6.9,11.0,0.028315,0,,,,1.0,4.0,4.0,,,,2.0,1.0,,2.0,,,,,,,2.0,,,,2.0,,,,,,,,
12765075,away,LASK,Valon Berisha,valon-berisha,V. Berisha,M,23,176.0,464,M,98197,EUR,729043200,F,14,14,False,26.0,20.0,4.0,2.0,0.0,11.0,13.0,9.0,14.0,,4.0,6.0,2.0,,74.0,42.0,7.5,10.0,0.0521648,1,,1.0,,,3.0,,,,2.0,1.0,,0.1568,,1.0,1.0,,,2.0,2.0,,1.0,,1.0,,0.4077,,,1.0,,,,
12765075,away,LASK,Lukas Jungwirth,lukas-jungwirth,L. Jungwirth,G,1,193.0,64,M,1031170,EUR,1083283200,G,36,36,True,42.0,26.0,25.0,9.0,0.0,20.0,23.0,6.0,19.0,2.0,2.0,6.0,1.0,7.0,81.0,57.0,7.5,16.0,0.00114923,0,-0.7479,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0
12765075,away,LASK,Maximilian Entrup,maximilian-entrup,M. Entrup,F,11,186.0,275,M,823156,EUR,869788800,F,11,11,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,2.0,,,,16.0,4.0,6.5,,4.48e-05,0,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
12765075,away,LASK,Branko Jovičić,branko-jovicic,B. Jovičić,M,18,179.0,109,M,220231,EUR,732412800,M,18,18,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,12.0,4.0,6.2,2.0,0.00017057,0,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12765075,away,LASK,Adil Taoui,adil-taoui,A. Taoui,M,,179.0,132,M,944892,EUR,997401600,F,44,44,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,12.0,4.0,6.3,2.0,0.00017901,0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12765075,away,LASK,Fabian Schillinger,fabian-schillinger,F. Schillinger,G,50,,7,M,1566223,EUR,1179964800,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765075,away,LASK,Tomas Galvez,tomas-galvez,T. Galvez,D,22,173.0,376,M,1149168,EUR,1106870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Tomas Galvez,,,,,,,,,,,,,,,,
12765075,away,LASK,Armin Midžić,armin-midzic,A. Midžić,D,46,186.0,30,M,1500740,EUR,1141603200,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Armin Midzic,,,,,,,,,,,,,,,,
12765075,away,LASK,René Renner,rene-renner,R. Renner,M,77,181.0,53,M,244141,EUR,754531200,D,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765075,away,LASK,Armin Haider,haider-armin,A. Haider,M,38,,14,M,1149242,EUR,1125878400,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Armin Haider,,,,,,,,,,,,,,,,
