match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,playerName,rescinded,reason
12765075,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12765075,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,
12765075,,2.0,1.0,,89,,,2,,,goal,,191105882.0,True,regular,897602.0,Dino Skorup,,,,
12765075,,,,,85,,,6,,,substitution,,123345865.0,False,regular,,,False,,,
12765075,,,,,85,,,6,,,substitution,,123345864.0,False,regular,,,False,,,
12765075,,,,,83,,,8,,,card,,121755121.0,True,yellow,137700.0,Đorđe Despotović,,Đorđe Despotović,False,
12765075,,1.0,1.0,,82,,,9,,,goal,,191105487.0,True,regular,137700.0,Đorđe Despotović,,,,
12765075,,,,,80,,,11,,,substitution,,123345841.0,True,regular,,,False,,,
12765075,,,,,77,,,14,,,card,,121755108.0,False,yellow,823156.0,Maximilian Entrup,,Maximilian Entrup,False,Foul
12765075,,,,,74,,,17,,,substitution,,123345815.0,False,regular,,,False,,,
12765075,,,,,69,,,22,,,substitution,,123345789.0,True,regular,,,False,,,
12765075,,,,,69,,,22,,,card,,121755099.0,False,yellow,1031170.0,Lukas Jungwirth,,Lukas Jungwirth,False,Time wasting
12765075,,,,,69,,,22,,,card,,121755100.0,False,yellow,98433.0,Filip Stojković,,Filip Stojković,False,Argument
12765075,,,,,58,,,33,,,substitution,,123345739.0,True,regular,,,False,,,
12765075,,,,,58,,,33,,,substitution,,123345738.0,True,regular,,,False,,,
12765075,,,,,58,,,33,,,substitution,,123345737.0,True,regular,,,False,,,
12765075,,,,,53,,,38,,,card,,121755062.0,False,yellow,931742.0,George Bello,,George Bello,False,Foul
12765075,,,,,52,,,39,,,card,,121755057.0,True,yellow,809290.0,Bart Meijers,,Bart Meijers,False,Foul
12765075,,0.0,1.0,,51,,,40,,,goal,,191104185.0,False,regular,98197.0,Valon Berisha,,,,
12765075,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12765075,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,
12765075,,,,,43,,,3,,,card,,121755031.0,False,yellow,787543.0,Florian Flecker,,Florian Flecker,False,Foul
12765075,,,,,16,,,30,,,card,,121754967.0,False,yellow,990355.0,Maksym Talovierov,,Maksym Talovierov,False,Foul
12765075,,,,,9,,,37,,,substitution,,123345574.0,False,regular,,,False,,,
12765075,,,,,7,,,39,,,card,,121754954.0,False,red,90008.0,Jörg Siebenhandl,,Jörg Siebenhandl,False,Professional handball
12765075,,,,,3,,,43,,,card,,121754944.0,True,yellow,137822.0,Marko Vukčević,,Marko Vukčević,False,Foul
