match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,captain,stat_outfielderBlock,stat_dispossessed,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_blockedScoringAttempt,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_hitWoodwork,stat_bigChanceMissed,stat_lastManTackle,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals
12280633,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,29,29,False,27.0,17.0,16.0,6.0,0.0,13.0,14.0,4.0,13.0,9.0,3.0,1.0,1.0,90.0,37.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12280633,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2164,M,151003,EUR,730080000,D,19,19,False,66.0,61.0,10.0,8.0,0.0,21.0,22.0,41.0,46.0,2.0,,,,90.0,82.0,7.4,9.0,0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12280633,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2307,M,1157713,EUR,916185600,D,4,4,False,22.0,21.0,,,0.0,8.0,8.0,13.0,14.0,,,,,59.0,28.0,6.5,1.0,0,,,,2.0,2.0,5.0,2.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
12280633,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,100389,EUR,670204800,D,15,15,False,69.0,65.0,3.0,1.0,0.0,19.0,20.0,46.0,49.0,4.0,,,,65.0,81.0,7.6,5.0,0,,,1.0,,1.0,4.0,2.0,2.0,4.0,4.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,
12280633,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2129,M,132318,EUR,708220800,M,77,77,False,20.0,20.0,,,0.0,4.0,4.0,17.0,19.0,2.0,,,,59.0,32.0,6.6,4.0,0,3.0,1.0,1.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12280633,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7727,M,946888,EUR,931305600,M,13,13,False,85.0,76.0,8.0,6.0,0.0,21.0,23.0,55.0,62.0,9.0,,,,90.0,95.0,7.3,11.0,0,,,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,ederson99,,,,,,,,,,,,
12280633,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,189,7391,M,190437,EUR,792288000,M,8,8,False,56.0,54.0,1.0,1.0,0.0,7.0,8.0,47.0,49.0,4.0,,,,59.0,66.0,6.6,8.0,2,1.0,,2.0,,9.0,1.0,,1.0,1.0,,2.0,3.0,1.0,,,,3.0,,,pasalicmario,1.0,2.0,,,,,,,,,,
12280633,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2530,M,965011,EUR,1026345600,M,22,22,False,64.0,54.0,3.0,1.0,0.0,11.0,14.0,46.0,59.0,7.0,,,,90.0,83.0,7.3,19.0,0,9.0,3.0,,2.0,,3.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
12280633,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14750,M,960441,EUR,984182400,F,17,17,False,12.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,,,,,45.0,19.0,6.6,7.0,1,1.0,,1.0,,4.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,cdk,,,2.0,1.0,,,,,,,,
12280633,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,803033,EUR,888624000,F,7,7,False,48.0,41.0,5.0,3.0,0.0,5.0,6.0,37.0,46.0,5.0,,,,90.0,67.0,7.4,16.0,2,4.0,1.0,,1.0,4.0,4.0,,1.0,3.0,3.0,3.0,2.0,2.0,,,,1.0,,,teunkoopmeiners,,1.0,1.0,1.0,,,,,,,,
