match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_hitWoodwork,stat_totalKeeperSweeper
10433853,home,Konyaspor,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190,350,M,63952,EUR,589161600,G,13,13,False,True,37.0,34.0,9.0,6.0,31.0,32.0,3.0,5.0,2.0,8.0,2.0,1.0,1.0,2.0,90.0,48.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433853,home,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,,27.0,21.0,2.0,1.0,12.0,13.0,9.0,14.0,3.0,8.0,,,,,56.0,40.0,6.6,8.0,1,,,2.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10433853,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,,77.0,70.0,10.0,6.0,54.0,56.0,16.0,21.0,4.0,5.0,,,,,90.0,86.0,7.2,7.0,1,,,,7.0,,,,,1.0,,,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10433853,home,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,,88.0,76.0,12.0,9.0,51.0,57.0,25.0,31.0,2.0,6.0,,,,,90.0,103.0,7.3,12.0,1,,,2.0,3.0,7.0,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10433853,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,,71.0,64.0,5.0,4.0,30.0,31.0,38.0,46.0,1.0,7.0,,,,,90.0,97.0,7.2,12.0,0,,,,7.0,,1.0,,,1.0,,2.0,1.0,5.0,,,,,,,1.0,6.0,4.0,1.0,2.0,,,,,,,
10433853,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,14,14,False,,40.0,34.0,2.0,,25.0,26.0,9.0,15.0,,2.0,,,,,90.0,51.0,6.6,10.0,2,,,2.0,5.0,4.0,1.0,,1.0,1.0,,2.0,,3.0,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,
10433853,home,Konyaspor,Andreas Bouchalakis,andreas-bouchalakis,A. Bouchalakis,M,41,185,233,M,211116,EUR,733881600,M,32,32,False,,63.0,59.0,3.0,2.0,35.0,36.0,24.0,29.0,1.0,4.0,,,,,79.0,72.0,6.7,8.0,1,,,,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,,1.0,,,,,2.0,,,,,,1.0,,,,
10433853,home,Konyaspor,Mahir Emreli,mahir-emreli,M. Emreli,F,10,188,4990,M,286071,EUR,867715200,M,19,19,False,,17.0,12.0,2.0,1.0,9.0,10.0,3.0,8.0,,4.0,,,,,56.0,26.0,6.5,10.0,1,,,2.0,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,emreli11,2.0,,
10433853,home,Konyaspor,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170,264,M,153964,EUR,685238400,M,24,24,False,,57.0,52.0,3.0,1.0,14.0,14.0,40.0,47.0,1.0,6.0,,,,,89.0,80.0,7.0,16.0,1,Alejandro,Pozuelo,,6.0,4.0,5.0,4.0,1.0,1.0,,4.0,,,,,,2.0,,,1.0,4.0,2.0,,4.0,1.0,,,,3.0,1.0,
10433853,home,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,,20.0,17.0,,,8.0,8.0,10.0,14.0,,3.0,,,,,79.0,40.0,7.6,6.0,1,,,1.0,1.0,10.0,5.0,4.0,1.0,,2.0,1.0,,,,,,,2.0,3.0,,2.0,1.0,1.0,2.0,,1.0,,,,,
