match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_accurateCross,stat_lastManTackle,stat_penaltyMiss,player_sofascoreId
14572660,home,Red Bull Salzburg,Alexander Schlager,alexander-schlager,A. Schlager,G,1,184.0,344,M,282073,EUR,823132800,G,1,1,False,True,35.0,27.0,15.0,7.0,0.0,24.0,26.0,3.0,9.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,4.0,90.0,47.0,7.8,8.0,0.00126621,1.106,0,-0.6622,0.1,0.01,-0.14,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572660,home,Red Bull Salzburg,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176.0,446,M,113920,EUR,714873600,D,22,22,False,,77.0,62.0,7.0,2.0,0.0,24.0,30.0,38.0,47.0,2.0,13.0,1.0,,,,,,90.0,116.0,6.6,26.0,0.519442,,1,,0.57,-1.0,-0.44,,3.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,0.044,2.0,0.01,,,,,,,,,,,,,,,,,,
14572660,home,Red Bull Salzburg,Joane Gadou,joane-gadou,J. Gadou,D,23,195.0,1098,M,1471049,EUR,1168992000,D,23,23,False,,53.0,49.0,4.0,3.0,0.0,32.0,33.0,17.0,20.0,6.0,4.0,,,,,,,90.0,73.0,6.6,6.0,0.0147221,,1,,0.15,0.25,-0.25,,,6.0,7.0,,2.0,2.0,,,6.0,2.0,1.0,,0.0708,,-0.05,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
14572660,home,Red Bull Salzburg,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190.0,358,M,842176,EUR,864777600,D,2,2,False,,65.0,58.0,4.0,3.0,0.0,33.0,35.0,25.0,30.0,6.0,4.0,1.0,,,,,,90.0,75.0,6.3,7.0,0.0341845,,0,,0.26,0.18,-0.6,,,6.0,6.0,,,,,,5.0,2.0,,1.0,,,,5.0,,,,,,,1.0,,,,,,,,,,
14572660,home,Red Bull Salzburg,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177.0,2029,M,1142249,EUR,1042502400,D,13,13,False,,46.0,42.0,3.0,2.0,0.0,19.0,21.0,23.0,25.0,,4.0,,,,,,,81.0,53.0,5.9,6.0,0.0693898,,0,,0.25,0.22,-0.64,,1.0,,4.0,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14572660,home,Red Bull Salzburg,Moussa Kounfolo Yeo,moussa-kounfolo-yeo,M. K. Yeo,M,49,173.0,776,M,1397180,EUR,1086048000,M,49,49,False,,29.0,23.0,,,1.0,11.0,13.0,12.0,16.0,6.0,2.0,1.0,,,,,,63.0,55.0,6.4,16.0,0.0315174,,1,,-0.08,0.18,-0.21,,1.0,,8.0,2.0,7.0,2.0,,1.0,1.0,2.0,2.0,,0.0331,3.0,-0.12,,1.0,,,,3.0,2.0,,Moussa Kounfolo Yeo,,,,,,,,,
14572660,home,Red Bull Salzburg,Soumaïla Diabaté,diabate-soumaila,S. Diabate,M,5,168.0,600,M,1468564,EUR,1101081600,M,5,5,False,,65.0,59.0,1.0,1.0,0.0,27.0,29.0,32.0,36.0,6.0,8.0,4.0,,,,,,90.0,80.0,7.0,6.0,0.0917807,,2,,0.25,0.28,-0.17,,,2.0,4.0,1.0,1.0,1.0,,1.0,2.0,3.0,,1.0,0.0365,1.0,-0.04,,,,,,1.0,1.0,,,,1.0,0.035,,,,,,
14572660,home,Red Bull Salzburg,Maurits Kjaergaard,maurits-kjaergaard,M. Kjaergaard,M,14,192.0,1408,M,987818,EUR,1056585600,M,14,14,False,,15.0,12.0,,,0.0,3.0,4.0,9.0,11.0,,2.0,,,,,,,63.0,25.0,6.0,8.0,0.0144749,,0,,-0.2,0.15,-0.26,,2.0,,3.0,2.0,,,,,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
14572660,home,Red Bull Salzburg,Edmund Baidoo,baidoo-edmund,E. Baidoo,F,20,174.0,1101,M,1805062,EUR,1138579200,F,20,20,False,,28.0,23.0,,,0.0,6.0,8.0,17.0,20.0,2.0,4.0,,,,,,,75.0,45.0,7.1,11.0,0.0232173,,2,,-0.1,0.07,-0.05,,2.0,2.0,9.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,0.135,,0.5,,3.0,,1.0,,1.0,1.0,,,,1.0,0.34,1.0,3.0,,,,
14572660,home,Red Bull Salzburg,Petar Ratkov,petar-ratkov,P. Ratkov,F,20,193.0,1814,M,1101942,EUR,1061164800,F,21,21,False,,20.0,13.0,1.0,,0.0,8.0,10.0,5.0,10.0,7.0,1.0,,,,,,,75.0,31.0,6.6,10.0,0.0441663,,0,,0.0,0.17,0.15,,,5.0,6.0,,,,,,2.0,1.0,3.0,2.0,,1.0,,5.0,,,,,2.0,1.0,,Petar,Ratkov,,,,,,,,
14572660,home,Red Bull Salzburg,Kerim Alajbegović,kerim-alajbegovic,K. Alajbegović,F,27,185.0,4467,M,1425366,EUR,1190332800,F,27,27,False,,39.0,32.0,1.0,,0.0,7.0,7.0,25.0,32.0,8.0,3.0,4.0,,,,,,90.0,69.0,7.1,19.0,0.0479341,,5,,-0.16,0.65,-0.02,,7.0,,5.0,,5.0,4.0,,2.0,1.0,,2.0,2.0,0.1506,,-0.47,,2.0,,2.0,,,,,,,1.0,0.1933,,,1.0,,,
14572660,home,Red Bull Salzburg,Sota Kitano,kitano-sota,S. Kitano,M,8,172.0,1193,M,1185273,EUR,1092355200,F,8,8,True,,16.0,14.0,2.0,1.0,1.0,5.0,5.0,9.0,11.0,1.0,1.0,,,,,,,27.0,23.0,7.2,7.0,0.0697559,,0,,0.18,0.24,0.64,,2.0,,2.0,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,
14572660,home,Red Bull Salzburg,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176.0,942,M,909958,EUR,978912000,F,11,11,True,,7.0,5.0,,,0.0,,,5.0,7.0,,,,,,,,,27.0,18.0,7.3,5.0,0.0582715,,4,,0.05,0.21,0.22,,1.0,,2.0,,,,,1.0,,,,1.0,0.8254,,0.49,,1.0,1.0,2.0,1.0,,,,,,1.0,0.5942,1.0,,,,,
