match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_wonTackle,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_goodHighClaim
11396410,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,39.0,33.0,10.0,4.0,1.0,31.0,33.0,2.0,6.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,90.0,46.0,7.0,6.0,0.00165402,1.0,0,-0.2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,86.0,76.0,9.0,6.0,,47.0,50.0,29.0,36.0,,14.0,,,,,,90.0,99.0,6.9,10.0,0.0454325,,0,,1.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,,39.0,36.0,5.0,5.0,,24.0,25.0,12.0,14.0,2.0,3.0,,,,,,45.0,49.0,6.5,4.0,0.00653746,,0,,1.0,4.0,5.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,41,41,False,,47.0,36.0,6.0,1.0,,19.0,23.0,17.0,25.0,,4.0,,,,,,64.0,54.0,6.0,12.0,0.00909833,,0,,,2.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,37.0,29.0,1.0,,,5.0,6.0,24.0,36.0,5.0,,1.0,,,,,90.0,65.0,6.7,17.0,0.0344638,,0,,1.0,4.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,5.0,2.0,1.0,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,,45.0,39.0,3.0,1.0,,15.0,15.0,24.0,30.0,4.0,8.0,1.0,,,,,90.0,57.0,7.0,9.0,0.122004,,2,,,3.0,1.0,,,1.0,,1.0,3.0,2.0,,,,1.0,2.0,2.0,0.1827,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,11,11,False,,57.0,53.0,6.0,6.0,,26.0,27.0,29.0,34.0,3.0,8.0,,,,,,90.0,75.0,6.9,10.0,0.233433,2.0,1,,,4.0,2.0,,,1.0,,1.0,3.0,1.0,,,4.0,2.0,3.0,1.0,0.0151,2.0,,,,,,,,,,
11396410,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,45.0,37.0,5.0,2.0,,12.0,14.0,25.0,33.0,4.0,9.0,1.0,,,,,78.0,59.0,6.5,18.0,0.0800016,1.0,0,,,5.0,,,,,1.0,,2.0,,,,2.0,2.0,1.0,,,,3.0,,,,,,,,,
11396410,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,42.0,33.0,8.0,6.0,,11.0,13.0,22.0,34.0,3.0,5.0,,,,,,90.0,67.0,7.2,19.0,0.0467167,1.0,3,,1.0,3.0,,,,2.0,1.0,,2.0,3.0,,,5.0,,1.0,,0.2162,,,2.0,1.0,0.4682,,,,,,
11396410,home,TSG Hoffenheim,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,10,10,False,,20.0,13.0,2.0,2.0,,2.0,3.0,11.0,17.0,4.0,2.0,1.0,,,,,78.0,25.0,6.9,7.0,0.0402834,1.0,1,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,0.0476,,1.0,,1.0,,wout.weghorst,1.0,3.0,,,
11396410,home,TSG Hoffenheim,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,,16.0,12.0,1.0,,,3.0,4.0,9.0,12.0,2.0,2.0,,,,,,65.0,29.0,7.6,8.0,0.113879,2.0,4,,,2.0,,,,,1.0,,,2.0,,,,,,2.0,0.7185,,3.0,2.0,,0.5538,,1.0,1.0,1.0,,
11396410,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,46.0,42.0,4.0,3.0,,26.0,27.0,16.0,19.0,3.0,3.0,2.0,,,,,45.0,54.0,6.8,5.0,0.0193825,,0,,,2.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
11396410,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,19.0,13.0,,,,4.0,6.0,9.0,14.0,1.0,1.0,,,,,,26.0,27.0,6.6,9.0,0.0125143,,0,,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,
11396410,home,TSG Hoffenheim,Mergim Berisha,mergim-berisha,M. Berisha,F,20,186,561,M,770083,EUR,894844800,F,7,7,True,,7.0,5.0,,,,,,5.0,8.0,2.0,1.0,,,,,,25.0,14.0,6.6,6.0,0.0199064,,1,,2.0,4.0,,,,,2.0,,,,,,1.0,2.0,,,0.1124,,,,1.0,,,,,,,
11396410,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,,12.0,11.0,,,,2.0,2.0,12.0,13.0,3.0,,,,,,,12.0,20.0,7.0,3.0,0.137195,2.0,0,,,2.0,,,,,,,3.0,,,,3.0,2.0,2.0,,,3.0,,,,,,,1.0,,,
11396410,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,True,,4.0,2.0,,,,,,3.0,7.0,1.0,1.0,,,,,,12.0,11.0,6.8,6.0,0.163296,1.0,2,,,1.0,,,,,1.0,,,1.0,,,3.0,1.0,,1.0,0.1326,1.0,,,1.0,,,,,,,
11396410,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Umut Tohumcu,,,,,,,,,,,,,,,,,
11396410,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396410,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,False,,36.0,17.0,20.0,2.0,1.0,15.0,19.0,2.0,17.0,1.0,14.0,,2.0,3.0,,,90.0,51.0,7.2,19.0,0.0110055,1.0,0,0.022,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0
11396410,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,60.0,43.0,12.0,2.0,,31.0,36.0,12.0,24.0,1.0,13.0,,,,,,90.0,78.0,7.0,19.0,0.0494973,2.0,0,,2.0,3.0,6.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
11396410,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,True,42.0,38.0,5.0,3.0,,28.0,29.0,10.0,13.0,1.0,3.0,,,,,,90.0,48.0,6.8,4.0,0.00542091,,0,,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11396410,away,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,,69.0,58.0,11.0,4.0,,50.0,55.0,8.0,14.0,5.0,10.0,,,,,,90.0,87.0,7.4,11.0,0.00350289,,0,,1.0,2.0,7.0,2.0,1.0,,1.0,1.0,4.0,,,,,,3.0,,,,,,,,pachowilliam,,,,,
11396410,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,M,24,24,False,,36.0,29.0,2.0,,,18.0,23.0,12.0,15.0,3.0,8.0,1.0,,,,,90.0,59.0,7.0,10.0,0.233751,2.0,0,,,2.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,
11396410,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,63.0,52.0,6.0,1.0,,40.0,43.0,12.0,20.0,7.0,7.0,,,,,,90.0,77.0,7.6,14.0,0.128811,1.0,1,,,4.0,1.0,,1.0,1.0,,1.0,6.0,1.0,,,,2.0,3.0,,0.1684,,1.0,1.0,,0.8518,ellyes_skhiri,1.0,,1.0,,
11396410,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,,48.0,44.0,2.0,2.0,,29.0,30.0,15.0,18.0,,7.0,,,,,,90.0,55.0,6.6,7.0,0.0111781,,0,,1.0,3.0,1.0,,1.0,,,,,1.0,Hugo Larsson,,,,,,,,2.0,,,,,,,,,
11396410,away,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,M,31,31,False,,48.0,45.0,2.0,2.0,,25.0,27.0,21.0,23.0,,3.0,,,,,,86.0,64.0,6.9,5.0,0.0375001,2.0,0,,2.0,2.0,,,1.0,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,
11396410,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,F,8,8,False,,20.0,15.0,1.0,,1.0,5.0,6.0,12.0,18.0,2.0,,1.0,,,,,63.0,36.0,7.6,12.0,0.159359,4.0,3,,,2.0,,,,1.0,,,1.0,3.0,,,4.0,1.0,1.0,2.0,0.4506,2.0,,1.0,,0.1176,fareschaibi28,,,,1.0,
11396410,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,False,,23.0,15.0,3.0,2.0,,7.0,9.0,8.0,16.0,5.0,5.0,,,,,,75.0,41.0,7.9,13.0,0.128228,1.0,5,,1.0,5.0,,,1.0,2.0,1.0,,2.0,1.0,,,2.0,,2.0,1.0,1.3371,,4.0,1.0,3.0,0.9679,,2.0,,1.0,,
