match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_challengeLost,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_goalAssist,stat_totalContest,stat_keyPass,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,captain,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
11451043,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,32.0,12.0,24.0,5.0,9.0,13.0,3.0,19.0,1.0,1.0,1.0,2.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,90.0,46.0,6.2,20.0,0.00075911,0,0.2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,24.0,20.0,4.0,1.0,8.0,8.0,12.0,16.0,,2.0,5.0,5.0,1.0,4.0,2.0,2.0,,2.0,,,,,,90.0,41.0,7.2,6.0,0.0104258,2,,3.0,2.0,1.0,2.0,1.0,1.0,0.0455,,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,False,49.0,40.0,12.0,6.0,21.0,23.0,19.0,26.0,,5.0,2.0,5.0,6.0,9.0,,,,2.0,,,,,,90.0,63.0,7.1,11.0,0.109144,0,,,,,,4.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,False,32.0,22.0,3.0,1.0,18.0,19.0,4.0,13.0,3.0,4.0,4.0,6.0,5.0,4.0,1.0,1.0,,1.0,,,,,,90.0,44.0,6.4,13.0,0.00114859,0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,22.0,16.0,3.0,2.0,8.0,9.0,9.0,15.0,2.0,3.0,6.0,3.0,1.0,4.0,,,,4.0,,,,,,72.0,32.0,6.9,9.0,0.0885243,0,,,,,,1.0,,,,,1.0,,3.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11451043,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,45.0,35.0,6.0,5.0,9.0,12.0,28.0,36.0,3.0,,4.0,6.0,,8.0,3.0,2.0,,1.0,,,,,,90.0,66.0,7.3,13.0,0.338768,5,,,3.0,,,,1.0,0.35,,,1.0,2.0,1.0,2.0,3.0,2.0,,,True,2.0,1.0,1.0,1.0,0.2368,,,,,
11451043,home,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,False,28.0,24.0,4.0,1.0,19.0,20.0,5.0,8.0,,1.0,2.0,3.0,,5.0,2.0,2.0,,2.0,,,,,,72.0,34.0,6.5,5.0,0.00402163,2,,,1.0,,,1.0,,0.0737,,,,,,1.0,,,,,,,,1.0,,,,,,,
11451043,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,47.0,38.0,8.0,4.0,10.0,11.0,30.0,43.0,1.0,,4.0,2.0,2.0,6.0,,,,1.0,,,,,,90.0,69.0,8.2,16.0,0.142705,4,,,1.0,,1.0,1.0,2.0,0.2576,,,,1.0,5.0,,7.0,2.0,,,,,,2.0,1.0,0.5,1.0,1.0,,,
11451043,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,False,24.0,20.0,1.0,,2.0,2.0,19.0,25.0,1.0,,4.0,5.0,1.0,5.0,,,,1.0,,,,,,89.0,44.0,8.4,10.0,0.493674,3,,,,,,2.0,3.0,0.618,,,,3.0,5.0,,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,0.9601,1.0,1.0,,,
11451043,home,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,False,14.0,11.0,,,3.0,4.0,8.0,10.0,3.0,,5.0,3.0,1.0,2.0,,,,1.0,,,,,,72.0,26.0,7.1,7.0,0.0193213,3,,,1.0,,,,1.0,0.1577,,,,2.0,1.0,2.0,,,,,,2.0,,1.0,1.0,0.2589,1.0,,,,
11451043,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,F,12,12,False,29.0,21.0,3.0,2.0,4.0,6.0,17.0,28.0,1.0,1.0,8.0,5.0,1.0,6.0,,,,2.0,,,,,,89.0,53.0,8.3,20.0,0.283447,2,,2.0,,,,,3.0,0.1178,,,,4.0,1.0,4.0,5.0,,,1.0,,1.0,,,2.0,0.6834,,2.0,,,
11451043,home,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,True,6.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,,,1.0,,,,,,,,,,18.0,11.0,6.6,6.0,0.00400468,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,D,6,6,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,,1.0,1.0,4.0,,1.0,2.0,2.0,,,,,,,,18.0,12.0,6.9,1.0,0.0111274,1,,1.0,,,,,1.0,0.0464,,,,,,,,,,,,,,1.0,,,,,,,
11451043,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184.0,1004,M,209374,EUR,666144000,F,18,18,True,5.0,4.0,1.0,1.0,,,4.0,5.0,1.0,,2.0,3.0,,,,,,,,,,,,18.0,12.0,7.7,2.0,0.27354,2,,,,,,,1.0,0.1279,,,1.0,2.0,2.0,,,,1.0,,,2.0,,2.0,,,1.0,,1.0,,
11451043,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,22,M,993902,EUR,985824000,F,11,11,True,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,2.0,,,,1,,1.0,1.0,,,,,0.0254,,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,979593,EUR,942019200,M,97,97,True,1.0,,,,,,,1.0,,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,1.0,4.0,,3.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
11451043,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,,,,
11451043,home,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180.0,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Florin Niță,florin-nita,F. Niță,G,,185.0,1579,M,83551,EUR,552268800,G,33,33,False,31.0,15.0,18.0,2.0,14.0,17.0,1.0,14.0,,,,,,10.0,,,,,,,2.0,,3.0,90.0,42.0,5.8,17.0,0.00013736,0,-1.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,False,17.0,13.0,4.0,3.0,10.0,14.0,3.0,3.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,45.0,23.0,6.2,4.0,0.00075616,0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Nicolas N'Koulou,nicolas-nkoulou,N. N'Koulou,D,3,184.0,462,M,38533,EUR,638496000,D,63,63,False,29.0,20.0,3.0,,16.0,19.0,4.0,10.0,1.0,5.0,3.0,6.0,4.0,5.0,,,,1.0,,,,,,90.0,40.0,6.6,10.0,0.00158907,1,,1.0,,,2.0,,2.0,0.0974,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,
11451043,away,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193.0,175,M,106661,EUR,596937600,D,3,3,False,50.0,35.0,14.0,4.0,15.0,18.0,20.0,32.0,,3.0,3.0,5.0,7.0,7.0,1.0,1.0,,1.0,,,,,,90.0,71.0,7.0,16.0,0.00926104,1,,2.0,,,2.0,8.0,1.0,0.712,,,,,,,,,,,True,,1.0,,1.0,0.9115,,,,,
11451043,away,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175.0,571,M,899069,EUR,862790400,M,11,11,False,40.0,31.0,4.0,2.0,18.0,20.0,15.0,23.0,2.0,1.0,7.0,11.0,1.0,9.0,4.0,3.0,,3.0,,,,,,90.0,71.0,7.3,16.0,0.159206,2,,1.0,,,,3.0,4.0,0.0924,,,,3.0,1.0,4.0,3.0,2.0,,,,2.0,,1.0,1.0,0.2245,,1.0,,,
11451043,away,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194.0,134,M,310068,EUR,743472000,M,8,8,False,45.0,35.0,5.0,2.0,17.0,21.0,18.0,24.0,,2.0,1.0,2.0,3.0,7.0,,,,1.0,,,,,,90.0,55.0,7.1,10.0,0.0153711,1,,,,,1.0,2.0,1.0,0.0378,,,,,,,,,,,,,,1.0,,,,,,1.0,
11451043,away,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,5,5,False,23.0,18.0,2.0,1.0,12.0,12.0,6.0,11.0,1.0,,1.0,4.0,,3.0,2.0,2.0,,,,,,,,45.0,28.0,6.6,5.0,0.0202596,0,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11451043,away,Gaziantep FK,Júnior Morais,junior-morais,J. Morais,M,12,176.0,58,M,79056,EUR,522374400,M,13,13,False,29.0,24.0,6.0,4.0,9.0,12.0,15.0,22.0,2.0,2.0,6.0,5.0,1.0,4.0,2.0,1.0,,2.0,,,,,,90.0,52.0,6.5,11.0,0.00702524,0,,1.0,,,1.0,3.0,1.0,,Júnior,Morais,,,,,5.0,,,,,,,,,,1.0,,,,
11451043,away,Gaziantep FK,Max Gradel,max-gradel,M. Gradel,M,,177.0,1287,M,16590,EUR,565228800,F,10,10,False,16.0,11.0,,,6.0,6.0,6.0,14.0,3.0,2.0,4.0,5.0,,1.0,,,,1.0,,,,,,45.0,24.0,6.6,9.0,0.0306884,0,,,,,,,2.0,,,,,1.0,,1.0,4.0,1.0,,1.0,,1.0,,,,,,,,,
