match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12764342,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,34.0,26.0,12.0,4.0,0.0,24.0,26.0,2.0,8.0,1.0,2.0,7.0,2.0,2.0,2.0,90.0,44.0,6.7,8.0,0.00045166,0,-0.4369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177,483,M,909964,EUR,1020297600,D,54,54,False,36.0,30.0,3.0,2.0,0.0,12.0,13.0,19.0,28.0,,3.0,4.0,2.0,,,90.0,65.0,7.0,17.0,0.0452064,1,,5.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0509,1.0,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185,1987,M,1214992,EUR,1114992000,D,4,4,False,52.0,47.0,4.0,3.0,0.0,31.0,33.0,16.0,19.0,1.0,1.0,4.0,,,,90.0,59.0,6.6,6.0,0.00606755,0,,,,6.0,10.0,,1.0,,,3.0,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Zanka,,,zanka,Zanka,D,,189,460,M,26404,EUR,640828800,D,13,13,False,64.0,55.0,8.0,4.0,0.0,31.0,34.0,24.0,30.0,2.0,5.0,4.0,1.0,,,90.0,81.0,7.5,10.0,0.0395056,1,,,,,2.0,,1.0,,1.0,8.0,2.0,2.0,2.0,0.0098,1.0,,1.0,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1547,M,982315,EUR,1024358400,D,5,5,False,40.0,31.0,5.0,2.0,0.0,17.0,22.0,14.0,18.0,1.0,4.0,4.0,1.0,,,80.0,61.0,7.1,12.0,0.00978772,1,,,,,3.0,2.0,,,1.0,2.0,,2.0,1.0,0.0357,,3.0,1.0,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1142,M,901898,EUR,994896000,M,10,10,False,52.0,46.0,5.0,5.0,0.0,18.0,19.0,31.0,39.0,1.0,5.0,4.0,2.0,,,90.0,67.0,8.4,11.0,0.22507,1,,6.0,3.0,,1.0,,1.0,1.0,,1.0,,1.0,,0.1026,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1995,,,,,,,,,
12764342,home,RSC Anderlecht,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1662,M,190405,EUR,797904000,M,32,32,False,64.0,59.0,6.0,4.0,0.0,28.0,31.0,31.0,33.0,1.0,4.0,6.0,1.0,,,90.0,77.0,7.1,5.0,0.0375599,2,,,,1.0,2.0,1.0,,,,2.0,,2.0,,0.0335,,2.0,,,,,,,,,True,2.0,,,,,,,
12764342,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3686,M,1101702,EUR,1096416000,M,29,29,False,43.0,37.0,2.0,2.0,1.0,9.0,10.0,28.0,36.0,,5.0,4.0,1.0,,,69.0,57.0,7.6,13.0,0.0951299,1,,3.0,,,3.0,,,1.0,,,,3.0,3.0,0.0358,3.0,,3.0,1.0,,,,,4.0,,,1.0,,,,,,,
12764342,home,RSC Anderlecht,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,773,M,1065214,EUR,1043712000,F,27,27,False,15.0,14.0,,,0.0,3.0,3.0,11.0,13.0,,9.0,3.0,6.0,,,70.0,39.0,7.6,7.0,0.0506679,2,,1.0,,1.0,7.0,2.0,2.0,3.0,,,,2.0,,0.0961,2.0,,,1.0,,2.0,,,1.0,0.1453,,,1.0,,,,,,
12764342,home,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4192,M,795761,EUR,876096000,F,12,12,False,14.0,12.0,1.0,1.0,0.0,5.0,6.0,7.0,8.0,2.0,5.0,,2.0,,,70.0,30.0,7.0,8.0,0.00372035,4,,,,1.0,5.0,,,4.0,1.0,1.0,,,,1.0666,,2.0,1.0,1.0,,3.0,1.0,,3.0,2.1641,,,,KDolberg,1.0,,,,
12764342,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,F,7,7,False,12.0,9.0,,,0.0,,,9.0,14.0,,2.0,,1.0,,,40.0,19.0,6.7,7.0,0.0187802,0,,2.0,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,
12764342,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4539,M,1116571,EUR,1055980800,F,19,19,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,2.0,2.0,2.0,,,41.0,13.0,6.1,2.0,0.0573633,0,,,,2.0,5.0,,,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,
12764342,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174,570,M,867251,EUR,956275200,M,17,17,True,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,,1.0,,1.0,,,21.0,15.0,6.5,1.0,0.00144811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1283,M,901149,EUR,876441600,M,18,18,True,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,,2.0,1.0,1.0,,,20.0,10.0,6.6,2.0,0.00300003,0,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,20.0,5.0,6.4,2.0,0.00065836,0,,,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,25,25,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,10.0,6.0,6.3,1.0,0.00037455,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Timon Vanhoutte,Timon Vanhoutte,,timon-vanhoutte,T. Vanhoutte,G,63,189,89,M,1150049,EUR,1075334400,G,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187,180,M,1396102,EUR,1099872000,D,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,391,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764342,away,Ferencváros TC,Dénes Dibusz,,,denes-dibusz,D. Dibusz,G,90,188,864,M,75425,EUR,658713600,G,90,90,False,17.0,14.0,10.0,7.0,0.0,9.0,9.0,5.0,8.0,,,6.0,,2.0,4.0,90.0,27.0,7.4,3.0,0.00058696,0,0.5089,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,1.0,1.0,
12764342,away,Ferencváros TC,Endre Botka,,,endre-botka,E. Botka,D,21,180,309,M,134863,EUR,777772800,D,21,21,False,26.0,23.0,,,0.0,11.0,12.0,12.0,19.0,1.0,4.0,2.0,,,,76.0,47.0,6.2,11.0,0.00600108,0,,5.0,,1.0,8.0,2.0,,,,3.0,1.0,3.0,2.0,,,1.0,5.0,,,,,,3.0,,,,,,,,,,1.0
12764342,away,Ferencváros TC,Ibrahim Cissé,,,ibrahim-cisse,I. Cissé,D,27,185,841,M,603740,EUR,830995200,D,27,27,False,44.0,39.0,3.0,2.0,0.0,21.0,24.0,18.0,20.0,,2.0,1.0,1.0,,,90.0,52.0,6.5,5.0,0.00743862,0,,,,1.0,2.0,,,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12764342,away,Ferencváros TC,Gábor Szalai,Gábor Szalai,,gabor-szalai,G. Szalai,D,22,191,351,M,1147932,EUR,960508800,D,22,22,False,44.0,34.0,8.0,3.0,0.0,19.0,24.0,15.0,21.0,2.0,5.0,4.0,,,,90.0,53.0,6.6,11.0,0.00559556,0,,1.0,,1.0,1.0,,,,,5.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12764342,away,Ferencváros TC,Cristian Ramírez,,,cristian-ramirez,C. Ramírez,D,2,173,494,M,155778,EUR,776649600,D,99,99,False,30.0,21.0,5.0,1.0,0.0,8.0,11.0,13.0,19.0,2.0,4.0,3.0,,,,76.0,44.0,6.7,9.0,0.0121363,0,,,,,1.0,,,,,3.0,,2.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,
12764342,away,Ferencváros TC,Mohammad Abu Fani,,,mohammad-abu-fani,M. A. Fani,M,15,164,535,M,836849,EUR,893635200,M,15,15,False,40.0,33.0,6.0,3.0,0.0,10.0,11.0,23.0,29.0,,5.0,5.0,2.0,,,72.0,63.0,6.3,17.0,0.0360018,1,,,,,9.0,,4.0,4.0,,1.0,1.0,2.0,,0.0288,1.0,,2.0,1.0,,,,,3.0,,,1.0,,,,,,,
12764342,away,Ferencváros TC,Philippe Rommens,,,philippe-rommens,P. Rommens,M,88,175,232,M,606190,EUR,872035200,M,88,88,False,37.0,32.0,5.0,4.0,0.0,15.0,15.0,18.0,25.0,,2.0,1.0,1.0,,,90.0,45.0,6.7,7.0,0.0390396,1,,3.0,1.0,1.0,4.0,1.0,,,,,,1.0,1.0,0.0502,,1.0,3.0,,,1.0,,,,0.0302,,,,,,,,,
