match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_interceptionWon,stat_penaltyConceded,stat_outfielderBlock,stat_totalOffside,stat_dispossessed,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_penaltyWon,player_sofascoreId,stat_penaltyMiss
14035925,home,SV Zulte Waregem,Jelle Vossen,,,jelle-vossen,J. Vossen,F,9,180,294,M,45946,EUR,606528000,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,12.0,4.0,6.3,1.0,0.161049,,0,,-0.08,0.01,0.13,,,,,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
14035925,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,home,SV Zulte Waregem,Lukas Willen,,,willen-lukas,L. Willen,D,31,189,70,M,1145065,EUR,1051228800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,home,SV Zulte Waregem,Enrique Lofolomo,,,enrique-lofolomo,E. Lofolomo,M,6,185,50,M,980923,EUR,955670400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,home,SV Zulte Waregem,Serxho Ujka,,,serxho-ujka,S. Ujka,M,36,177,62,M,907707,EUR,904176000,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,home,SV Zulte Waregem,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185,109,M,1064825,EUR,1042588800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,False,31.0,21.0,19.0,9.0,0.0,16.0,18.0,5.0,13.0,,11.0,2.0,,1.0,2.0,90.0,41.0,7.2,11.0,0.00079604,0.257,0,-0.0199,0.06,0.01,-0.06,0.28,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,60.0,55.0,5.0,2.0,0.0,38.0,38.0,17.0,22.0,6.0,6.0,,,,,90.0,86.0,7.0,9.0,0.0166629,,0,,0.25,0.06,-0.32,,,,3.0,4.0,11.0,,,6.0,4.0,,,,1.0,,,,,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,62.0,55.0,11.0,6.0,0.0,36.0,38.0,19.0,24.0,8.0,7.0,,,,,90.0,82.0,7.1,8.0,0.00687765,,2,,0.31,0.1,-0.13,,,,4.0,8.0,8.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,0.1488,,-0.26,True,5.0,,,1.0,,,,,,1.0,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,49.0,39.0,12.0,5.0,0.0,27.0,28.0,12.0,21.0,4.0,4.0,,,,,90.0,70.0,6.4,12.0,0.0119489,,1,,0.29,0.05,-0.2,,1.0,,2.0,3.0,2.0,,,,,,,1.0,1.0,0.0103,1.0,-0.13,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Anan Khalaili,,,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,40.0,34.0,,,0.0,17.0,19.0,17.0,21.0,,4.0,,,,,83.0,58.0,6.8,13.0,0.271762,,2,,0.34,0.47,-0.09,,5.0,2.0,,2.0,1.0,1.0,,,,,3.0,,,0.2173,4.0,-0.54,,1.0,1.0,,,,1.0,2.0,,,2.0,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,8,8,False,64.0,55.0,4.0,2.0,2.0,19.0,20.0,36.0,44.0,,7.0,,,,,90.0,72.0,7.1,13.0,0.813097,,0,,0.42,-0.27,0.15,,2.0,1.0,,,3.0,,,3.0,3.0,,3.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,AdemZorgane,
14035925,away,Royale Union Saint-Gilloise,Kamiel Van de Perre,,,van-de-perre-kamiel,K. V. D. Perre,M,6,181,375,M,1146316,EUR,1076544000,M,6,6,False,33.0,29.0,5.0,4.0,1.0,10.0,11.0,19.0,22.0,1.0,3.0,,,,,90.0,49.0,6.8,9.0,0.0261221,,0,,0.2,0.05,0.14,,1.0,,2.0,9.0,4.0,,,3.0,1.0,,1.0,1.0,4.0,,1.0,,,,3.0,,,,,,3.0,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Ousseynou Niang,,,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,16.0,10.0,2.0,,0.0,4.0,5.0,6.0,11.0,1.0,3.0,,,,,61.0,28.0,6.2,10.0,0.04334,,2,,0.08,0.02,-0.07,,1.0,1.0,,3.0,2.0,,,,,,1.0,2.0,,0.5387,,-0.57,,,,,,1.0,1.0,,2.0,,2.0,,,2.0,,,,
14035925,away,Royale Union Saint-Gilloise,Marc Giger,,,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,False,24.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,21.0,,1.0,,,,,67.0,39.0,7.2,10.0,0.0239641,,6,,-0.19,0.06,-0.03,,,,1.0,6.0,1.0,,2.0,1.0,,,2.0,,3.0,1.9137,1.0,0.42,,,,,,,1.0,,2.0,,,4.0,2.4747,2.0,2.0,,,1.0
14035925,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,10,10,False,35.0,29.0,1.0,,0.0,10.0,12.0,19.0,23.0,,5.0,,,,,83.0,45.0,7.0,9.0,0.406121,,1,,0.21,0.22,0.14,,5.0,3.0,1.0,2.0,2.0,1.0,,1.0,,,,1.0,,0.0269,4.0,-0.1,,,,,,,,1.0,,,,1.0,0.0151,,,,,
14035925,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,False,18.0,16.0,,,0.0,5.0,5.0,11.0,13.0,,1.0,,,,,60.0,31.0,8.1,6.0,0.0486197,,2,,-0.42,0.37,0.0,,1.0,,2.0,3.0,8.0,,,1.0,1.0,,2.0,3.0,,0.3516,1.0,0.54,,3.0,,,,,1.0,,1.0,1.0,,2.0,0.7616,1.0,1.0,,,
14035925,away,Royale Union Saint-Gilloise,Promise David,Promise David,,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,True,8.0,4.0,1.0,,0.0,1.0,2.0,3.0,6.0,,1.0,,,,,30.0,12.0,8.1,4.0,0.00761888,,2,,-0.15,0.18,-0.03,,,,,3.0,5.0,,,,,,,1.0,3.0,1.0076,1.0,0.35,,4.0,,,,2.0,,,1.0,1.0,,2.0,1.3261,1.0,1.0,,,
14035925,away,Royale Union Saint-Gilloise,Louis Patris,,,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,27,27,True,6.0,3.0,1.0,,0.0,3.0,4.0,,2.0,2.0,1.0,,,,,29.0,22.0,6.6,11.0,2.721e-05,,0,,-0.05,-0.48,0.13,,2.0,,,3.0,3.0,1.0,,1.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Sofiane Boufal,,,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,F,23,23,True,12.0,11.0,,,0.0,3.0,4.0,8.0,8.0,,2.0,,,,,23.0,20.0,6.7,3.0,0.0113037,,2,,-0.14,0.33,0.14,,,,,3.0,3.0,,2.0,1.0,,,,1.0,1.0,0.3731,,-0.32,,,,,,,1.0,,2.0,1.0,,,,,,,Sofianeboufal_19,
14035925,away,Royale Union Saint-Gilloise,Fedde Leysen,Fedde Leysen,,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,1.0,,,,0.0,,,,1.0,,,,,,,12.0,1.0,6.8,1.0,,,0,,-0.01,0.01,0.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,17,17,True,9.0,8.0,1.0,,0.0,2.0,2.0,6.0,7.0,1.0,1.0,,,,,12.0,11.0,6.8,2.0,0.354301,,0,,0.17,0.09,0.15,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Vic Chambaere,,,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Mamadou Barry,Mamadou Barry,,mamadou-barry,M. Barry,D,3,195,286,M,1839317,EUR,1111276800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035925,away,Royale Union Saint-Gilloise,Guilherme Smith,,,guilherme-da-silva,G. Smith,F,11,183,665,M,1820381,EUR,1055289600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
