match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded,from,description
14035925,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14035925,,1.0,4.0,,90,2.0,,1,,,goal,326205328.0,False,regular,1119328.0,Promise David,,,,,,,
14035925,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,,
14035925,,,,,83,,,8,,,substitution,125048838.0,True,regular,,,,False,,,,,
14035925,,,,,83,,,8,,,substitution,125048840.0,False,regular,,,,False,,,,,
14035925,,,,,83,,,8,,,substitution,125048839.0,False,regular,,,,False,,,,,
14035925,,,,,81,,,10,,,card,124273445.0,False,yellow,1000472.0,Adem Zorgane,,,Adem Zorgane,Time wasting,False,,
14035925,,,,,73,,,18,,,card,124273326.0,False,yellow,845558.0,Ross Sykes,,,Ross Sykes,Foul,False,,
14035925,,,,,67,,,24,,,substitution,125048400.0,False,regular,,,,False,,,,,
14035925,,,,,61,,,30,,,substitution,125048240.0,False,regular,,,,False,,,,,
14035925,,,,,60,,,31,,,substitution,125048239.0,False,regular,,,,False,,,,,
14035925,,1.0,3.0,,60,,,31,,,goal,326199337.0,True,penalty,1035095.0,Jeppe Erenbjerg,,,,,,penalty,
14035925,,,,,56,,,35,,,substitution,125048129.0,True,regular,,,,False,,,,,
14035925,,,,,56,,,35,,,substitution,125048115.0,True,regular,,,,False,,,,,
14035925,,0.0,3.0,,46,,,45,,,goal,326196811.0,False,regular,1406947.0,Marc Giger,,,,,,,
14035925,,,,,46,,,45,,,substitution,125047874.0,True,regular,,,,False,,,,,
14035925,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14035925,,0.0,2.0,,45,2.0,,1,,,goal,326194562.0,False,regular,1406947.0,Marc Giger,,,,,,,
14035925,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,,,
14035925,,,,,44,,,2,,,card,124272629.0,False,yellow,1146316.0,Kamiel Van de Perre,,,Kamiel Van de Perre,Foul,False,,
14035925,,,,,43,,,3,,,card,124272609.0,False,yellow,303634.0,Christian Burgess,,,Christian Burgess,Persistent fouling,False,,
14035925,,,,,43,,,3,,,inGamePenalty,118579245.0,False,missed,1406947.0,Marc Giger,,,,goalkeeperSave,,,Goalkeeper save
14035925,,,,,38,,,8,,,card,124272527.0,True,yellow,1191892.0,Tochukwu Nnadi,,,Tochukwu Nnadi,Argument,False,,
14035925,,0.0,1.0,,38,,,8,,,goal,326193355.0,False,regular,1431770.0,Kevin Rodriguez,,,,,,,
