match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,description,length,confirmed
11481885,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11481885,,,,,90,9.0,,1,,,card,Emil Kornvig,Foul,False,120847764.0,False,yellow,996685.0,Emil Kornvig,,,,
11481885,,,,,90,2.0,,1,,,substitution,,,,121934946.0,False,regular,,,False,,,
11481885,,,,,90,1.0,,1,,,inGamePenalty,,goalkeeperSave,,118430409.0,False,missed,1067063.0,Claudio Cassano,,Goalkeeper save,,
11481885,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,8.0,
11481885,,,,,89,,,2,,,varDecision,,,,19382.0,False,penaltyNotAwarded,555740.0,Nicola Pavan,,,,False
11481885,,,,,82,,,9,,,substitution,,,,121934899.0,False,regular,,,False,,,
11481885,,,,,82,,,9,,,substitution,,,,121934898.0,False,regular,,,False,,,
11481885,,,,,82,,,9,,,substitution,,,,121934897.0,True,regular,,,False,,,
11481885,,1.0,2.0,,80,,,11,,,goal,,,,171212478.0,False,regular,198358.0,Andrea Magrassi,,,,
11481885,,,,,77,,,14,,,card,Emmanuel Gyasi,Foul,False,120847705.0,True,yellow,541578.0,Emmanuel Gyasi,,,,
11481885,,,,,69,,,22,,,card,Giuseppe Pezzella,Foul,False,120847678.0,True,yellow,814589.0,Giuseppe Pezzella,,,,
11481885,,,,,68,,,23,,,substitution,,,,121934812.0,True,regular,,,False,,,
11481885,,,,,68,,,23,,,substitution,,,,121934811.0,True,regular,,,False,,,
11481885,,1.0,1.0,,61,,,30,,,goal,,,,171212096.0,False,regular,972542.0,Francesco Amatucci,,,,
11481885,,,,,59,,,32,,,substitution,,,,121934769.0,False,regular,,,False,,,
11481885,,,,,59,,,32,,,substitution,,,,121934768.0,False,regular,,,False,,,
11481885,,,,,58,,,33,,,substitution,,,,121934767.0,True,regular,,,False,,,
11481885,,,,,58,,,33,,,substitution,,,,121934766.0,True,regular,,,False,,,
11481885,,,,,57,,,34,,,card,Alberto Grassi,Argument,False,120847650.0,True,yellow,186845.0,Alberto Grassi,,,,
11481885,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11481885,,,,,45,,,1,,,card,Federico Giraudo,Foul,False,120847513.0,False,yellow,795047.0,Federico Giraudo,,,,
11481885,,,,,34,,,12,,,card,Giuseppe Carriero,Foul,False,120847470.0,False,yellow,848536.0,Giuseppe Carriero,,,,
11481885,,1.0,0.0,,8,,,38,,,goal,,,,171209808.0,True,regular,43905.0,Francesco Caputo,,,,
