match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_wasFouled,stat_bigChanceCreated,player_sofascoreId,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_goalAssist,stat_outfielderBlock
11368596,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,19.0,14.0,12.0,7.0,8.0,8.0,6.0,11.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,90.0,24.0,6.4,5.0,0.0,0.0,0.00153704,0,-1.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368596,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,44.0,36.0,7.0,4.0,11.0,12.0,27.0,46.0,,10.0,,,,,,90.0,73.0,7.3,21.0,0.0,0.0,0.111701,0,,True,14.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,
11368596,home,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,49.0,40.0,10.0,4.0,30.0,32.0,10.0,17.0,5.0,7.0,,,,,,90.0,61.0,6.6,10.0,0.2285,0.0,0.0110389,1,,,,,,3.0,2.0,3.0,1.0,,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11368596,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,40.0,31.0,6.0,2.0,19.0,24.0,12.0,16.0,,2.0,,,,,,90.0,49.0,7.3,10.0,0.2832,0.1778,0.00779614,3,,,,,1.0,3.0,3.0,4.0,1.0,,,2.0,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,
11368596,home,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,34.0,23.0,6.0,2.0,8.0,12.0,16.0,30.0,,9.0,,,,,,89.0,65.0,7.2,21.0,0.0,0.0,0.0890892,0,,,8.0,1.0,2.0,1.0,2.0,8.0,,,,,2.0,1.0,1.0,,,,,,,,,5.0,,,,,,,,,
11368596,home,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,43.0,37.0,2.0,,12.0,12.0,25.0,31.0,,8.0,,,,,,90.0,56.0,7.3,7.0,0.0272,0.0,0.222298,1,,,,,,1.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,3.0,1.0,,,,,,,,
11368596,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,51.0,44.0,12.0,8.0,12.0,13.0,36.0,48.0,2.0,8.0,,,,,,90.0,76.0,8.2,18.0,0.0631,0.0,0.560065,2,,,10.0,4.0,1.0,,3.0,4.0,,1.0,,1.0,2.0,2.0,6.0,,1.0,1.0,,,,,1.0,2.0,1.0,ivan_rakitic,1.0,3.0,,,,,
11368596,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,48.0,43.0,2.0,2.0,10.0,11.0,34.0,45.0,,7.0,,,,,,90.0,74.0,7.0,17.0,0.4341,0.2566,0.363656,3,,,8.0,1.0,1.0,1.0,7.0,6.0,1.0,1.0,,,4.0,4.0,1.0,2.0,1.0,,,,1.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,,,
11368596,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,25.0,20.0,,,5.0,5.0,16.0,24.0,,6.0,,,,,,71.0,34.0,6.6,8.0,0.0,0.0,0.0750149,0,,,4.0,1.0,3.0,,9.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,
11368596,home,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,False,19.0,14.0,3.0,2.0,3.0,3.0,11.0,20.0,,8.0,,,,,,75.0,46.0,7.6,13.0,0.3293,0.0,0.0309925,7,,,4.0,,2.0,1.0,5.0,10.0,,2.0,1.0,,4.0,4.0,,,5.0,,,,,,2.0,4.0,,Locampos15,2.0,3.0,,,,,
