match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_ownGoals,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_keyPass,stat_fouls,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
10390037,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,19.0,14.0,9.0,4.0,13.0,14.0,1.0,5.0,1.0,1.0,1.0,90.0,20.0,6.3,5.0,0.0,0.0,0.00014982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390037,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,36.0,32.0,,,13.0,17.0,19.0,19.0,3.0,5.0,,65.0,49.0,6.6,6.0,0.1093,0.3535,0.0176531,1,3.0,9.0,5.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10390037,home,Lille,Tiago Djaló,,,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,69.0,64.0,1.0,,39.0,42.0,25.0,27.0,3.0,3.0,,90.0,75.0,6.0,6.0,0.1195,0.0,0.0762885,1,1.0,5.0,3.0,,,,,7.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10390037,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,71.0,65.0,4.0,3.0,35.0,37.0,30.0,35.0,4.0,8.0,,90.0,84.0,8.1,8.0,0.1717,0.1082,0.0161039,4,,,,,1.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
10390037,home,Lille,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,D,22,22,False,55.0,50.0,2.0,2.0,16.0,18.0,34.0,39.0,1.0,2.0,,90.0,76.0,6.7,9.0,0.0339,0.0,0.0784307,2,1.0,2.0,1.0,,,,2.0,4.0,,,1.0,,3.0,,,2.0,1.0,2.0,timothyweah,2.0,1.0,,,,,,,,,,,
10390037,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,102.0,87.0,22.0,17.0,24.0,26.0,63.0,76.0,2.0,7.0,1.0,90.0,112.0,7.6,15.0,0.0,0.0,0.0780372,0,4.0,6.0,2.0,,,,,10.0,3.0,2.0,1.0,,1.0,,,,1.0,,,,,True,3.0,,,,,,,,,
10390037,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,False,76.0,68.0,6.0,4.0,19.0,21.0,49.0,55.0,,3.0,,90.0,91.0,6.9,11.0,0.0156,0.0,0.0692816,1,,6.0,1.0,,,,2.0,10.0,,,4.0,1.0,,,,,3.0,,,1.0,,,1.0,4.0,,,,,,,,
10390037,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,28.0,23.0,,,4.0,4.0,22.0,29.0,,3.0,1.0,65.0,46.0,6.6,15.0,0.0513,0.0,0.0984435,1,1.0,6.0,2.0,1.0,,,,1.0,,,4.0,,,,,5.0,2.0,1.0,edonzhegrova10,4.0,,,1.0,,1.0,3.0,,,,,,
10390037,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,64.0,50.0,,,9.0,10.0,45.0,64.0,,8.0,4.0,90.0,93.0,7.5,26.0,0.1695,0.5745,0.654579,2,,9.0,3.0,4.0,1.0,,,5.0,2.0,2.0,3.0,,,,,10.0,2.0,1.0,,1.0,,,6.0,1.0,,4.0,,,,,,
10390037,home,Lille,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,45.0,40.0,1.0,1.0,6.0,7.0,34.0,40.0,1.0,6.0,1.0,90.0,67.0,6.9,14.0,0.0878,0.0,0.0721849,2,1.0,4.0,,2.0,,,1.0,7.0,3.0,1.0,2.0,2.0,,,,2.0,1.0,,,3.0,1.0,,,,,,,,,,,
