match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_outfielderBlock,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId,stat_goals,stat_goalAssist,stat_totalOffside
11067630,away,Corinthians,Fagner,,fagner,Fagner,D,23,168,3781,M,25554,EUR,613526400,D,23,23,False,77.0,67.0,7.0,4.0,45.0,48.0,23.0,34.0,1.0,2.0,,,,90.0,98.0,7.2,16.0,0.0758151,1,,5.0,1.0,3.0,4.0,,2.0,,,,1.0,1.0,,2.0,,1.0,,,1.0,,0.0114,,1.0,1.0,,,1.0,,,Fagner,,,
11067630,away,Corinthians,Gil,,gil,Gil,D,4,191,1081,M,106402,EUR,550454400,D,4,4,False,48.0,46.0,5.0,3.0,41.0,42.0,5.0,6.0,2.0,,,,,90.0,56.0,7.3,2.0,0.00170787,2,,,1.0,1.0,3.0,,,,,,2.0,,,,1.0,,,,1.0,1.0,0.0806,0.0796,,,,True,,,,,,,
11067630,away,Corinthians,Caetano,,caetano,Caetano,D,16,182,910,M,959006,EUR,930182400,D,14,14,False,76.0,75.0,11.0,10.0,60.0,61.0,15.0,15.0,3.0,6.0,,,,90.0,85.0,7.6,1.0,0.00806223,1,,,,4.0,2.0,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,1.0,,0.029,,,,,,1.0,,,,,,
11067630,away,Corinthians,Matheus Bidu,,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,D,21,21,False,57.0,54.0,2.0,1.0,30.0,30.0,25.0,37.0,3.0,6.0,,,,90.0,84.0,7.0,16.0,0.0563373,0,,10.0,1.0,2.0,3.0,,1.0,,,,,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
11067630,away,Corinthians,Fausto Vera,,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,5,5,False,50.0,43.0,4.0,4.0,21.0,25.0,22.0,26.0,1.0,4.0,,,,68.0,61.0,7.1,12.0,0.0110254,1,,1.0,1.0,6.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,0.0275,0.2501,1.0,,,,,,,,1.0,,
11067630,away,Corinthians,Víctor Cantillo,,victor-cantillo,V. Cantillo,M,23,182,638,M,355802,EUR,750643200,M,24,24,False,65.0,61.0,10.0,8.0,36.0,38.0,25.0,27.0,2.0,4.0,,,,90.0,76.0,7.2,6.0,0.017091,1,,,2.0,5.0,5.0,,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,3.0,,1.0,0.0231,0.113,,,,,,,,,,,
11067630,away,Corinthians,Matheus Araújo,,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,30,30,False,57.0,51.0,2.0,2.0,28.0,29.0,24.0,29.0,,5.0,,,,90.0,66.0,6.9,7.0,0.0549831,1,,1.0,,5.0,3.0,,3.0,2.0,,2.0,1.0,,,,1.0,2.0,,1.0,1.0,,0.2725,,2.0,1.0,,,1.0,1.0,,,,1.0,
11067630,away,Corinthians,Guilherme Biro,,guilherme-biro,Guilherme Biro,M,20,173,1092,M,1106667,EUR,1074556800,F,26,26,False,25.0,24.0,1.0,1.0,10.0,10.0,14.0,16.0,,1.0,,,,68.0,38.0,6.9,4.0,0.0132562,2,,1.0,,5.0,5.0,,4.0,2.0,,2.0,,,,3.0,1.0,,,1.0,1.0,1.0,0.1496,0.0577,1.0,,,,,,,,,,
11067630,away,Corinthians,Yuri Alberto,,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,10.0,5.0,,,2.0,2.0,3.0,8.0,,1.0,,,,75.0,18.0,7.3,6.0,0.135481,3,,,,4.0,1.0,,,,1.0,,,,1.0,1.0,3.0,2.0,,,1.0,1.0,0.2406,0.1635,1.0,,1.0,,,,,yurialberto,,1.0,
11067630,away,Corinthians,Ángel Romero,,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,False,24.0,20.0,,,9.0,10.0,13.0,18.0,3.0,6.0,,,,81.0,40.0,7.5,9.0,0.128006,1,,4.0,1.0,6.0,3.0,1.0,2.0,,,,,,,2.0,,4.0,,,,1.0,0.0329,0.0925,3.0,2.0,,,,,,ÁRomero,1.0,,1.0
11067630,away,Corinthians,Ruan Oliveira,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,1047656,EUR,953769600,M,33,33,True,5.0,2.0,1.0,,,2.0,2.0,4.0,,,,,,13.0,7.0,6.1,4.0,0.00057568,0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,
11067630,away,Corinthians,Giovane,,giovane,Giovane,F,23,184,4963,M,1170773,EUR,1069632000,F,17,17,True,3.0,2.0,,,2.0,2.0,,1.0,,1.0,,,,22.0,6.0,6.5,2.0,2.298e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,Wesley,,wesley,Wesley,F,22,180,10411,M,1211632,EUR,1109980800,M,36,36,True,8.0,6.0,,,4.0,4.0,2.0,4.0,,1.0,,,,15.0,13.0,6.4,3.0,0.00213955,0,,,,2.0,3.0,,2.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,wesley_teixeira005,,,
11067630,away,Corinthians,Bruno Méndez,,bruno-mendez,Bruno Méndez,D,4,184,752,M,923000,EUR,936921600,D,25,25,True,7.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,,,,,9.0,10.0,6.7,2.0,0.00465198,0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,Felipe Augusto,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,1106681,EUR,1077062400,F,41,41,True,1.0,1.0,,,,,1.0,1.0,,,,,,9.0,1.0,6.5,,0.00122894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,Matheus Donelli,,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,João Pedro Tchoca,,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,Léo Mana,,leo-mana,L. Mana,D,33,179,2313,M,1170769,EUR,1081209600,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,Rafael Ramos,,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067630,away,Corinthians,Pedro,Pedro,pedro,Pedro,M,20,170,2350,M,1199285,EUR,1139097600,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
