match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_accurateLongBalls,stat_aerialLost,stat_bigChanceCreated,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_punches
14025165,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,26.0,24.0,2.0,0.0,24.0,24.0,2.0,5.0,3.0,3.0,90.0,31.0,6.9,2.0,7.326e-05,30.233287232021,5.0,15.645,7.035,0.5614,0,0.0678,0.01,-0.04,-0.2,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025165,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,65.0,57.0,3.0,0.0,27.0,29.0,36.0,7.0,,,90.0,99.0,6.3,13.0,0.051875,213.3245247394,22.0,82.74,22.05,,2,,0.08,-0.86,-0.25,,30.0,1.0,1.0,3.0,7.0,10.0,4.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,0.056,1.0,-0.39,,,,,,,,,,,,,,
14025165,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,150.0,135.0,22.0,0.0,89.0,91.0,59.0,5.0,,,90.0,163.0,7.3,17.0,0.192743,461.92417751925,63.0,328.335,21.21,,0,,0.52,0.27,-0.29,,46.0,2.0,1.0,2.0,3.0,3.0,,,1.0,1.0,,,5.0,,2.0,,,,,,2.0,,True,12.0,2.0,1.0,1.0,,,,,,,,,
14025165,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,121.0,108.0,6.0,0.0,67.0,71.0,50.0,5.0,,,90.0,138.0,7.2,15.0,0.0501321,460.49841895671,56.0,363.195,16.8,,1,,0.3,0.31,0.18,,41.0,,,5.0,2.0,8.0,,,2.0,,,1.0,6.0,2.0,,2.0,1.0,,1.0,0.0102,,-0.06,,2.0,,,,,,,,,,,,
14025165,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,43.0,36.0,4.0,0.0,14.0,16.0,27.0,3.0,,,90.0,69.0,6.1,13.0,0.0181754,47.446685966084,7.0,21.525,11.445,,0,,-0.02,-0.21,-0.31,,22.0,4.0,,1.0,2.0,2.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,
14025165,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,42.0,39.0,2.0,0.0,18.0,19.0,23.0,2.0,,,76.0,52.0,7.0,6.0,0.0287373,77.36593596722,9.0,55.965,17.43,,0,,0.33,0.04,0.18,,21.0,,,2.0,3.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,
14025165,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,57.0,49.0,5.0,0.0,29.0,31.0,26.0,3.0,,,89.0,77.0,7.2,18.0,0.308882,214.06753455631,23.0,61.845,12.81,,1,,0.57,0.1,-0.16,,20.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,,,,,,3.0,2.0,4.0,1.0,0.093,2.0,0.01,,2.0,,,,,,alexanderiwobi,1.0,0.0698,,,,
14025165,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,28.0,24.0,,0.0,9.0,9.0,19.0,2.0,,,88.0,45.0,7.7,10.0,0.0539136,73.891813885026,10.0,9.975,16.275,,2,,-0.13,0.05,-0.09,,15.0,4.0,1.0,,2.0,3.0,,1.0,,,,,3.0,,,,,2.0,3.0,0.1357,1.0,0.53,,,,,1.0,,,,2.0,0.6711,1.0,1.0,,
14025165,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,False,25.0,23.0,,0.0,10.0,11.0,14.0,3.0,,,68.0,34.0,6.7,5.0,0.0143179,98.301621271466,10.0,42.525,20.055,,2,,-0.05,0.21,-0.05,,13.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,2.0,,,1.0,,0.2731,,0.04,,,1.0,,,,,esr,1.0,0.6052,,,1.0,
14025165,home,Fulham,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,M,19,19,False,32.0,23.0,5.0,0.0,10.0,12.0,20.0,7.0,,,76.0,43.0,6.7,14.0,0.0375183,140.63580942813,14.0,27.72,15.225,,1,,0.12,0.11,-0.03,,13.0,,,,3.0,4.0,,1.0,5.0,3.0,1.0,,,,,1.0,1.0,2.0,,0.0254,,-0.26,,3.0,,,,,,chukwuezesamuel8,,,,1.0,,
