match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_ownGoals,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalOffside
14607841,home,Club Brugge KV,Nicolò Tresoldi,nicolo-tresoldi,N. Tresoldi,F,7,183.0,3021,M,1177167,EUR,1092960000,F,7,7,False,16.0,13.0,,,0.0,3.0,3.0,10.0,13.0,1.0,2.0,,2.0,,,,90.0,28.0,9.0,9.0,0.151745,,4,,0.31,0.24,-0.01,,,,1.0,5.0,,1.0,,,,,2.0,,2.0,2.0,2.0,0.522,0.91,,,1.0,5.0,,2.0,2.0,0.7778,,1.0,,,,,,,
14607841,home,Club Brugge KV,Aleksandar Stanković,aleksandar-stankovic,A. Stanković,M,25,187.0,2861,M,1153957,EUR,1123027200,M,25,25,True,56.0,48.0,10.0,2.0,0.0,25.0,26.0,23.0,30.0,,6.0,1.0,8.0,,,,74.0,70.0,6.4,11.0,0.0201643,,1,,0.05,0.28,-0.26,,,,,6.0,2.0,3.0,3.0,2.0,1.0,1.0,,1.0,,3.0,1.0,0.2769,-0.46,,,2.0,,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180.0,1898,M,1495876,EUR,1127347200,F,67,67,True,18.0,18.0,,,1.0,5.0,5.0,13.0,13.0,,2.0,,3.0,,,,45.0,25.0,6.9,3.0,0.183185,,0,,0.3,0.12,0.16,,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190.0,695,M,1047509,EUR,1047945600,D,14,14,True,16.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,,1.0,1.0,1.0,,,,23.0,26.0,6.5,6.0,0.0040541,,0,,-0.18,-0.02,-0.01,,Bjorn Meijer,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188.0,4924,M,1187275,EUR,1082505600,D,4,4,True,28.0,27.0,,,0.0,8.0,9.0,19.0,19.0,1.0,1.0,2.0,,,,,23.0,31.0,6.3,1.0,0.00908092,,0,,0.11,0.01,-0.25,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184.0,1524,M,1069336,EUR,1074902400,F,17,17,True,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,1.0,1.0,1.0,1.0,,,,14.0,22.0,6.5,4.0,0.25765,,3,,0.2,0.27,0.26,,Romeo,Vermant,,3.0,,,,,,,,1.0,,2.0,1.0,0.4566,-0.6,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,
14607841,home,Club Brugge KV,Dani van den Heuvel,dani-van-den-heuvel,D. v. d. Heuvel,G,16,184.0,382,M,1049432,EUR,1054080000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dani van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183.0,563,M,1004449,EUR,1071532800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,home,Club Brugge KV,Kaye Furo,kaye-iyowuna-furo,K. I. Furo,F,47,190.0,721,M,1403098,EUR,1170720000,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Andreas Jungdal,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,25.0,15.0,19.0,9.0,0.0,6.0,6.0,9.0,19.0,,,3.0,7.0,1.0,1.0,,90.0,31.0,5.6,10.0,0.00552371,0.0395,0,-2.246,0.23,0.05,-0.47,-1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,20.0,15.0,2.0,,0.0,9.0,9.0,6.0,11.0,2.0,5.0,5.0,3.0,,,,90.0,37.0,6.2,9.0,0.0105273,,0,,-0.05,0.1,-0.49,,,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,23.0,21.0,3.0,2.0,0.0,17.0,19.0,4.0,4.0,2.0,4.0,12.0,4.0,,,,90.0,50.0,7.0,2.0,0.00568917,,1,,0.18,0.12,-0.85,,,,,2.0,,,,5.0,1.0,1.0,,1.0,1.0,,,0.1261,0.55,,2.0,1.0,,,1.0,1.0,0.8932,,,,,,1.0,,,
14607841,away,KVC Westerlo,Seiji Kimura,seiji-kimura,S. Kimura,D,5,186.0,246,M,939399,EUR,998611200,D,5,5,False,26.0,21.0,5.0,1.0,0.0,17.0,19.0,4.0,7.0,2.0,3.0,6.0,,,,,90.0,41.0,6.2,6.0,0.00269704,,1,,0.09,0.06,-0.02,,,,,3.0,1.0,,,1.0,1.0,,1.0,,2.0,,1.0,0.0435,-0.03,,2.0,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Tuur Rommens,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,39.0,26.0,8.0,2.0,0.0,9.0,14.0,17.0,25.0,,6.0,3.0,12.0,,,,90.0,76.0,5.9,22.0,0.0951979,,0,,0.14,0.3,-0.57,,,,2.0,8.0,,3.0,1.0,5.0,5.0,3.0,,2.0,2.0,2.0,,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,
14607841,away,KVC Westerlo,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,26.0,20.0,6.0,3.0,0.0,5.0,6.0,15.0,20.0,,4.0,5.0,5.0,,,,90.0,45.0,7.5,10.0,0.168491,,1,,0.39,0.17,0.19,,,,4.0,1.0,,1.0,,2.0,4.0,2.0,1.0,,,,,0.0408,-0.12,1.0,,,3.0,2.0,,,,True,,,,,,,,
14607841,away,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,23.0,21.0,1.0,,0.0,9.0,9.0,12.0,14.0,1.0,4.0,3.0,3.0,,,,72.0,34.0,6.8,2.0,0.0100125,,0,,-0.08,0.19,0.13,,Arthur Piedfort,,,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Allahyar Sayyadmanesh,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182.0,1519,M,905474,EUR,993772800,M,7,7,False,12.0,10.0,1.0,,1.0,5.0,7.0,5.0,5.0,,4.0,1.0,4.0,,,,71.0,21.0,6.7,2.0,0.234701,,1,,0.23,0.34,-0.15,,,,2.0,6.0,,2.0,2.0,,,,,1.0,5.0,,,0.0527,-0.27,,,2.0,2.0,2.0,1.0,,0.1647,,,,,,,,,
14607841,away,KVC Westerlo,Isa Sakamoto,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,13.0,9.0,,,1.0,2.0,3.0,7.0,10.0,1.0,4.0,1.0,3.0,,,,79.0,27.0,7.5,8.0,0.148606,,3,,0.09,0.2,-0.26,,Issai Sakamoto,,1.0,6.0,2.0,1.0,,,3.0,3.0,3.0,2.0,1.0,,1.0,0.9382,0.44,1.0,,,2.0,1.0,1.0,1.0,0.986,,,,,,,,,
14607841,away,KVC Westerlo,Josimar Alcócer,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,16.0,13.0,,,1.0,2.0,2.0,11.0,14.0,,4.0,,3.0,,,,60.0,35.0,6.8,11.0,0.0151738,,3,,0.02,0.03,-0.65,,,,,7.0,,7.0,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,0.2274,0.52,1.0,,1.0,1.0,,1.0,1.0,0.2901,,,,,,,1.0,1.0,1.0
14607841,away,KVC Westerlo,Nacho Ferri,nacho-ferri,N. Ferri,F,90,192.0,459,M,1196903,EUR,1096934400,F,90,90,False,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,4.0,7.0,,1.0,,,,79.0,23.0,8.6,8.0,0.0110868,,7,,-0.24,0.45,-0.01,,,,,14.0,,3.0,2.0,,1.0,,1.0,5.0,6.0,3.0,,1.0597,0.82,4.0,,,,,3.0,2.0,1.6864,,,,3.0,,,,,
14607841,away,KVC Westerlo,Griffin Yow,griffin-yow,G. Yow,M,18,173.0,283,M,979808,EUR,1032912000,F,18,18,True,10.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,9.0,1.0,2.0,,4.0,,,,30.0,18.0,7.0,5.0,0.0959283,,1,,0.34,0.02,0.14,,,,1.0,3.0,,2.0,,,1.0,1.0,,,1.0,,1.0,0.0272,0.01,,,,2.0,,,,,,1.0,,,,,,,
14607841,away,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179.0,339,M,1144096,EUR,1085702400,F,11,11,True,7.0,7.0,,,0.0,,,7.0,7.0,,,,,,,,19.0,9.0,6.5,,0.0139652,,1,,0.1,0.01,0.13,,Adedire Mebude,,,,,,,,,,,,,,1.0,0.049,-0.41,,,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,True,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,2.0,1.0,2.0,,,,18.0,17.0,6.4,4.0,0.0337057,,2,,-0.16,0.01,-0.06,,,,,2.0,,,,,,,,1.0,,1.0,1.0,0.1754,0.04,,,1.0,,,1.0,,0.0343,,,,,,,,,
14607841,away,KVC Westerlo,Mathias Fixelles,mathias-fixelles,M. Fixelles,M,11,174.0,39,M,876447,EUR,839721600,M,19,19,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,,,,11.0,10.0,6.5,2.0,0.00182256,,0,,0.0,0.01,-0.17,,,,,3.0,2.0,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,17,190.0,139,M,997827,EUR,987120000,F,14,14,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,2.0,2.0,,1.0,,,,11.0,11.0,6.5,5.0,0.0193469,,0,,-0.11,0.08,0.13,,,,,2.0,,,,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Koen Van Langendonck,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Amando Lapage,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Lucas Mbamba,lucas-mbamba,L. Mbamba,D,23,,129,M,1474426,EUR,1155340800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Lucas,Mbamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607841,away,KVC Westerlo,Antonio Cordero,antonio-cordero,A. Cordero,M,16,178.0,1354,M,1531384,EUR,1163462400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
