match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_penaltyConceded,stat_clearanceOffLine,stat_penaltyWon
12514043,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,39.0,33.0,17.0,11.0,0.0,33.0,33.0,6.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,50.0,7.2,6.0,0.00017433,0,0.1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514043,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,False,,32.0,24.0,2.0,1.0,0.0,8.0,10.0,27.0,4.0,2.0,2.0,2.0,,,,,,,90.0,60.0,6.4,12.0,0.294737,0,,,,20.0,5.0,4.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12514043,home,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,,55.0,49.0,9.0,6.0,0.0,35.0,38.0,17.0,5.0,5.0,5.0,2.0,,,,,,,90.0,69.0,6.9,6.0,0.00933507,0,,,,14.0,,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12514043,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,,75.0,67.0,12.0,8.0,0.0,51.0,54.0,21.0,5.0,2.0,,1.0,,,,,,,90.0,82.0,6.7,8.0,0.0094889,1,,,,16.0,,,2.0,4.0,5.0,,,,2.0,,1.0,1.0,1.0,0.1179,0.077,,,,,,,,,,,,,
12514043,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,,70.0,57.0,5.0,3.0,0.0,35.0,40.0,32.0,5.0,2.0,,1.0,,,,,,,90.0,83.0,6.7,17.0,0.0149178,1,,,,22.0,2.0,,1.0,2.0,2.0,,2.0,1.0,,,1.0,,,0.0179,,1.0,2.0,,,,,,,,,,,
12514043,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,67.0,57.0,8.0,5.0,0.0,29.0,31.0,38.0,5.0,2.0,5.0,4.0,,,,,,,87.0,83.0,7.5,13.0,0.129452,0,,,,30.0,2.0,2.0,1.0,,2.0,2.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
12514043,home,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,45.0,42.0,4.0,2.0,0.0,19.0,19.0,27.0,4.0,2.0,1.0,1.0,,,,,,,87.0,56.0,7.4,5.0,0.0186556,0,,Tomás Händel,,23.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,
12514043,home,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,,24.0,18.0,1.0,,0.0,3.0,4.0,23.0,3.0,,,1.0,,,,,,,63.0,33.0,6.9,8.0,0.185914,1,,,,17.0,3.0,2.0,,2.0,3.0,,,,3.0,1.0,,,,0.1549,,,1.0,,,,,1.0,,,,,,
12514043,home,Vitória SC,Kaio César,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,F,11,11,False,,28.0,23.0,1.0,1.0,0.0,5.0,5.0,26.0,4.0,,6.0,1.0,,,,,,,90.0,45.0,6.9,13.0,0.063929,2,,Kaio César,,18.0,3.0,,2.0,,10.0,,,,3.0,,4.0,,1.0,0.3413,,,3.0,,,4.0,3.0,1.0,1.0,,,,,
12514043,home,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,,12.0,11.0,,,1.0,3.0,3.0,10.0,3.0,,4.0,,,,,,,,71.0,26.0,7.3,7.0,0.0134925,4,,,,8.0,1.0,,,3.0,5.0,,,,2.0,1.0,,,1.0,0.2593,0.072,1.0,1.0,4.0,,,,2.0,,1.0,,,,
