match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_fouls,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceCreated,stat_totalOffside
10388361,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,33.0,18.0,28.0,13.0,5.0,6.0,13.0,27.0,2.0,18.0,2.0,4.0,5.0,2.0,90.0,50.0,7.4,15.0,0.0,0.0,0.00830898,0,0.9074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,False,17.0,9.0,5.0,2.0,4.0,6.0,5.0,11.0,5.0,3.0,,,,,90.0,26.0,6.6,8.0,0.0,0.0,0.00710335,0,,,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,28.0,20.0,8.0,3.0,15.0,18.0,5.0,10.0,6.0,7.0,,,,,90.0,44.0,7.0,8.0,0.0,0.0,0.00400794,0,,,,,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,21.0,12.0,1.0,,9.0,16.0,3.0,5.0,2.0,4.0,,,,,90.0,34.0,7.3,9.0,0.0,0.0,0.00570206,0,,,,1.0,3.0,4.0,7.0,1.0,4.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,23.0,9.0,5.0,1.0,2.0,4.0,8.0,27.0,4.0,3.0,,,,,90.0,51.0,7.2,24.0,0.0246,0.0,0.0661475,1,,,,,,2.0,3.0,,2.0,2.0,1.0,,1.0,True,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10388361,home,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,False,14.0,10.0,2.0,1.0,5.0,6.0,5.0,8.0,1.0,3.0,,,,,85.0,23.0,6.8,5.0,0.0,0.0,0.00549733,0,,,,2.0,1.0,2.0,5.0,,,3.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,27.0,16.0,4.0,,14.0,15.0,2.0,12.0,1.0,6.0,,,,,90.0,42.0,6.7,13.0,0.0162,0.0,0.00078119,1,,,,1.0,2.0,10.0,8.0,2.0,2.0,6.0,3.0,,7.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10388361,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,10.0,7.0,1.0,,3.0,4.0,4.0,7.0,,6.0,,,,,85.0,30.0,6.2,10.0,0.0134,0.0,0.00282331,1,,,,1.0,2.0,9.0,6.0,3.0,1.0,2.0,1.0,,2.0,,,1.0,,5.0,1.0,2.0,1.0,,,1.0,,,,,,,,
10388361,home,1. FC Union Berlin,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,6,6,False,9.0,3.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,3.0,,,,,81.0,36.0,7.1,15.0,0.0,0.0,0.101727,0,,,,1.0,,6.0,6.0,2.0,1.0,4.0,3.0,2.0,2.0,,,3.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,
10388361,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,19.0,10.0,1.0,1.0,3.0,6.0,7.0,13.0,1.0,3.0,,,,,62.0,32.0,6.6,14.0,0.0,0.0,0.0591007,0,,,,10.0,5.0,12.0,7.0,,,,,,1.0,,,,,,,4.0,2.0,,1.0,,,,,,,,,
10388361,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,8.0,3.0,1.0,,1.0,4.0,3.0,7.0,,4.0,,,,,62.0,17.0,7.0,10.0,0.0332,0.4272,0.0742093,1,,,,,,,,,,,,,,,,3.0,1.0,,,3.0,,,,,1.0,1.0,,,,,,
10388361,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,2.0,2.0,,,1.0,1.0,1.0,3.0,,2.0,,,,,28.0,19.0,6.2,10.0,0.1273,0.463,0.00194265,1,,,,1.0,,8.0,6.0,,,2.0,2.0,,1.0,,,2.0,,9.0,,2.0,,,1.0,4.0,1.0,,1.0,,,,,
10388361,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,11.0,4.0,2.0,1.0,1.0,2.0,3.0,9.0,,4.0,,,,,28.0,13.0,6.6,8.0,0.0,0.0,0.00304388,0,,,,2.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,1.0,1.0,,,1.0,1.0,,,,,,,,,9.0,4.0,6.6,1.0,0.0,0.0,8.081e-05,0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,2.0,1.0,,,,,1.0,2.0,,,,,,,10.0,4.0,6.6,1.0,0.056,0.0,0.00120604,2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
10388361,home,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,14,14,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,10.0,3.0,6.4,1.0,0.0,0.0,0.00440692,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3583,M,867493,EUR,917049600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puszka.27,,,
10388361,home,1. FC Union Berlin,Levin Öztunalı,levin-oztunali,L. Öztunalı,M,21,185,118,M,229776,EUR,826848000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388361,home,1. FC Union Berlin,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
