match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_clearanceOffLine,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_keyPass,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_accurateCross,captain,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,player_sofascoreId
10382243,home,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,18864,EUR,490233600,F,17,17,False,14.0,12.0,1.0,1.0,5.0,5.0,7.0,10.0,,,,,90.0,35.0,6.2,17.0,1,1.0,,8.0,3.0,,,,,,,,7.0,,,1.0,,,,,3.0,5.0,1.0,2.0,1.0,3.0,,,,True,1.0,1.0,2.0,,,,,
10382243,home,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,D,5,5,True,15.0,9.0,3.0,2.0,4.0,6.0,5.0,10.0,3.0,,,,45.0,31.0,7.0,9.0,2,1.0,,,2.0,,1.0,2.0,,,,,1.0,George,Cox,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,
10382243,home,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,9.0,7.0,3.0,1.0,4.0,5.0,3.0,5.0,3.0,,,,45.0,23.0,6.7,7.0,2,1.0,,2.0,3.0,,,,,3.0,1.0,,2.0,Thomas,Buitink,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,
10382243,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,True,5.0,5.0,,,,,5.0,5.0,,,,,23.0,10.0,6.6,2.0,1,,,5.0,1.0,,,,,,,,,,,,,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,
10382243,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,7.0,4.0,2.0,2.0,1.0,3.0,4.0,7.0,5.0,,,,10.0,19.0,7.8,8.0,0,3.0,,1.0,4.0,,,,,3.0,3.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,
10382243,home,Fortuna Sittard,Gianmarco Cangiano,gianmarco-cangiano,G. Cangiano,F,7,176,121,M,951927,EUR,1005868800,F,74,74,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,home,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,home,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,home,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,879729,EUR,960595200,D,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,home,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182,365,M,796658,EUR,892080000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,28.0,20.0,13.0,5.0,18.0,19.0,2.0,9.0,6.0,3.0,2.0,2.0,90.0,35.0,6.4,8.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
10382243,away,Feyenoord,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,False,42.0,34.0,5.0,1.0,18.0,22.0,17.0,22.0,6.0,,,,90.0,65.0,6.6,12.0,1,2.0,1.0,5.0,7.0,,2.0,,1.0,4.0,2.0,,,,,,,,,,1.0,4.0,2.0,,2.0,,,,1.0,,,,,,1.0,,,
10382243,away,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,56.0,51.0,6.0,2.0,28.0,29.0,23.0,27.0,7.0,,,,90.0,69.0,6.6,7.0,1,,1.0,4.0,7.0,,1.0,,,4.0,3.0,,,,,1.0,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,
10382243,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,52.0,45.0,5.0,1.0,36.0,41.0,9.0,11.0,9.0,,,,90.0,65.0,7.3,7.0,0,,,1.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10382243,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,76.0,65.0,1.0,,23.0,23.0,42.0,54.0,4.0,,,,78.0,90.0,6.4,16.0,0,1.0,,5.0,,,2.0,,2.0,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,99.0,89.0,5.0,3.0,29.0,31.0,60.0,68.0,4.0,,,,78.0,113.0,7.0,13.0,1,,2.0,9.0,4.0,5.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,4.0,1.0,,2.0,3.0,,,,,,,,,,,,
10382243,away,Feyenoord,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,104.0,91.0,3.0,2.0,25.0,28.0,69.0,80.0,7.0,,,,90.0,117.0,7.1,19.0,3,4.0,,3.0,,2.0,,,1.0,,,,3.0,,,1.0,,,,,1.0,,,,,4.0,,,3.0,True,,,,,2.0,,,orkunkokcu
10382243,away,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,7,7,False,39.0,35.0,3.0,1.0,13.0,13.0,23.0,30.0,4.0,,,,60.0,56.0,7.6,11.0,2,4.0,1.0,4.0,6.0,1.0,,,,,,,3.0,,,1.0,,,1.0,,,5.0,4.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,alirezajb
10382243,away,Feyenoord,Javairô Dilrosun,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,M,11,11,False,44.0,37.0,2.0,2.0,13.0,17.0,24.0,28.0,8.0,,,,90.0,63.0,7.3,15.0,3,1.0,,4.0,2.0,,1.0,,3.0,,,,3.0,,,1.0,,,2.0,,1.0,3.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,
10382243,away,Feyenoord,Oussama Idrissi,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,M,26,26,False,46.0,40.0,,,9.0,9.0,33.0,40.0,5.0,,,,81.0,69.0,7.5,13.0,1,3.0,,4.0,7.0,,1.0,,,4.0,1.0,,1.0,,,,,,1.0,,2.0,4.0,2.0,1.0,,2.0,,,2.0,,,,,,,,,
10382243,away,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,11.0,8.0,1.0,,4.0,5.0,4.0,6.0,4.0,,,,60.0,17.0,7.1,5.0,1,,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,sant.gimenez
10382243,away,Feyenoord,Danilo,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,13.0,9.0,1.0,1.0,3.0,3.0,6.0,10.0,2.0,,,,30.0,19.0,6.7,5.0,2,,,3.0,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,
10382243,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,30.0,15.0,7.2,4.0,2,1.0,,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,
10382243,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,2.0,,,,12.0,8.0,6.5,1.0,1,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,8.0,4.0,2.0,,2.0,3.0,3.0,6.0,4.0,,,,12.0,16.0,6.0,6.0,0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
10382243,away,Feyenoord,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,30,30,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,9.0,5.0,6.2,1.0,0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
10382243,away,Feyenoord,Tein Troost,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Ofir Marciano,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Mohamed Taabouni,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382243,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Antoni,Milambo,,,,,,,,,,,,,,,,,,,,,,,
