match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_dispossessed,stat_totalCross,stat_challengeLost,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside
10665987,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,29.0,12.0,28.0,11.0,2.0,5.0,10.0,24.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,90.0,37.0,6.7,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10665987,home,Al Adalah,Mikael Dyrestam,,,mikael-dyrestam,M. Dyrestam,D,6,185.0,84,M,49190,EUR,692323200,D,4,4,False,19.0,10.0,5.0,,6.0,8.0,4.0,11.0,8.0,6.0,,,,,,90.0,35.0,6.9,10.0,1,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10665987,home,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,3,3,False,12.0,8.0,2.0,,7.0,9.0,1.0,3.0,12.0,3.0,,,,,,90.0,28.0,6.6,5.0,0,2.0,4.0,3.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,
10665987,home,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,False,18.0,13.0,6.0,3.0,7.0,9.0,6.0,10.0,2.0,5.0,,,,,,90.0,28.0,6.5,6.0,0,,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
10665987,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800,M,11,11,False,27.0,18.0,4.0,3.0,5.0,6.0,14.0,22.0,1.0,6.0,,,,,,90.0,53.0,7.0,19.0,0,1.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
10665987,home,Al Adalah,Edson,,,edson,Edson,D,3,183.0,68,M,578420,EUR,678326400,M,19,19,False,24.0,15.0,5.0,3.0,3.0,3.0,12.0,21.0,4.0,6.0,,,,,,90.0,44.0,7.3,9.0,0,3.0,5.0,10.0,,,6.0,4.0,4.0,,4.0,1.0,,,,3.0,,,,,1.0,True,,,,,
10665987,home,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000,M,14,14,False,29.0,20.0,11.0,8.0,6.0,7.0,14.0,22.0,5.0,14.0,,,,,,90.0,51.0,7.4,10.0,1,1.0,4.0,7.0,1.0,,2.0,3.0,3.0,,3.0,,1.0,,,3.0,,,,,1.0,,,,,,
10665987,home,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,M,7,7,False,20.0,9.0,7.0,2.0,5.0,7.0,5.0,15.0,2.0,7.0,,,,,,78.0,48.0,7.4,20.0,2,,7.0,8.0,1.0,,,7.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,4.0,1.0,,,1.0,1.0,,,
10665987,home,Al Adalah,Anderson Plata,,,anderson-plata,A. Plata,M,7,172.0,58,M,590374,EUR,658022400,F,71,71,False,11.0,9.0,,,2.0,2.0,8.0,11.0,,3.0,,,,,,89.0,28.0,7.9,10.0,1,,10.0,2.0,,,1.0,1.0,,2.0,1.0,3.0,2.0,2.0,1.0,,1.0,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,,
10665987,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176.0,434,M,345779,EUR,718848000,F,17,17,False,24.0,20.0,2.0,1.0,7.0,7.0,14.0,24.0,,7.0,,,,,,89.0,53.0,6.9,17.0,2,,6.0,5.0,,,,2.0,1.0,3.0,1.0,,3.0,7.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,,,2.0,
