match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_jerseyNumber,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_hitWoodwork
10433998,home,Ümraniyespor,Serkan Kırıntılı,serkan-kirintili,S. Kırıntılı,G,185,34,5247,EUR,477273600,G,1,1,False,14.0,12.0,4.0,2.0,12.0,12.0,2.0,4.0,45.0,18.0,6.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Strahil Popov,strahil-popov,S. Popov,D,185,50,52001,EUR,652060800,D,90,90,False,33.0,27.0,2.0,1.0,11.0,13.0,22.0,1.0,61.0,56.0,6.0,10.0,1,M,17.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Isaac Sackey,isaac-sackey,I. Sackey,M,190,64,292965,EUR,765417600,D,5,5,False,89.0,84.0,12.0,11.0,51.0,52.0,37.0,6.0,90.0,109.0,7.5,9.0,3,M,33.0,,,2.0,7.0,1.0,,1.0,2.0,3.0,2.0,,,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Tomislav Glumac,tomislav-glumac,T. Glumac,D,194,39,93736,EUR,674179200,D,44,44,False,108.0,88.0,22.0,14.0,48.0,52.0,56.0,4.0,90.0,119.0,7.3,20.0,2,M,40.0,,,5.0,16.0,1.0,,,1.0,1.0,1.0,,,,14.0,,,1.0,1.0,,1.0,3.0,44,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Onur Atasayar,atasayar-onur,O. Atasayar,D,184,9,785819,EUR,788918400,D,16,16,False,52.0,45.0,5.0,3.0,27.0,30.0,26.0,6.0,90.0,72.0,6.6,14.0,1,M,18.0,4.0,,2.0,3.0,2.0,,,,2.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,16,,,,,1.0,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Serkan Göksu,serkan-goksu,S. Göksu,M,182,8,595044,EUR,737769600,M,8,8,False,75.0,63.0,9.0,4.0,14.0,16.0,63.0,9.0,90.0,91.0,6.6,20.0,0,M,49.0,4.0,,5.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,,,4.0,,2.0,8,,1.0,,,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,177,1057,966811,EUR,973296000,M,41,41,False,88.0,74.0,19.0,10.0,19.0,19.0,85.0,11.0,90.0,116.0,8.5,23.0,2,M,64.0,16.0,9.0,4.0,7.0,1.0,,2.0,1.0,3.0,3.0,8.0,,,2.0,1.0,,,2.0,1.0,1.0,1.0,17,,1.0,1.0,,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Antonio Mršić,antonio-mrsic,A. Mršić,M,187,32,99233,EUR,549849600,M,39,39,False,12.0,10.0,1.0,1.0,2.0,2.0,11.0,3.0,45.0,26.0,6.2,6.0,4,M,8.0,1.0,,4.0,2.0,,3.0,,1.0,,,1.0,Antonio,Mršić,1.0,,2.0,,,,1.0,1.0,18,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Geraldo,geraldo,Geraldo,M,170,192,244089,EUR,690854400,F,29,29,False,36.0,28.0,4.0,1.0,8.0,8.0,32.0,5.0,82.0,64.0,7.0,23.0,4,M,20.0,4.0,,4.0,7.0,,3.0,3.0,3.0,,1.0,1.0,,,1.0,2.0,,,,6.0,3.0,,29,,,1.0,,,,,,,,,,,,,,,,,
10433998,home,Ümraniyespor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,191,738,284767,EUR,741225600,F,18,18,False,24.0,21.0,1.0,1.0,7.0,7.0,18.0,4.0,90.0,34.0,7.4,5.0,1,M,14.0,1.0,,2.0,6.0,,,,1.0,,2.0,1.0,,,2.0,,,1.0,1.0,1.0,2.0,1.0,18,,2.0,,,,,,1.0,,,,,,,,,,,,
