match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,captain,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot
12504702,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,15.0,8.0,2.0,1.0,0.0,2.0,3.0,6.0,12.0,2.0,3.0,,,,71.0,28.0,7.2,8.0,0.00461778,3,,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,0.753,,,,,,,,2.0,,,0.5326,1.0,1.0,True,1.0,,
12504702,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,15.0,13.0,1.0,,0.0,11.0,11.0,2.0,4.0,2.0,,,,,20.0,20.0,6.9,2.0,0.00018929,0,,,2.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,True,18.0,15.0,5.0,3.0,0.0,9.0,9.0,9.0,12.0,,,,,,20.0,26.0,7.3,3.0,0.148712,2,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0461,3.0,3.0,1.0,,,,1.0,1.0,1.0,,0.0423,,,,,,
12504702,home,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,99,99,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,2.0,,,,19.0,9.0,6.9,2.0,0.00145264,0,,,,,3.0,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12504702,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,7.0,4.0,3.0,1.0,0.0,1.0,3.0,3.0,5.0,,,,,,14.0,11.0,6.7,4.0,0.00171469,0,,1.0,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12504702,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,2.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,16.0,4.0,6.5,1.0,3.254e-05,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12504702,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,,1173598,EUR,1051488000,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,,973290,EUR,918432000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,home,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,,986355,EUR,1014595200,G,35,35,False,39.0,32.0,15.0,8.0,0.0,31.0,34.0,1.0,5.0,2.0,14.0,6.0,7.0,,90.0,53.0,8.4,7.0,0.00037498,0,0.5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12504702,away,Venezia,Giorgio Altare,giorgio-altare,G. Altare,D,15,190,132,M,,882004,EUR,902620800,D,15,15,False,20.0,16.0,2.0,2.0,0.0,15.0,17.0,1.0,3.0,2.0,1.0,,,,45.0,24.0,6.5,6.0,0.00047506,0,,1.0,,3.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
12504702,away,Venezia,Michael Svoboda,michael-svoboda,M. Svoboda,D,30,195,196,M,,888340,EUR,908409600,D,30,30,False,58.0,52.0,8.0,3.0,0.0,36.0,38.0,16.0,20.0,5.0,3.0,,,,90.0,67.0,6.6,8.0,0.00538417,0,,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
12504702,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,jayidzes,933641,EUR,959904000,D,4,4,False,65.0,56.0,7.0,,0.0,30.0,32.0,27.0,36.0,1.0,1.0,,,,90.0,90.0,7.2,17.0,0.0379811,1,,,1.0,2.0,3.0,1.0,2.0,2.0,,2.0,,,,,2.0,0.024,3.0,1.0,1.0,,,,1.0,,1.0,3.0,,,,,,,
12504702,away,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,,235656,EUR,749347200,M,7,7,False,18.0,14.0,3.0,1.0,0.0,12.0,16.0,2.0,4.0,,4.0,,,,77.0,31.0,6.3,11.0,0.00346115,0,,,1.0,4.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,2.0,,,,2.0,,,,,2.0,,,,,,,
12504702,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,14,14,False,21.0,17.0,2.0,2.0,0.0,10.0,11.0,7.0,14.0,2.0,3.0,,,,83.0,33.0,6.5,9.0,0.00319729,1,,,,,3.0,,,,3.0,,,,,,,0.0309,4.0,,,,,,,,1.0,,,,,,,,1.0
12504702,away,Venezia,Magnus Kofod Andersen,andersen-magnus-kofod,M. K. Andersen,M,8,170,225,M,,872272,EUR,926294400,M,38,38,False,26.0,18.0,2.0,1.0,0.0,10.0,14.0,8.0,12.0,1.0,2.0,,,,77.0,34.0,6.8,10.0,0.00575075,0,,1.0,2.0,3.0,5.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,
12504702,away,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,,232096,EUR,816652800,M,22,22,False,15.0,8.0,3.0,,0.0,4.0,5.0,4.0,10.0,,,,,,45.0,20.0,6.4,9.0,0.0011299,0,,1.0,1.0,4.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,
12504702,away,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,,250501,EUR,739843200,M,5,5,False,12.0,11.0,1.0,1.0,0.0,4.0,5.0,8.0,9.0,1.0,3.0,,,,90.0,24.0,7.0,3.0,0.0928607,0,,4.0,2.0,5.0,2.0,,,,2.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,
12504702,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,,965009,EUR,1033171200,F,11,11,False,9.0,6.0,,,0.0,3.0,5.0,3.0,5.0,,3.0,,,,90.0,32.0,6.5,13.0,0.00618211,1,,2.0,1.0,9.0,8.0,1.0,1.0,1.0,4.0,3.0,,,1.0,,,0.5572,1.0,,,,4.0,2.0,,1.0,,4.0,0.7178,3.0,1.0,,,,
12504702,away,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,,137155,EUR,779414400,F,20,20,False,16.0,10.0,2.0,,0.0,6.0,8.0,4.0,9.0,4.0,,,,,90.0,29.0,6.4,9.0,0.0021071,3,,4.0,2.0,6.0,3.0,,,,1.0,1.0,,,2.0,2.0,1.0,0.3624,1.0,,1.0,,,,1.0,1.0,,1.0,0.2445,1.0,,True,,,
12504702,away,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,,822485,EUR,886550400,D,33,33,True,23.0,19.0,3.0,3.0,0.0,9.0,10.0,10.0,13.0,5.0,3.0,,,,45.0,29.0,6.7,4.0,0.00848875,0,,3.0,,3.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12504702,away,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,,896180,EUR,1022544000,M,6,6,True,21.0,16.0,,,0.0,9.0,10.0,7.0,12.0,,3.0,,,,45.0,29.0,6.8,8.0,0.0734468,0,,,,1.0,5.0,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,2.0,2.0,,,,2.0,,,,,,,
12504702,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,,933203,EUR,1015804800,M,77,77,True,7.0,7.0,,,0.0,,,7.0,7.0,2.0,,,,,13.0,13.0,6.5,2.0,0.00715206,0,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,
12504702,away,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,,232224,EUR,731721600,M,32,32,True,12.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,11.0,1.0,,,,,13.0,16.0,7.0,2.0,0.00671782,0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12504702,away,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,,879802,EUR,961718400,M,10,10,True,8.0,6.0,,,0.0,,,6.0,8.0,,1.0,,,,17.0,11.0,6.7,3.0,0.00925005,1,,,,1.0,1.0,,,,1.0,,,,,1.0,,0.0921,,,,,,,,,,,,1.0,,,,,
12504702,away,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,,1388438,EUR,1029283200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,,862464,EUR,956793600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Richie Sagrado,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,,1141754,EUR,1066262400,M,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Saad El Haddad,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,362,M,,1121578,EUR,1079568000,F,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Antonio Raimondo,,,,,,,,,,,,,,,,,,,,,,
12504702,away,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
