match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_ownGoals,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox
10406848,home,RSC Anderlecht,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,True,24.0,23.0,2.0,1.0,23.0,23.0,1.0,1.0,2.0,1.0,1.0,90.0,29.0,6.2,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406848,home,RSC Anderlecht,Amir Murillo,,,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,D,62,62,False,,43.0,36.0,6.0,3.0,22.0,26.0,18.0,3.0,4.0,,,89.0,74.0,7.2,15.0,0,1.0,14.0,1.0,1.0,2.0,4.0,6.0,2.0,4.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,
10406848,home,RSC Anderlecht,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,,64.0,52.0,13.0,5.0,37.0,40.0,24.0,,8.0,,,90.0,74.0,6.6,15.0,1,,15.0,,,1.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
10406848,home,RSC Anderlecht,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,,82.0,75.0,14.0,10.0,48.0,51.0,31.0,4.0,6.0,,,90.0,93.0,7.1,8.0,0,1.0,27.0,,,2.0,,3.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10406848,home,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189,1675,M,16921,EUR,546220800,D,14,14,False,,56.0,49.0,6.0,3.0,25.0,28.0,29.0,1.0,7.0,,,90.0,79.0,6.8,11.0,2,,25.0,1.0,,,2.0,4.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,
10406848,home,RSC Anderlecht,Amadou Diawara,,,amadou-diawara,A. Diawara,M,24,183,1885,M,788895,EUR,869097600,M,21,21,False,,35.0,30.0,3.0,2.0,17.0,18.0,17.0,,7.0,,,75.0,40.0,6.8,6.0,0,,13.0,,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,
10406848,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1296,M,901149,EUR,876441600,M,18,18,False,,44.0,42.0,6.0,6.0,22.0,22.0,23.0,,8.0,,,90.0,58.0,6.9,9.0,0,1.0,20.0,1.0,,,7.0,5.0,,2.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,,,1.0,,,,,2.0,,,,,,
10406848,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3671,M,1101702,EUR,1096416000,M,29,29,False,,35.0,32.0,1.0,,10.0,10.0,25.0,,7.0,,,90.0,53.0,7.1,7.0,4,,22.0,,2.0,1.0,6.0,4.0,,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,
10406848,home,RSC Anderlecht,Lior Refaelov,,,lior-refaelov,L. Refaelov,M,,176,243,M,18911,EUR,514857600,M,11,11,False,,27.0,21.0,2.0,2.0,5.0,5.0,30.0,,3.0,,,75.0,49.0,8.1,21.0,2,,18.0,8.0,,,6.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,,,,,1.0,,1.0,2.0,,,,2.0,2.0,,,
10406848,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,False,,24.0,17.0,1.0,,3.0,5.0,22.0,1.0,3.0,,,61.0,38.0,7.3,12.0,3,,14.0,3.0,,,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,,2.0,1.0,,,
