match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_goals,stat_totalOffside
12513659,home,SC Farense,Rui Costa,,,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,False,8.0,3.0,1.0,,0.0,1.0,1.0,2.0,8.0,,4.0,,,,61.0,17.0,6.4,8.0,0.00291459,1,,1.0,2.0,4.0,,2.0,2.0,2.0,,,1.0,,,,2.0,,0.3789,,,,1.0,,,,,1.0,,,,,,
12513659,home,SC Farense,Filipe Soares,,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,18.0,15.0,3.0,2.0,0.0,7.0,8.0,8.0,10.0,2.0,2.0,3.0,,,29.0,22.0,6.6,4.0,0.00591962,0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12513659,home,SC Farense,Yusupha Njie,,,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,10,10,True,4.0,1.0,,,0.0,,,1.0,5.0,,,1.0,,,29.0,11.0,6.6,6.0,0.00114009,2,,1.0,1.0,3.0,,1.0,,,1.0,,,,,1.0,,1.0,0.1249,0.1234,,,1.0,,,,,,,,,,,
12513659,home,SC Farense,Marco Matias,,,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,7.0,5.0,2.0,,0.0,1.0,2.0,5.0,8.0,,1.0,,,,29.0,12.0,6.9,4.0,0.0869631,1,,3.0,,1.0,,,,,,,,,,,1.0,1.0,0.0178,,1.0,1.0,1.0,,,,,,1.0,,,,,
12513659,home,SC Farense,Álex Bermejo Escribano,Álex,Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,3.0,,,,16.0,9.0,7.1,1.0,0.00482212,3,,,,,,,2.0,2.0,,,,,,,,,0.1394,,,,3.0,,,,,,,,,,,
12513659,home,SC Farense,Darío Poveda,,,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,5.0,5.0,,,0.0,,,5.0,5.0,,2.0,1.0,,,16.0,10.0,6.6,3.0,0.00172844,0,,,,2.0,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12513659,home,SC Farense,Miguel Carvalho,,,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,home,SC Farense,Lucas Áfrico,,,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,home,SC Farense,Artur Jorge,,,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,home,SC Farense,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Tomáš Vaclík,,,tomas-vaclik,Tomáš Vaclík,G,,188,369,M,23715,EUR,607132800,G,31,31,False,25.0,12.0,21.0,8.0,0.0,7.0,8.0,5.0,17.0,1.0,1.0,12.0,,4.0,90.0,40.0,7.7,16.0,0.00237813,0,0.5582,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,
12513659,away,Boavista,Osman Kakay,,,osman-kakay,O. Kakay,D,29,180,214,M,830485,EUR,872467200,D,27,27,False,19.0,17.0,3.0,3.0,0.0,11.0,12.0,6.0,10.0,2.0,4.0,1.0,,,90.0,49.0,6.5,13.0,0.00530514,0,,3.0,1.0,9.0,1.0,1.0,3.0,,,2.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
12513659,away,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,34.0,24.0,13.0,4.0,0.0,17.0,18.0,7.0,17.0,,2.0,1.0,,,90.0,54.0,7.2,19.0,0.0437336,1,,1.0,2.0,6.0,2.0,,,,,2.0,4.0,2.0,,,,2.0,0.0147,,1.0,,,1.0,,,,,,,,,,
12513659,away,Boavista,Sidoine Fogning,Sidoine Fogning,,sidoine-fogning,S. Fogning,D,19,195,93,M,2049628,EUR,1005436800,D,13,13,False,32.0,24.0,7.0,2.0,0.0,17.0,20.0,7.0,12.0,6.0,9.0,2.0,,,90.0,55.0,7.5,9.0,0.0457821,0,,,1.0,2.0,1.0,,,,,16.0,,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,
12513659,away,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,34.0,25.0,2.0,,0.0,20.0,27.0,7.0,11.0,1.0,5.0,3.0,,,83.0,61.0,6.8,16.0,0.06873,0,,4.0,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,
12513659,away,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,67.0,55.0,6.0,4.0,0.0,30.0,32.0,25.0,35.0,,4.0,8.0,,,90.0,78.0,7.5,12.0,0.0323565,0,,,1.0,4.0,1.0,,,,,1.0,4.0,3.0,3.0,,1.0,2.0,,,1.0,,,,1.0,True,,,,,,,,
12513659,away,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,False,36.0,25.0,7.0,3.0,0.0,15.0,17.0,10.0,22.0,,4.0,5.0,,,83.0,55.0,7.5,16.0,0.00306978,2,,3.0,2.0,6.0,3.0,,,,2.0,4.0,,4.0,2.0,2.0,,1.0,0.1563,0.4391,,,,,,,,,,,,,1.0,
12513659,away,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,False,31.0,21.0,3.0,2.0,0.0,11.0,14.0,10.0,17.0,3.0,5.0,4.0,,,90.0,45.0,6.8,12.0,0.00760921,3,,,5.0,8.0,1.0,1.0,,,,3.0,,1.0,,1.0,1.0,2.0,0.3511,,,,2.0,1.0,,,,,,,,,,2.0
12513659,away,Boavista,Marco van Ginkel,,,marco-van-ginkel,M. van Ginkel,F,,186,363,M,112794,EUR,723168000,M,8,8,False,39.0,28.0,3.0,1.0,0.0,12.0,15.0,16.0,24.0,3.0,5.0,2.0,,,83.0,44.0,6.7,13.0,0.016368,0,,,1.0,3.0,,1.0,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
12513659,away,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,36.0,29.0,4.0,4.0,0.0,16.0,19.0,13.0,20.0,1.0,4.0,6.0,,,90.0,48.0,7.0,13.0,0.0805333,0,,3.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0
12513659,away,Boavista,Abdoulay Diaby,,,abdoulay-diaby,A. Diaby,F,23,173,492,M,115718,EUR,674784000,F,21,21,False,22.0,16.0,,,0.0,7.0,8.0,9.0,15.0,3.0,4.0,4.0,,,89.0,31.0,6.7,12.0,0.00458688,0,,1.0,3.0,4.0,,,1.0,,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Steven Vitória,,,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,True,2.0,,1.0,,0.0,,,,2.0,,2.0,,,,15.0,5.0,6.6,3.0,,0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Vitaliy Lystsov,,,vitaliy-lystsov,V. Lystsov,D,55,192,57,M,789123,EUR,805420800,D,5,5,True,1.0,,,,0.0,,1.0,,,2.0,2.0,,,,15.0,3.0,6.4,1.0,,0,,,,3.0,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
12513659,away,Boavista,Gboly Ariyibi,Gboly,Ariyibi,gboly-ariyibi,G. Ariyibi,M,11,183,55,M,370644,EUR,790300800,F,11,11,True,1.0,,1.0,,0.0,,1.0,,,,,,,,15.0,3.0,6.3,3.0,,0,,,1.0,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12513659,away,Boavista,João Barros,João Barros,,joao-barros,J. Barros,F,77,184,46,M,1896795,EUR,1136851200,F,71,71,True,,,,,0.0,,,,,,,,,,1.0,1.0,,1.0,,0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12513659,away,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Pedro Gomes,Pedro Gomes,,pedro-gomes,P. Gomes,D,,185,91,M,1393993,EUR,1054684800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Gonçalo Miguel,Gonçalo Miguel,Cardoso de Almeida,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Moussa Koné,,,moussa-kone,M. Koné,F,14,175,168,M,796085,EUR,851904000,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513659,away,Boavista,Manuel Namora,,,manuel-namora,M. Namora,F,,180,28,M,892423,EUR,887241600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
