match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_fouls,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonTackle,stat_keyPass,captain,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
10408277,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,17.0,6.0,14.0,3.0,5.0,7.0,1.0,10.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,25.0,6.4,12.0,0.0,0.0,0.00025305,0,-0.6362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,14.0,11.0,2.0,,4.0,5.0,7.0,9.0,1.0,3.0,,,,,,90.0,34.0,6.6,11.0,0.0,0.0,0.00370143,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,15.0,9.0,6.0,1.0,7.0,7.0,2.0,8.0,5.0,1.0,,,,,,90.0,26.0,6.5,7.0,0.1411,0.0,0.00036229,2,,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,29.0,20.0,9.0,4.0,9.0,12.0,11.0,17.0,3.0,4.0,,,,,,90.0,37.0,6.6,10.0,0.0,0.0,0.00653801,0,,2.0,,,,2.0,5.0,,,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,24.0,17.0,1.0,,6.0,7.0,12.0,19.0,2.0,5.0,,,,,,90.0,49.0,6.5,12.0,0.0,0.0,0.173865,0,,3.0,,1.0,,,3.0,2.0,,,2.0,2.0,,,frangarci11,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10408277,home,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,False,30.0,24.0,3.0,1.0,11.0,15.0,13.0,16.0,,7.0,,,,,,85.0,45.0,7.3,11.0,0.023,0.0,0.0960569,1,,6.0,1.0,,,,2.0,,,,3.0,1.0,1.0,,,1.0,,3.0,1.0,2.0,True,1.0,1.0,2.0,1.0,,,,,
10408277,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,24.0,20.0,3.0,,9.0,11.0,11.0,13.0,,7.0,,,,,,90.0,38.0,7.1,5.0,0.0,0.0,0.0158811,0,,8.0,,1.0,,1.0,6.0,4.0,,2.0,6.0,,1.0,1.0,,,,,5.0,,,,,,,,,,,
10408277,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,23.0,17.0,7.0,4.0,4.0,5.0,15.0,27.0,,7.0,,,,,,79.0,55.0,8.1,20.0,0.3242,0.4891,0.221212,4,,6.0,,3.0,1.0,1.0,7.0,3.0,2.0,1.0,1.0,2.0,,1.0,,9.0,2.0,3.0,1.0,3.0,,,1.0,2.0,,2.0,1.0,,,
10408277,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,15.0,12.0,1.0,1.0,3.0,3.0,10.0,16.0,2.0,4.0,,,,,,85.0,30.0,7.0,10.0,0.2146,0.0,0.07392,1,,2.0,,1.0,1.0,2.0,5.0,,1.0,,,3.0,,3.0,,4.0,1.0,1.0,,2.0,,,,1.0,,,,,,
10408277,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,M,15,15,False,20.0,16.0,1.0,1.0,5.0,6.0,12.0,17.0,2.0,8.0,,,,,,72.0,44.0,7.3,11.0,0.0,0.0,0.175227,0,,4.0,,,1.0,,6.0,1.0,,1.0,2.0,,,,,3.0,1.0,6.0,1.0,3.0,,1.0,1.0,2.0,,,,1.0,,
10408277,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,25,25,False,6.0,5.0,,,4.0,4.0,1.0,3.0,1.0,1.0,,,,,,72.0,21.0,7.3,6.0,0.575,0.6747,0.0154021,5,,1.0,,1.0,3.0,,4.0,1.0,3.0,,,2.0,,1.0,,1.0,,,,,,,2.0,,,2.0,1.0,,,
10408277,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,True,6.0,4.0,2.0,,2.0,3.0,2.0,3.0,,2.0,,,,,,18.0,11.0,6.7,2.0,0.0856,0.0,0.00202071,2,,2.0,,,1.0,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,
10408277,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,True,6.0,3.0,,,2.0,3.0,1.0,3.0,,2.0,,,,,,18.0,8.0,6.5,5.0,0.0,0.0,0.00964264,0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,
10408277,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,True,,,,,,,,,,1.0,,,,,,11.0,2.0,6.4,1.0,0.0,0.0,0.0,0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,11.0,3.0,6.5,1.0,0.0,0.0,0.00037249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,11.0,5.0,6.4,3.0,0.0,0.0,0.00065302,0,,1.0,,,1.0,,,,,,,1.0,1.0,,Falcao,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Miguel Ángel Morro,,,miguel-angel-morro,M. Á. Morro,G,1,195,72,M,945816,EUR,968630400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Esteban Saveljich,,,esteban-saveljich,E. A. Saveljich,D,24,187,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Mario Suárez,,,mario-suarez,M. Suárez,D,,185,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Mario Hernández,,,mario-hernandez,M. Hernández,D,,177,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,home,Rayo Vallecano,Andrés Martín,,,andres-martin,A. Martín,M,11,178,944,M,922939,EUR,931651200,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Pepe Reina,,,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,False,44.0,33.0,15.0,5.0,30.0,33.0,3.0,11.0,,10.0,,2.0,,,,90.0,55.0,6.4,11.0,0.0,0.0,0.00187273,0,-0.8362,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10408277,away,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,False,52.0,45.0,3.0,1.0,23.0,27.0,22.0,25.0,1.0,7.0,,,,,,90.0,86.0,6.8,14.0,0.0,0.0,0.011282,0,,8.0,,,,1.0,4.0,1.0,,,6.0,5.0,,,juanfoyth,,,2.0,5.0,,,,2.0,2.0,,,,,,
10408277,away,Villarreal,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,False,73.0,63.0,10.0,7.0,43.0,49.0,20.0,24.0,1.0,1.0,,,,,,90.0,76.0,6.5,10.0,0.0,0.0,0.0103108,0,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,aissamandi23,,,,,,,,,,,,,,,
10408277,away,Villarreal,Pau Torres,,,pau-torres,P. Torres,D,14,192,4099,M,864169,EUR,853372800,D,4,4,False,62.0,52.0,5.0,3.0,30.0,30.0,22.0,32.0,7.0,5.0,,,,,,90.0,78.0,6.9,11.0,0.0,0.0,0.0327071,0,,6.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,pauttorres,,,3.0,1.0,,,,,3.0,,,,,,
10408277,away,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,40.0,31.0,2.0,,10.0,14.0,23.0,34.0,1.0,5.0,,,,,,90.0,73.0,7.0,19.0,0.0622,0.0,0.323866,1,,2.0,,,,,4.0,,1.0,3.0,1.0,2.0,1.0,3.0,,8.0,2.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,
10408277,away,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,70.0,63.0,5.0,4.0,27.0,28.0,36.0,42.0,1.0,5.0,,,,,,90.0,79.0,6.8,8.0,0.0,0.0,0.042324,0,,6.0,,2.0,,,3.0,1.0,,,2.0,,2.0,1.0,,,,,,1.0,True,,1.0,,,,,,,
10408277,away,Villarreal,Ramón Terrats,Ramón Terrats,,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,39,39,False,32.0,28.0,6.0,4.0,9.0,10.0,19.0,24.0,,3.0,,,,,,61.0,41.0,6.7,8.0,0.0444,0.0766,0.0369831,1,,,,,,1.0,3.0,1.0,,2.0,,1.0,,,,2.0,,,,,,,1.0,,,1.0,,,,
10408277,away,Villarreal,Samuel Chukwueze,,,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,M,11,11,False,25.0,18.0,2.0,2.0,7.0,9.0,11.0,16.0,,6.0,,,,,,61.0,39.0,5.9,17.0,0.0,0.0,0.0566695,0,,1.0,,,,,6.0,1.0,,1.0,,5.0,,,chukwuezesamuel8,,,3.0,,,,,3.0,1.0,,,,,,
10408277,away,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,38.0,31.0,5.0,2.0,16.0,16.0,15.0,22.0,1.0,2.0,,,,,,71.0,49.0,6.0,11.0,0.0455,0.0,0.033073,2,,3.0,,1.0,1.0,1.0,8.0,1.0,,,1.0,1.0,,3.0,alexbaena,,,1.0,,,,,3.0,1.0,2.0,,,,,
10408277,away,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,35.0,30.0,2.0,2.0,7.0,9.0,23.0,27.0,1.0,2.0,,,,,,90.0,48.0,7.0,9.0,0.0623,0.0,0.0493994,1,,5.0,,1.0,,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,3.0,,3.0,,,1.0,2.0,,,,,,
10408277,away,Villarreal,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,15.0,12.0,1.0,,5.0,6.0,7.0,9.0,,1.0,,,,,,90.0,26.0,6.3,8.0,0.1253,0.0,0.00819793,1,,4.0,,2.0,,,,,1.0,,2.0,5.0,,,NJackson11,,,,2.0,,,,,,,,,,,1.0
10408277,away,Villarreal,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,17,17,True,29.0,24.0,4.0,2.0,10.0,10.0,15.0,20.0,,1.0,,,,,,29.0,38.0,6.9,9.0,0.0919,0.2872,0.151257,1,,2.0,,1.0,,1.0,4.0,,,,,2.0,1.0,1.0,locelso_giovani,1.0,1.0,,,,,,2.0,,,1.0,1.0,,,
10408277,away,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,18.0,14.0,3.0,3.0,3.0,4.0,11.0,14.0,,2.0,,,,,,29.0,23.0,6.9,5.0,0.0,0.0,0.0585429,0,,3.0,,,,,,,,,,,1.0,,GerardMoreno9,,,2.0,,,,,,2.0,,,,,,
10408277,away,Villarreal,Étienne Capoue,,,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,True,24.0,20.0,1.0,1.0,6.0,7.0,14.0,17.0,,3.0,,,,,,19.0,26.0,6.4,5.0,0.0,0.0,0.0187435,0,,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,
10408277,away,Villarreal,Iker Álvarez,,,iker-alvarez,I. Álvarez,G,1,190,313,M,1005638,EUR,996019200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Alberto Moreno,,,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Manu Trigueros,,,manu-trigueros,M. Trigueros,M,14,178,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Haissem Hassan,,,haissem-hassan,H. Hassan,M,10,173,5683,M,942836,EUR,1013126400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408277,away,Villarreal,Jorge Pascual,,,jorge-pascual,J. Pascual,F,19,183,263,M,1142260,EUR,1049846400,F,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
