match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_wasFouled,stat_totalContest,stat_wonContest,stat_wonTackle,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_accurateCross,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_goals
12421253,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,17.0,14.0,,,0.0,4.0,5.0,10.0,12.0,3.0,,,,,90.0,31.0,6.2,8.0,0.00645174,2,,,4.0,1.0,,,,6.0,1.0,9.0,,,2.0,,2.0,2.0,,,,,1.0,,0.4096,,,,,1.0,1.0,1.0,1.0,,,,,
12421253,home,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,F,17,17,True,18.0,13.0,,,0.0,4.0,4.0,9.0,15.0,1.0,,,,,45.0,31.0,6.7,11.0,0.0470528,2,,1.0,3.0,2.0,,,,1.0,,4.0,,,3.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,0.1327,,,,,,1.0,,1.0,1.0,,,,
12421253,home,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,True,13.0,13.0,1.0,1.0,0.0,3.0,3.0,12.0,12.0,2.0,,,,,29.0,27.0,6.8,2.0,0.0620636,0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,
12421253,home,RC Sporting Charleroi,Alexis Flips,flips-alexis,A. Flips,M,70,173.0,227,M,879672,EUR,948153600,M,70,70,True,15.0,14.0,1.0,,0.0,1.0,1.0,15.0,18.0,,,,,,23.0,28.0,7.8,6.0,0.336322,3,,4.0,3.0,1.0,2.0,,,2.0,,4.0,,,1.0,,,2.0,2.0,1.0,,2.0,2.0,1.0,0.0847,0.0111,,,2.0,,2.0,,,,,,,
12421253,home,RC Sporting Charleroi,Alexandre Stanic,alexandre-stanic,A. Stanic,F,10,198.0,120,M,1388447,EUR,1104192000,F,67,67,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,12.0,3.0,6.2,,0.00306169,1,,,1.0,,,Alexandre Stanic,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,0.1173,,,,,,,1.0,,,,,,
12421253,home,RC Sporting Charleroi,Mohamed Koné,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,home,RC Sporting Charleroi,Massamba Sow,massamba-sow,M. Sow,D,44,,37,M,1898323,EUR,1086998400,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Massamba Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,home,RC Sporting Charleroi,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Etienne Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,home,RC Sporting Charleroi,Raymond Asante,raymond-asante,R. Asante,F,20,186.0,138,M,1414276,EUR,1085616000,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,home,RC Sporting Charleroi,Quentin Benaets,quentin-benaets,Q. Benaets,F,43,,30,M,1396504,EUR,1061769600,F,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190.0,160,M,877292,EUR,830217600,G,1,1,False,30.0,11.0,26.0,7.0,0.0,4.0,5.0,7.0,25.0,5.0,,2.0,,,90.0,37.0,7.1,19.0,0.00094935,0,0.5774,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
12421253,away,KV Mechelen,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177.0,6622,M,1103488,EUR,1023408000,D,17,17,False,28.0,21.0,4.0,1.0,0.0,15.0,17.0,6.0,11.0,2.0,,,,,90.0,46.0,7.0,12.0,0.00201833,1,,,4.0,3.0,,,,,,2.0,2.0,,2.0,,1.0,2.0,,2.0,,,,1.0,0.0791,0.3427,,,,,,,,,,,,
12421253,away,KV Mechelen,Ahmed Touba,ahmed-touba,A. Touba,D,5,190.0,4979,M,856216,EUR,889747200,D,6,6,False,26.0,20.0,4.0,3.0,0.0,16.0,20.0,4.0,6.0,3.0,,,,,90.0,47.0,8.0,7.0,0.0116521,0,,,10.0,3.0,2.0,,,,6.0,,14.0,,1.0,,1.0,,,2.0,,,,,,,Toubaahmed59,,,2.0,,,,,,,,
12421253,away,KV Mechelen,José Marsà,jose-marsa,J. Martinez,D,3,181.0,217,M,962625,EUR,1015200000,D,3,3,False,32.0,20.0,12.0,1.0,0.0,15.0,16.0,5.0,16.0,1.0,,,,,90.0,45.0,7.0,13.0,0.0027937,0,,,1.0,1.0,,,,2.0,,3.0,4.0,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,2.0,
12421253,away,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,D,23,23,False,26.0,15.0,5.0,,0.0,8.0,12.0,7.0,14.0,2.0,,,,,90.0,48.0,7.0,14.0,0.00373208,1,,,5.0,2.0,,,,1.0,2.0,3.0,2.0,,1.0,1.0,1.0,,,2.0,,,,1.0,0.011,0.0178,,,,,1.0,,,,,,,
12421253,away,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,77,77,False,25.0,23.0,,,0.0,6.0,6.0,17.0,21.0,4.0,,,,,69.0,35.0,6.8,6.0,0.0522148,2,,2.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,,,,,1.0,,,2.0,,2.0,,0.109,,,,,1.0,,,,,,,,
12421253,away,KV Mechelen,Fredrik Hammar,fredrik-hammar,F. Hammar,M,6,181.0,204,M,946959,EUR,983145600,M,33,33,False,20.0,16.0,3.0,3.0,0.0,9.0,13.0,7.0,7.0,6.0,,,,,90.0,32.0,6.9,5.0,0.00345399,0,,,3.0,1.0,,,,5.0,2.0,8.0,4.0,,,,,,,1.0,2.0,,,,,,,,,5.0,1.0,,,,,,,
12421253,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,M,19,19,False,32.0,22.0,9.0,2.0,1.0,11.0,12.0,11.0,20.0,5.0,,,,,89.0,44.0,7.0,12.0,0.0693973,2,,,2.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,0.1196,,,True,,1.0,1.0,,,,,,,
12421253,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184.0,140,M,58917,EUR,688003200,F,7,7,False,35.0,25.0,3.0,1.0,0.0,8.0,10.0,17.0,25.0,2.0,,,,,80.0,47.0,6.6,14.0,0.1191,1,,,1.0,,2.0,,,6.0,,12.0,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,0.0102,,,,,1.0,2.0,,,1.0,,,,
12421253,away,KV Mechelen,Benito Raman,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,False,11.0,7.0,,,0.0,5.0,6.0,2.0,5.0,4.0,,,,,45.0,19.0,7.5,7.0,0.00800725,2,,,1.0,,,,,1.0,,1.0,1.0,,3.0,,1.0,,,,,,,2.0,0.5083,1.0129,,,,,,,,1.0,,,,1.0
12421253,away,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,277,M,149796,EUR,780883200,F,11,11,False,14.0,11.0,2.0,,0.0,5.0,5.0,6.0,10.0,2.0,,,,,69.0,23.0,6.9,6.0,0.00504958,2,,1.0,2.0,,,,,,,2.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,,2.0,0.0859,0.5396,,,,1.0,,,,,,,,
12421253,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197.0,268,M,886171,EUR,887500800,F,20,20,True,10.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,6.0,3.0,,,,,45.0,11.0,6.6,1.0,0.0537425,0,,,1.0,,2.0,,,2.0,1.0,5.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Stephen Welsh,welsh-stephen,S. Welsh,D,57,180.0,174,M,862953,EUR,948240000,D,21,21,True,5.0,2.0,1.0,,0.0,1.0,3.0,1.0,2.0,,,,,,21.0,7.0,6.5,3.0,0.00042466,0,,,3.0,,,,,2.0,3.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,M,35,35,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,21.0,3.0,6.5,1.0,0.0004041,0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
12421253,away,KV Mechelen,Mory Konate,mory-konate,M. Konate,M,8,191.0,1273,M,889927,EUR,753321600,M,8,8,True,6.0,3.0,2.0,,0.0,2.0,2.0,1.0,4.0,3.0,,,,,10.0,10.0,6.3,5.0,0.00096524,0,,,1.0,1.0,,,,3.0,,5.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
12421253,away,KV Mechelen,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189.0,170,M,989070,EUR,978566400,M,32,32,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,1.0,4.0,,2.0,1.67e-06,0,,,3.0,,,,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Nacho Miras,nacho-miras,N. Miras,G,13,187.0,111,M,1010556,EUR,869270400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177.0,214,M,1158921,EUR,1031011200,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Bill Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421253,away,KV Mechelen,Keano Vanrafelghem,keano-vanrafelghem,K. Vanrafelghem,F,27,171.0,388,M,1010237,EUR,1059782400,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
