match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,captain,stat_keyPass,stat_aerialLost,stat_totalContest,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_goalAssist,stat_totalOffside,stat_goals,stat_hitWoodwork,stat_totalClearance,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_interceptionWon
11408338,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,False,11.0,11.0,11.0,11.0,2.0,1.0,90.0,14.0,6.8,5.27e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408338,home,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,60.0,56.0,25.0,27.0,2.0,,80.0,65.0,7.6,0.0215907,1,Ousmane,Diomande,ousdiomande,7.0,7.0,31.0,33.0,5.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.1087,,,,,,,,,,,,,,,,,,,,,,,,,
11408338,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,84.0,77.0,26.0,28.0,7.0,,90.0,89.0,7.6,0.0399697,1,Sebastián,Coates,,8.0,5.0,51.0,56.0,4.0,,7.0,,1.0,,2.0,,1.0,7.0,0.1216,True,1.0,,,,,,,,,,,,,,,,,,,,,,,
11408338,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,99.0,93.0,25.0,26.0,4.0,,90.0,107.0,7.7,0.35466,1,Gonçalo,Inácio,goncaloinacio_25,9.0,7.0,68.0,73.0,3.0,5.0,5.0,,,,1.0,1.0,1.0,7.0,0.0615,,,1.0,1.0,1.0,3.0,0.215,,,,,,,,,,,,,,,,,,
11408338,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,45.0,42.0,5.0,5.0,6.0,,68.0,61.0,7.4,0.668322,0,,,,3.0,2.0,38.0,42.0,,3.0,7.0,,,,5.0,1.0,1.0,4.0,,,1.0,2.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11408338,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,49.0,46.0,7.0,9.0,3.0,,80.0,54.0,6.6,0.0318068,0,Morten,Hjulmand,,2.0,1.0,39.0,40.0,,3.0,1.0,,,,,,1.0,5.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
11408338,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,False,43.0,38.0,10.0,10.0,7.0,,68.0,60.0,7.0,0.105579,3,,,pedroogoncalves28,2.0,1.0,29.0,39.0,,3.0,1.0,1.0,,,1.0,1.0,,13.0,0.2946,,1.0,,,2.0,1.0,0.6181,6.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11408338,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,38.0,35.0,9.0,9.0,3.0,,89.0,58.0,8.2,0.389627,0,Nuno,Santos,,3.0,2.0,33.0,40.0,,1.0,3.0,1.0,,,1.0,1.0,2.0,7.0,,,5.0,,,,1.0,,11.0,7.0,,1.0,,,,,1.0,1.0,,,,,,,,
11408338,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,47.0,45.0,7.0,7.0,3.0,,90.0,68.0,8.3,0.534271,2,Francisco,Trincão,trincao,3.0,2.0,41.0,47.0,1.0,5.0,6.0,,,,1.0,1.0,2.0,12.0,0.1082,,3.0,,4.0,1.0,,0.2178,7.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,,,,,,,
11408338,home,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,False,40.0,34.0,5.0,5.0,,,90.0,60.0,8.9,0.238359,8,,,,,,29.0,37.0,1.0,3.0,5.0,,3.0,,,,2.0,12.0,0.9563,,2.0,,3.0,4.0,1.0,1.125,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,
11408338,home,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,33.0,21.0,2.0,2.0,2.0,,90.0,48.0,7.4,0.436171,4,,,VGyökeres,1.0,,19.0,32.0,,9.0,1.0,,,,1.0,1.0,,21.0,1.9921,,4.0,,1.0,3.0,2.0,2.0202,1.0,,,,6.0,1.0,1.0,1.0,,,1.0,,,,,,,
11408338,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,21,21,True,8.0,7.0,1.0,2.0,2.0,,22.0,12.0,6.3,0.00333183,0,,,,,,6.0,6.0,,2.0,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
