match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_challengeLost,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_bigChanceMissed,stat_bigChanceCreated
11408334,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,45.0,28.0,28.0,11.0,27.0,29.0,1.0,16.0,1.0,2.0,12.0,1.0,3.0,5.0,1.0,2.0,2.0,90.0,58.0,7.3,17.0,0.00043457,0,0.3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408334,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,44.0,33.0,8.0,3.0,27.0,28.0,6.0,16.0,4.0,5.0,3.0,,,,,,,90.0,55.0,6.6,12.0,0.00130546,1,,84,3.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0572,,,,,,,,,,,,,,,,,,,,,
11408334,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,37.0,29.0,8.0,4.0,25.0,29.0,4.0,8.0,1.0,7.0,4.0,,,,,,,90.0,48.0,6.6,9.0,0.00385588,0,,33,2.0,1.0,5.0,,,1.0,2.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,,
11408334,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,50.0,38.0,9.0,4.0,26.0,29.0,12.0,21.0,4.0,3.0,5.0,1.0,,,,,,90.0,58.0,6.5,12.0,0.0108605,0,,,1.0,2.0,5.0,,1.0,,3.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
11408334,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,19.0,15.0,1.0,,8.0,10.0,7.0,10.0,4.0,5.0,2.0,1.0,,,,,,90.0,38.0,6.7,7.0,0.00937834,0,,20,4.0,1.0,6.0,,2.0,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
11408334,home,Rio Ave,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,177,829,M,1087046,EUR,1060646400,M,5,5,False,30.0,28.0,4.0,3.0,20.0,21.0,9.0,10.0,2.0,,3.0,1.0,,,,,,69.0,37.0,7.1,3.0,0.0586388,1,,40,1.0,,5.0,,1.0,1.0,3.0,0.0069,,1.0,2.0,Mateo Tanlongo,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11408334,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,False,34.0,31.0,3.0,2.0,18.0,19.0,17.0,22.0,6.0,1.0,3.0,2.0,,,,,,84.0,51.0,7.1,10.0,0.478184,0,,21,,3.0,4.0,,2.0,4.0,1.0,,,3.0,1.0,,,,2.0,7.0,,4.0,,,,,,,,,,,
11408334,home,Rio Ave,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,170,334,M,901857,EUR,989107200,M,11,11,False,22.0,16.0,1.0,,10.0,12.0,7.0,13.0,5.0,2.0,9.0,2.0,,,,,,84.0,45.0,6.7,14.0,0.0386762,0,,,1.0,1.0,6.0,,1.0,1.0,2.0,,,,,,,1.0,,3.0,,1.0,,4.0,1.0,,,,,,,,
11408334,home,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,167,50,M,583834,EUR,822873600,F,14,14,False,16.0,8.0,3.0,1.0,5.0,6.0,3.0,10.0,4.0,,2.0,2.0,,,,,,84.0,25.0,7.2,10.0,0.00083137,2,,8,,1.0,6.0,,,,2.0,0.0446,,2.0,,,,,,,,,,3.0,1.0,2.0,1.0,0.4088,,,,,
11408334,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,81,81,False,9.0,5.0,,,1.0,1.0,4.0,8.0,2.0,1.0,3.0,1.0,,,,,,45.0,14.0,6.8,4.0,0.0216905,1,,9,1.0,1.0,5.0,,,,2.0,0.0269,,2.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,
11408334,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,18.0,9.0,2.0,,4.0,6.0,5.0,12.0,10.0,2.0,4.0,5.0,,,,,,90.0,38.0,7.5,14.0,0.00518048,3,,9,3.0,5.0,6.0,1.0,,2.0,1.0,0.1773,,,,,,,,,,,1.0,1.0,,1.0,1.0,0.4787,,1.0,,,
11408334,home,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,181,50,M,141021,EUR,656640000,F,70,70,True,13.0,12.0,1.0,,8.0,9.0,4.0,4.0,1.0,,4.0,1.0,,,,,,45.0,19.0,6.4,3.0,0.00300852,0,,70,,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
11408334,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,8.0,8.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,,2.0,,,,,,,21.0,10.0,6.9,,0.342872,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
11408334,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,2.0,,,,,,,12.0,6.0,6.4,1.0,0.00054683,0,,11,,,3.0,,,,,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,
11408334,home,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,183,243,M,848521,EUR,899337600,F,27,27,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,12.0,5.0,6.3,2.0,0.00138139,0,,17,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
