match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside
10985768,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188.0,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,False,20.0,17.0,3.0,17.0,18.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,90.0,28.0,7.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183.0,18232,M,awbissaka,863653,EUR,880502400,D,29,29,False,56.0,45.0,1.0,16.0,18.0,39.0,,4.0,,,,,90.0,89.0,7.0,19.0,0,1.0,29.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,
10985768,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191.0,10105,M,raphael_varane,138310,EUR,735696000,D,19,19,False,73.0,68.0,5.0,34.0,37.0,36.0,1.0,5.0,,,,,80.0,84.0,7.0,7.0,0,3.0,34.0,,,1.0,1.0,6.0,,,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
10985768,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175.0,51493,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,90.0,84.0,7.0,49.0,49.0,41.0,3.0,11.0,,,,,90.0,99.0,7.1,8.0,0,4.0,35.0,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178.0,17999,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,67.0,65.0,3.0,32.0,32.0,43.0,,4.0,,,,,90.0,105.0,7.9,13.0,1,3.0,35.0,8.0,,2.0,2.0,4.0,,1.0,,,3.0,2.0,1.0,3.0,,1.0,2.0,1.0,2.0,,,,,,,,,,
10985768,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179.0,237692,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,62.0,51.0,6.0,14.0,15.0,53.0,1.0,1.0,,,,,90.0,81.0,7.7,17.0,1,6.0,39.0,6.0,1.0,,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,True,,,,,,,,,
10985768,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185.0,85477,M,Casemiro,122951,EUR,698803200,M,18,18,False,49.0,43.0,6.0,22.0,22.0,28.0,1.0,11.0,,,,,80.0,67.0,7.7,7.0,3,3.0,22.0,1.0,,1.0,5.0,7.0,2.0,,1.0,1.0,2.0,5.0,1.0,,,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,
10985768,home,Manchester United,Fred,,,fred,Fred,M,7,169.0,11619,M,fred08,243623,EUR,731289600,M,17,17,False,71.0,59.0,5.0,27.0,30.0,41.0,1.0,4.0,,,,,90.0,80.0,7.5,14.0,1,4.0,32.0,,,,3.0,2.0,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,,1.0,,,,,
10985768,home,Manchester United,Antony,,,antony,Antony,M,7,172.0,218925,M,Antony,958380,EUR,951350400,F,21,21,False,33.0,23.0,1.0,7.0,7.0,26.0,,4.0,,,,,63.0,49.0,7.0,15.0,2,1.0,16.0,,,1.0,5.0,5.0,,2.0,4.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,
10985768,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197.0,6763,M,wout.weghorst,252215,EUR,713145600,F,27,27,False,7.0,6.0,,1.0,1.0,6.0,1.0,1.0,,,,,63.0,16.0,6.4,3.0,1,,5.0,,2.0,3.0,5.0,4.0,1.0,,,,,1.0,1.0,2.0,,2.0,,1.0,,,,,,,1.0,1.0,,,
10985768,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180.0,137323,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,False,27.0,24.0,,5.0,5.0,25.0,,3.0,,,,,62.0,46.0,6.4,16.0,1,,19.0,3.0,,,4.0,3.0,,1.0,5.0,2.0,,,,6.0,1.0,,,,,,,1.0,,,,,,,
10985768,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185.0,363363,M,Rashford,814590,EUR,878256000,F,10,10,True,11.0,9.0,1.0,2.0,2.0,9.0,,3.0,,,,,28.0,18.0,7.9,6.0,2,1.0,7.0,,,,1.0,,,1.0,,,,,,3.0,,,,1.0,2.0,,2.0,,,,,,2.0,1.0,
10985768,home,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180.0,67786,M,JSancho,851100,EUR,953942400,F,25,25,True,15.0,12.0,,1.0,1.0,14.0,,2.0,,,,,27.0,16.0,6.6,4.0,0,,11.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181.0,16087,M,martial_9,191176,EUR,818121600,F,9,9,True,14.0,10.0,,2.0,2.0,12.0,,,,,,,27.0,16.0,7.3,5.0,1,,8.0,,2.0,,3.0,,,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,1.0
10985768,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194.0,27967,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,18.0,15.0,1.0,7.0,7.0,11.0,1.0,,,,,,10.0,19.0,6.6,3.0,0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187.0,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,True,5.0,5.0,,3.0,3.0,2.0,,1.0,,,,,10.0,5.0,6.5,,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192.0,23571,M,d_degea,69378,EUR,657936000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169.0,8793,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174.0,7618,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180.0,52792,M,KobbieM,1142175,EUR,1113868800,M,73,73,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,away,Nottingham Forest,Wayne Hennessey,,,wayne-hennessey,W. Hennessey,G,,198.0,245,M,,16620,EUR,538444800,G,13,13,False,29.0,9.0,27.0,8.0,13.0,16.0,,9.0,3.0,4.0,,,90.0,38.0,6.8,20.0,0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985768,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183.0,3207,M,,927356,EUR,987120000,D,7,7,False,27.0,20.0,8.0,11.0,12.0,16.0,4.0,3.0,,,,,90.0,49.0,6.9,12.0,0,4.0,9.0,1.0,,1.0,1.0,2.0,1.0,,,,3.0,,,3.0,1.0,,,,,,,,1.0,,,,,,
10985768,away,Nottingham Forest,Willy Boly,,,willy-boly,W. Boly,D,30,195.0,1886,M,,139310,EUR,665539200,D,30,30,False,17.0,11.0,5.0,11.0,14.0,3.0,13.0,4.0,,,,,90.0,35.0,6.8,6.0,0,2.0,,,1.0,,1.0,3.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,
10985768,away,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188.0,986,M,,358108,EUR,847756800,D,26,26,False,15.0,7.0,4.0,5.0,8.0,7.0,7.0,2.0,,,,,90.0,26.0,6.7,9.0,0,2.0,2.0,,1.0,4.0,2.0,5.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
10985768,away,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173.0,4256,M,renan_lodi,851150,EUR,891993600,D,32,32,False,9.0,6.0,4.0,3.0,5.0,4.0,2.0,1.0,,,,,65.0,22.0,6.7,5.0,0,2.0,3.0,,1.0,,3.0,2.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
10985768,away,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181.0,1912,M,,115516,EUR,703296000,M,23,23,False,19.0,13.0,2.0,9.0,14.0,5.0,3.0,4.0,,,,,64.0,27.0,6.7,6.0,0,,4.0,,,1.0,1.0,3.0,1.0,,,,,2.0,2.0,,,,,,,True,,,,,,,,,
10985768,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178.0,1578,M,,793988,EUR,890179200,M,5,5,False,20.0,15.0,1.0,9.0,13.0,7.0,4.0,8.0,,,,,90.0,33.0,6.8,6.0,0,,6.0,,,,1.0,1.0,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
10985768,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186.0,10644,M,brenjohnson_,1085180,EUR,990576000,M,20,20,False,10.0,5.0,,4.0,7.0,4.0,,2.0,,,,,64.0,21.0,6.9,10.0,1,,1.0,1.0,1.0,,5.0,5.0,1.0,1.0,4.0,2.0,,3.0,3.0,,,,,,,,,1.0,,,,,,,
