match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_bigChanceMissed,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_goals,player_firstName,player_lastName,stat_errorLeadToAGoal
12436921,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,False,20.0,14.0,,,0.0,5.0,5.0,9.0,15.0,1.0,3.0,,1.0,2.0,,,,,,,88.0,35.0,8.5,12.0,0.0130905,,2,,,,3.0,1.0,,5.0,,1.0,,2.0,1.0,,,0.6339,2.0,,,,3.0,2.0,,0.9566,,,2.0,,,
12436921,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,6.0,6.0,,,0.0,6.0,6.0,,,,1.0,,,1.0,,,,,,,15.0,10.0,6.6,1.0,9.387e-05,,0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12436921,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,4.0,,1.0,1.0,2.0,,,,,,8.0,14.0,7.1,,0.00184317,,0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,
12436921,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,5.555e-05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,
12436921,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,F,11,11,True,4.0,3.0,,,0.0,3.0,4.0,,,,,,,1.0,,,,,,,2.0,8.0,,4.0,2.91e-05,,1,,,,1.0,,,2.0,,,,,,,,0.0267,,,,,2.0,1.0,,0.0102,,,,,,
12436921,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,
12436921,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,home,Everton,Martin Sherif,martin-sherif,M. Sherif,F,67,193,175,M,,1177183,EUR,1149897600,F,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,away,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,,856640,EUR,963273600,G,30,30,False,36.0,21.0,18.0,3.0,0.0,19.0,23.0,2.0,13.0,,,,,7.0,,,2.0,3.0,,,90.0,46.0,6.2,15.0,0.00218069,,0,-1.4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,,827681,EUR,888192000,D,2,2,False,37.0,32.0,3.0,2.0,0.0,17.0,18.0,16.0,22.0,4.0,4.0,,2.0,1.0,,,,,,,76.0,53.0,6.3,10.0,0.0350821,1.0,1,,,,2.0,,,4.0,,,2.0,,,,2.0,0.0528,,,3.0,1.0,1.0,,,,1.0,1.0,,,,
12436921,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,,361696,EUR,891561600,D,3,3,False,72.0,63.0,7.0,1.0,0.0,53.0,54.0,10.0,18.0,,1.0,,6.0,1.0,,,,,,,90.0,85.0,6.3,9.0,0.00401697,,1,,,,,,,2.0,1.0,1.0,2.0,1.0,,,1.0,0.0912,1.0,,,,,,,,,,,,,
12436921,away,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,,120538,EUR,712800000,D,23,23,False,60.0,51.0,10.0,5.0,0.0,34.0,38.0,17.0,22.0,1.0,1.0,,2.0,4.0,,,,,,,60.0,64.0,6.4,9.0,0.00391018,,0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12436921,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,16,16,False,42.0,35.0,6.0,3.0,0.0,18.0,21.0,18.0,26.0,1.0,5.0,,5.0,4.0,1.0,,,,,,90.0,70.0,6.3,14.0,0.0152538,,1,,,,,1.0,,5.0,1.0,,,3.0,2.0,,,0.0189,2.0,,5.0,1.0,1.0,,,,,2.0,,,,
12436921,away,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,,545780,EUR,823219200,M,8,8,False,56.0,48.0,2.0,1.0,0.0,30.0,33.0,18.0,24.0,1.0,4.0,,,4.0,,,,,,,90.0,64.0,6.1,10.0,0.00670493,,0,,1.0,,,,,6.0,,,,3.0,1.0,,1.0,,,,1.0,,,,,,,4.0,,,,
12436921,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,,887581,EUR,920073600,M,24,24,False,53.0,41.0,5.0,3.0,0.0,19.0,21.0,22.0,32.0,2.0,6.0,,2.0,7.0,1.0,,,,,,90.0,67.0,6.9,15.0,0.0524099,3.0,0,,,,2.0,,,5.0,,,,3.0,2.0,,3.0,,,,,,1.0,,,,,1.0,,,,
12436921,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,M,18,18,False,34.0,26.0,2.0,1.0,0.0,14.0,17.0,13.0,22.0,1.0,6.0,,,8.0,1.0,,,,,,90.0,62.0,6.1,20.0,0.0860597,2.0,2,,6.0,3.0,4.0,,,13.0,,,,1.0,1.0,,1.0,0.0681,7.0,,5.0,1.0,1.0,,,,2.0,1.0,,,,
12436921,away,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,bilalekns_34,1126569,EUR,1084147200,M,11,11,False,38.0,30.0,3.0,,0.0,15.0,17.0,15.0,23.0,1.0,5.0,,,6.0,2.0,,,,,,90.0,50.0,6.5,11.0,0.0287181,,2,,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,,2.0,0.0383,,,2.0,,,,,,2.0,,,Bilal,El Khannouss,
12436921,away,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,M,14,14,False,19.0,14.0,1.0,,0.0,5.0,5.0,9.0,18.0,1.0,1.0,,,2.0,,,,,,,76.0,29.0,6.2,12.0,0.0279073,1.0,0,,1.0,,1.0,,,6.0,,,,,,,1.0,,3.0,,4.0,,1.0,,,,,,,,,
12436921,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,Vardy7,173827,EUR,537321600,F,9,9,False,2.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,,,,,,,,60.0,6.0,6.4,2.0,0.00021807,,0,,1.0,,,,True,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
12436921,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,24.0,22.0,1.0,,0.0,18.0,19.0,4.0,5.0,1.0,2.0,,1.0,,,,,,,,30.0,31.0,5.8,4.0,0.00079652,,0,,,,,,,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,1.0
12436921,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,patsondaka,865057,EUR,907891200,F,20,20,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,,30.0,7.0,6.7,,0.00427571,,1,,,,,,,2.0,,,,1.0,1.0,,1.0,0.04,1.0,,,,,1.0,,0.0552,,,,,,
12436921,away,Leicester City,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,,989894,EUR,927158400,D,25,25,True,7.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,2.0,,2.0,,,3.0,1.0,,,,,,14.0,14.0,6.6,3.0,0.00294969,,0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12436921,away,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,,605338,EUR,896572800,F,10,10,True,5.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,,,,,,,,,,,14.0,11.0,6.4,5.0,0.00119308,,1,,,,1.0,,,,,,,,,,,0.0179,,,2.0,,,,,,1.0,,,,,
12436921,away,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194,1035,M,,997830,EUR,977184000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436921,away,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177,513,M,,1065134,EUR,1006387200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kasey McAteer,,
12436921,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Facundo Buonanotte,,
