match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_aerialLost,player_firstName,player_lastName,stat_challengeLost,stat_keyPass,stat_onTargetScoringAttempt,stat_fouls,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10438148,home,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,44676,EUR,357868800,G,1,1,False,True,19.0,11.0,12.0,4.0,10.0,13.0,1.0,6.0,1.0,2.0,1.0,1.0,90.0,24.0,7.2,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438148,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,587416,EUR,689817600,D,21,21,False,,47.0,33.0,10.0,2.0,13.0,18.0,21.0,37.0,1.0,5.0,,,85.0,74.0,7.2,25.0,0,11,M,8.0,1.0,1.0,8.0,1.0,4.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
10438148,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,74071,EUR,666662400,D,23,23,False,,35.0,30.0,3.0,1.0,24.0,28.0,6.0,8.0,2.0,7.0,,,90.0,50.0,7.0,9.0,1,23,M,1.0,,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438148,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,846416,EUR,758505600,D,26,26,False,,38.0,30.0,11.0,7.0,18.0,20.0,12.0,18.0,1.0,3.0,,,90.0,45.0,7.2,9.0,1,26,M,,,3.0,5.0,,2.0,1.0,1.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,
10438148,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,1134441,EUR,923097600,D,70,70,False,,39.0,31.0,4.0,2.0,11.0,14.0,24.0,39.0,,11.0,,,90.0,75.0,7.5,24.0,1,70,M,14.0,4.0,,3.0,2.0,3.0,3.0,3.0,,4.0,,,1.0,,1.0,,,3.0,3.0,,,,,,,,,,,
10438148,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,847013,EUR,869788800,M,42,42,False,,39.0,33.0,2.0,1.0,13.0,14.0,20.0,27.0,,3.0,,,85.0,48.0,6.5,10.0,1,42,M,2.0,,1.0,3.0,1.0,,,1.0,2.0,7.0,1.0,,,,4.0,,,1.0,,1.0,1.0,,,,,,,,,
10438148,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,158597,EUR,733363200,M,24,24,False,,51.0,45.0,8.0,4.0,28.0,29.0,17.0,22.0,,14.0,,,90.0,63.0,7.1,9.0,0,42,M,,,,4.0,2.0,2.0,1.0,,2.0,5.0,,1.0,,,1.0,,,2.0,2.0,,1.0,,,,,,,,,
10438148,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,976145,EUR,917222400,M,6,6,False,,21.0,17.0,2.0,2.0,5.0,5.0,12.0,17.0,,4.0,,,59.0,31.0,6.3,8.0,0,2,M,1.0,,,3.0,,1.0,,1.0,1.0,8.0,2.0,1.0,,,2.0,,,2.0,,,2.0,1.0,1.0,,,,,,,
10438148,home,Boavista,Ricardo Mangas,mangas-ricardo,R. Mangas,D,179,1156,878496,EUR,890179200,F,19,19,False,,25.0,20.0,1.0,,4.0,5.0,16.0,22.0,,5.0,,,90.0,43.0,7.1,10.0,1,91,M,2.0,,2.0,7.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,,2.0,Ricardo,Mangas,,1.0,,1.0,2.0,1.0,,,,,,,
10438148,home,Boavista,Yusupha Njie,yusupha-njie,Y. Njie,F,188,325,887517,EUR,757555200,F,11,11,False,,15.0,11.0,,,2.0,3.0,9.0,12.0,,2.0,,,90.0,28.0,6.9,7.0,3,9,M,,,,3.0,,,,3.0,2.0,6.0,,1.0,2.0,,5.0,,,,,1.0,1.0,1.0,2.0,,,,,,,
