match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_ownGoals,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,player_sofascoreId,stat_punches
11406825,home,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,188,146,M,26965,EUR,552268800,G,56,56,False,20.0,18.0,4.0,2.0,0.0,18.0,18.0,2.0,1.0,8.0,1.0,2.0,4.0,4.0,4.0,90.0,33.0,7.3,3.0,0.00015469,0,-0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406825,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189,301,M,224456,EUR,710121600,D,23,23,False,46.0,41.0,1.0,,0.0,17.0,18.0,28.0,3.0,3.0,,,,,,67.0,62.0,6.6,6.0,0.0221645,0,,23,24.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11406825,home,Salernitana,Konstantinos Manolas,konstantinos-manolas,K. Manolas,D,185,1080,M,41234,EUR,676771200,D,44,44,False,100.0,88.0,4.0,1.0,0.0,66.0,71.0,30.0,2.0,3.0,1.0,,,,,90.0,115.0,7.4,13.0,0.0321518,1,,44,23.0,2.0,9.0,3.0,12.0,,,1.0,,2.0,2.0,Konstantinos,Manolas,1.0,1.0,1.0,1.0,1.0,1.0,0.0734,1.0,,,,,,,,,,
11406825,home,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,185,996,M,965014,EUR,1014163200,D,98,98,False,115.0,106.0,9.0,6.0,0.0,73.0,75.0,40.0,2.0,4.0,,,,,,90.0,126.0,7.6,9.0,0.00972826,2,,5,33.0,3.0,5.0,4.0,7.0,,,2.0,,1.0,2.0,,,,,1.0,1.0,1.0,,0.1398,,1.0,0.0263,,,,,,,,
11406825,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178,1470,M,897594,EUR,944784000,D,3,3,False,71.0,59.0,8.0,2.0,0.0,35.0,37.0,40.0,1.0,2.0,1.0,,,,,90.0,92.0,7.0,18.0,0.28636,0,,12,27.0,,,3.0,4.0,3.0,1.0,1.0,,3.0,1.0,,,6.0,3.0,,1.0,,,,4.0,,,,,,,,,,
11406825,home,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,183,2761,M,804621,EUR,829094400,M,18,18,False,62.0,55.0,5.0,3.0,0.0,21.0,24.0,38.0,,1.0,,,,,,53.0,65.0,6.7,7.0,0.0115539,0,,29,34.0,1.0,,1.0,3.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,
11406825,home,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,184,222,M,848185,EUR,889660800,M,25,25,False,40.0,35.0,1.0,,0.0,17.0,20.0,20.0,1.0,6.0,,,,,,71.0,44.0,6.3,5.0,0.0116399,1,,18,18.0,3.0,1.0,5.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,0.2413,,1.0,0.2293,1.0,1.0,,,,,,
11406825,home,Salernitana,Toma Bašić,toma-basic,T. Bašić,M,189,1423,M,798002,EUR,848880000,M,26,26,False,57.0,52.0,3.0,3.0,0.0,19.0,21.0,42.0,1.0,7.0,,,,,,90.0,71.0,7.4,9.0,0.224769,1,,26,35.0,1.0,1.0,3.0,4.0,1.0,1.0,,,2.0,,,,6.0,2.0,1.0,,,,0.0635,3.0,,,2.0,,,,,,,
11406825,home,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,180,936,M,27982,EUR,541468800,M,87,87,False,76.0,66.0,4.0,1.0,0.0,29.0,31.0,58.0,,3.0,2.0,,,,,90.0,100.0,7.4,24.0,0.146297,2,,87,38.0,,,1.0,4.0,1.0,1.0,,,3.0,1.0,,,13.0,1.0,,,,,0.1433,1.0,1.0,0.0227,,,True,1.0,1.0,,,
11406825,home,Salernitana,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,180,1357,M,1004505,EUR,1062979200,F,33,33,False,27.0,24.0,3.0,2.0,0.0,6.0,6.0,24.0,,3.0,5.0,,,,,67.0,44.0,7.1,14.0,0.121943,4,,17,18.0,1.0,2.0,3.0,3.0,1.0,,,,1.0,,,,3.0,,2.0,,,,0.2535,1.0,1.0,0.1379,,,,1.0,,1.0,,
