match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalContest,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalOffside
12441713,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,26.0,20.0,17.0,11.0,0.0,14.0,14.0,6.0,12.0,1.0,1.0,10.0,1.0,90.0,33.0,7.1,6.0,0.00115595,0,0.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,50.0,37.0,9.0,4.0,1.0,21.0,26.0,17.0,29.0,5.0,9.0,6.0,,90.0,91.0,8.0,30.0,0.0707447,0,,,,True,5.0,1.0,4.0,7.0,3.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,547,M,875360,EUR,908928000,D,4,4,False,59.0,49.0,6.0,1.0,0.0,31.0,34.0,18.0,25.0,1.0,3.0,2.0,,90.0,71.0,7.0,11.0,0.0072446,1,,,,,,,6.0,6.0,,,6.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,0.1628,0.8287,,,,,,,,,,,
12441713,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,63.0,59.0,1.0,1.0,0.0,32.0,34.0,27.0,29.0,6.0,7.0,5.0,,90.0,73.0,7.2,4.0,0.0130217,0,,Thijmen Blokzijl,,,,,1.0,3.0,1.0,,4.0,3.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
12441713,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,False,15.0,8.0,3.0,,0.0,4.0,4.0,4.0,14.0,,4.0,3.0,,64.0,39.0,6.7,21.0,0.00208738,0,,,,,3.0,,,2.0,,,1.0,,4.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,
12441713,home,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,False,42.0,32.0,6.0,3.0,0.0,9.0,11.0,24.0,43.0,2.0,4.0,4.0,,90.0,66.0,7.1,23.0,0.111448,0,,Tika de Jonge,,,12.0,1.0,2.0,4.0,,1.0,2.0,,,,,,1.0,,,,,,,3.0,1.0,2.0,,,,,,,
12441713,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,False,75.0,62.0,8.0,3.0,0.0,23.0,26.0,39.0,49.0,4.0,16.0,4.0,,90.0,95.0,7.7,19.0,0.0268957,1,,Stije Resink,,,,,2.0,8.0,2.0,,,,7.0,3.0,2.0,2.0,1.0,,,2.0,0.0776,,,5.0,1.0,3.0,1.0,,,,,,
12441713,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,14.0,13.0,,,0.0,1.0,1.0,12.0,15.0,,4.0,2.0,,64.0,31.0,6.8,9.0,0.00435814,0,,Jorg Schreuders,,,2.0,,1.0,4.0,,,,1.0,3.0,2.0,4.0,1.0,,,,1.0,,,,,2.0,,,,,,,,
12441713,home,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,41.0,33.0,3.0,1.0,0.0,7.0,8.0,26.0,36.0,,5.0,4.0,,90.0,67.0,7.2,22.0,0.0453904,1,,Luciano Valente,,,3.0,,,6.0,,1.0,1.0,1.0,,,5.0,,1.0,,1.0,,0.0166,0.046,,9.0,2.0,5.0,,,,,,,
12441713,home,FC Groningen,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,16,16,False,47.0,36.0,5.0,,0.0,5.0,6.0,31.0,42.0,1.0,10.0,7.0,,90.0,65.0,7.5,15.0,0.0200699,2,,,,,1.0,,3.0,6.0,,,,1.0,3.0,3.0,1.0,4.0,,,1.0,1.0,0.12,0.0565,,4.0,,2.0,,1.0,,,,,
12441713,home,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,False,25.0,18.0,1.0,,0.0,6.0,7.0,12.0,18.0,5.0,10.0,4.0,,90.0,44.0,6.7,14.0,0.0437021,1,,Thom van Bergen,,,,,4.0,13.0,,,,,2.0,2.0,3.0,2.0,,1.0,,5.0,0.6113,,,3.0,2.0,1.0,1.0,,1.0,,,,
12441713,home,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,True,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,,,3.0,,26.0,18.0,6.5,7.0,0.0223555,0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12441713,home,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,358,M,907520,EUR,966038400,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,,26.0,14.0,7.2,5.0,0.00038016,1,,,,,,,5.0,8.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,0.2497,0.9032,,1.0,1.0,,,,,1.0,,,
12441713,home,FC Groningen,Jasper Meijster,jasper-meijster,J. Meijster,G,21,188,47,M,1195755,EUR,1104710400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,Jasper Meijster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,Finn Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176,133,M,876233,EUR,957225600,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180,88,M,1878212,EUR,1093910400,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,David van der Werff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,Noam Emeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441713,away,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,22.0,7.0,17.0,2.0,0.0,6.0,8.0,1.0,14.0,,,13.0,3.0,90.0,36.0,7.1,15.0,0.00325721,0,0.8344,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,
12441713,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,14.0,9.0,4.0,1.0,0.0,3.0,6.0,6.0,9.0,1.0,1.0,3.0,,90.0,35.0,6.4,11.0,0.00366903,0,,,,True,1.0,,1.0,5.0,1.0,,5.0,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0
12441713,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,50.0,39.0,12.0,3.0,0.0,34.0,35.0,5.0,15.0,7.0,13.0,3.0,,90.0,72.0,7.3,11.0,0.0102407,0,,Rodrigo,Guth,,,,1.0,2.0,1.0,,12.0,,6.0,2.0,,,,,,,,,,,,,,,1.0,,,,
12441713,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,45.0,34.0,18.0,10.0,0.0,24.0,27.0,11.0,19.0,5.0,8.0,8.0,,90.0,65.0,7.0,16.0,0.112081,0,,,,,1.0,1.0,,6.0,3.0,,9.0,1.0,2.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,
12441713,away,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,D,32,32,False,56.0,41.0,10.0,3.0,0.0,28.0,37.0,13.0,19.0,3.0,9.0,2.0,,88.0,78.0,6.7,16.0,0.0263006,0,,,,,,,2.0,5.0,1.0,,7.0,2.0,4.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,
12441713,away,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,False,43.0,31.0,8.0,3.0,0.0,19.0,25.0,12.0,21.0,,7.0,7.0,,90.0,81.0,6.5,24.0,0.00706461,1,,,,,3.0,,2.0,12.0,2.0,,3.0,2.0,3.0,2.0,1.0,1.0,,,,3.0,0.0305,,,4.0,4.0,3.0,1.0,,,,,,
12441713,away,Fortuna Sittard,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,M,23,23,False,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,58.0,15.0,6.1,7.0,0.00033382,0,,,,,,,2.0,9.0,2.0,,1.0,,,,2.0,2.0,,,,2.0,,,,1.0,2.0,,,,,,,,
12441713,away,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178,697,M,1048011,EUR,1046736000,M,20,20,False,32.0,26.0,2.0,1.0,0.0,19.0,21.0,7.0,12.0,1.0,8.0,4.0,,85.0,49.0,7.1,9.0,0.0407058,1,,,,,1.0,,2.0,7.0,1.0,,1.0,2.0,5.0,4.0,,1.0,,,1.0,2.0,0.0436,0.0232,,1.0,2.0,1.0,,,,,,,
12441713,away,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,45.0,39.0,3.0,1.0,0.0,29.0,30.0,10.0,15.0,1.0,3.0,5.0,,90.0,55.0,6.8,7.0,0.00655543,1,,Ryan,Fosso,,,,1.0,2.0,,,2.0,2.0,,,,2.0,,,,,0.0684,,,,1.0,,,1.0,,,,,
12441713,away,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,33,33,False,17.0,11.0,1.0,1.0,0.0,6.0,9.0,5.0,9.0,2.0,5.0,5.0,,85.0,33.0,6.4,15.0,0.0175667,0,,,,,1.0,,3.0,9.0,2.0,,1.0,,2.0,1.0,4.0,,,,,1.0,,,,1.0,3.0,1.0,,,,,,,
12441713,away,Fortuna Sittard,Bojan Radulović,bojan-radulovic,B. Radulović,F,25,192,225,M,958578,EUR,946425600,F,19,19,False,11.0,6.0,,,0.0,2.0,3.0,4.0,8.0,2.0,4.0,,,58.0,22.0,6.6,10.0,0.0483298,0,,,,,,,6.0,7.0,,,1.0,,,,4.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
12441713,away,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,7,7,True,7.0,6.0,,,0.0,2.0,2.0,4.0,8.0,1.0,2.0,3.0,,32.0,18.0,6.5,8.0,0.00359242,0,,,,,3.0,,3.0,7.0,,,1.0,,,,1.0,,,,,1.0,,,,2.0,2.0,1.0,,,,,,,
