match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,captain,stat_totalOffside,stat_goalAssist,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11369345,home,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,44.0,40.0,12.0,8.0,37.0,39.0,3.0,5.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,52.0,7.3,4.0,0.0,0.0,0.00142145,0,0.5954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369345,home,Las Palmas,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,False,35.0,29.0,3.0,,16.0,19.0,14.0,18.0,1.0,1.0,,3.0,,,,,,,32.0,44.0,6.6,9.0,0.0,0.0,0.00472155,0,,julian_araujo,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369345,home,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,67.0,64.0,9.0,8.0,39.0,40.0,26.0,28.0,2.0,4.0,3.0,5.0,,,,,,,90.0,76.0,7.2,4.0,0.0,0.0,0.0564876,0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369345,home,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,85.0,82.0,5.0,3.0,57.0,57.0,25.0,28.0,,4.0,2.0,7.0,,,,,,,90.0,96.0,6.6,5.0,0.0,0.0,0.0137601,0,,,,,1.0,6.0,1.0,,2.0,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11369345,home,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,112.0,99.0,5.0,2.0,47.0,52.0,53.0,65.0,3.0,13.0,1.0,8.0,,,,,,,90.0,154.0,8.1,22.0,0.1544,0.0,0.217165,3,,,5.0,1.0,,5.0,1.0,,7.0,2.0,2.0,2.0,3.0,4.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
11369345,home,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,27.0,21.0,2.0,1.0,9.0,11.0,12.0,19.0,2.0,6.0,,6.0,,,,,,,90.0,47.0,7.1,15.0,0.1023,0.3996,0.0159989,4,,,3.0,,2.0,8.0,,,2.0,1.0,1.0,1.0,1.0,,,,,4.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,
11369345,home,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,23.0,19.0,1.0,,8.0,8.0,11.0,16.0,1.0,2.0,,3.0,,,,,,,63.0,34.0,6.8,10.0,0.1885,0.0,0.138421,1,,,1.0,,,4.0,,,1.0,,2.0,,1.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,
11369345,home,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,117.0,113.0,8.0,7.0,52.0,52.0,62.0,67.0,,3.0,,4.0,,,,,,,90.0,134.0,7.4,9.0,0.1644,0.0,0.124089,4,,,2.0,1.0,1.0,5.0,,,,,3.0,1.0,1.0,1.0,,,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,True,,,,,,,,,
11369345,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,46.0,37.0,2.0,2.0,13.0,17.0,24.0,29.0,2.0,6.0,,2.0,,,,,,,77.0,56.0,7.1,11.0,0.0164,0.0219,0.0298884,1,,,,,,1.0,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
11369345,home,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,False,28.0,25.0,2.0,2.0,6.0,8.0,19.0,23.0,,3.0,,2.0,,,,,,,77.0,51.0,6.7,15.0,0.0,0.0,0.0298025,0,,,3.0,,,7.0,,,1.0,1.0,4.0,,,1.0,,,3.0,1.0,5.0,2.0,,,,1.0,,,,,,,,,,
11369345,home,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,False,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,2.0,1.0,,,,,,,,63.0,13.0,6.6,3.0,0.0,0.0,0.00817116,0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11369345,home,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,813645,EUR,733449600,D,14,14,True,56.0,45.0,4.0,1.0,14.0,17.0,31.0,43.0,2.0,2.0,1.0,4.0,,,,,,,58.0,75.0,6.6,17.0,0.0203,0.0,0.0238048,1,,,4.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11369345,home,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,D,2,2,True,15.0,12.0,,,5.0,5.0,9.0,16.0,,3.0,,3.0,,,,,,,27.0,26.0,6.9,7.0,0.0,0.0,0.140371,0,,,6.0,2.0,,2.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,
11369345,home,Las Palmas,Jonathan Viera,jonathan-viera,J. Viera,M,21,171,424,M,129451,EUR,624931200,M,21,21,True,39.0,35.0,1.0,1.0,3.0,4.0,32.0,36.0,1.0,3.0,,,,,,,,,27.0,46.0,8.0,7.0,0.7884,0.9964,0.155004,1,,,1.0,,1.0,3.0,,,1.0,,,1.0,,2.0,,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,
11369345,home,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,True,21.0,21.0,,,6.0,6.0,15.0,15.0,,3.0,,3.0,,,,,,,13.0,26.0,7.4,1.0,0.0,0.0,0.0320846,0,,maxiperrone16,,,,,,,2.0,2.0,1.0,1.0,,1.0,Maximo Perrone,,,,,,,,,1.0,,,,,,,,,,
11369345,home,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,6.0,3.0,,,,,3.0,6.0,,2.0,,1.0,,,,,,,13.0,11.0,7.9,4.0,0.2604,0.0451,0.0156553,1,,,,,2.0,3.0,,,,,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,,,
11369345,home,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369345,home,Las Palmas,Alex González Gorrin,alex-gonzalez,A. González,G,31,191,9,M,1022977,EUR,1028764800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
