match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_bigChanceCreated,player_sofascoreId
14015676,home,Hallescher FC,Sven Müller,sven-muller,S. Müller,G,1,190.0,9,M,273617,EUR,824428800,G,1,1,False,41.0,34.0,8.0,1.0,0.0,34.0,37.0,4.0,1.0,1.0,1.0,9.0,2.0,4.0,4.0,1.0,90.0,53.0,6.3,7.0,0.2149,0,0.04,-0.01,-0.19,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015676,home,Hallescher FC,Marius Hauptmann,marius-hauptmann,M. Hauptmann,M,23,177.0,4,M,939856,EUR,937267200,D,23,23,False,17.0,11.0,5.0,2.0,0.0,6.0,10.0,7.0,1.0,5.0,3.0,3.0,,,,,90.0,41.0,6.4,11.0,,1,0.0,0.09,-0.2,,5.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.18,,,,,,,,,,,,,,,,,
14015676,home,Hallescher FC,Jan Löhmannsröben,jan-lohmannsroben,J. Löhmannsröben,M,6,186.0,13,M,158649,EUR,672192000,D,6,6,False,59.0,35.0,30.0,10.0,0.0,18.0,20.0,39.0,2.0,9.0,6.0,5.0,,,,,90.0,79.0,6.9,27.0,,0,0.23,0.3,-0.23,,17.0,5.0,1.0,2.0,1.0,,,5.0,3.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,
14015676,home,Hallescher FC,Pascal Schmedemann,pascal-schmedemann,P. Schmedemann,D,24,188.0,2,M,989065,EUR,955670400,D,24,24,False,57.0,45.0,10.0,4.0,0.0,38.0,40.0,17.0,,4.0,3.0,5.0,,,,,90.0,70.0,6.5,15.0,,0,0.11,0.06,-0.05,,7.0,6.0,,,,,1.0,2.0,1.0,2.0,,1.0,,,,,,6.0,2.0,1.0,,,,,,,,,,
14015676,home,Hallescher FC,Niklas Landgraf,niklas-landgraf,N. Landgraf,D,31,177.0,4,M,568174,EUR,825638400,D,31,31,False,25.0,13.0,7.0,1.0,0.0,8.0,12.0,13.0,1.0,5.0,1.0,3.0,,,,,86.0,46.0,6.1,17.0,,1,0.03,0.17,-0.43,,5.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,-0.34,,,1.0,,,1.0,,True,,,,,,,,,
14015676,home,Hallescher FC,Fatlum Elezi,fatlum-elezi,F. Elezi,M,44,175.0,3,M,895164,EUR,869270400,M,44,44,False,14.0,9.0,2.0,1.0,0.0,3.0,3.0,11.0,1.0,3.0,1.0,2.0,,,,,90.0,24.0,6.4,10.0,,0,0.15,0.04,-0.15,,6.0,4.0,1.0,1.0,,,,1.0,,1.0,,4.0,,,,5.0,2.0,2.0,1.0,,,,,,,,,,,
14015676,home,Hallescher FC,Niclas Stierlin,stierlin-niclas,N. Stierlin,M,13,182.0,6,M,912951,EUR,948499200,M,13,13,False,16.0,10.0,2.0,1.0,0.0,6.0,10.0,6.0,,3.0,2.0,2.0,,,,,86.0,28.0,6.5,6.0,,1,0.1,0.06,-0.09,,4.0,4.0,1.0,,,,3.0,2.0,1.0,1.0,3.0,,0.06,,,,,,,,,1.0,,,,,,,,
14015676,home,Hallescher FC,Max Kulke,max-kulke,M. Kulke,M,17,177.0,13,M,944198,EUR,973814400,M,17,17,False,31.0,24.0,8.0,4.0,0.0,10.0,11.0,20.0,,1.0,1.0,4.0,,,,,90.0,45.0,6.4,14.0,,2,0.17,0.23,-0.15,,14.0,5.0,2.0,,,1.0,,,,1.0,2.0,,-0.36,,,4.0,,,1.0,,,,1.0,1.0,1.0,,,,,
14015676,home,Hallescher FC,Julien Damelang,julien-damelang,J. Damelang,F,43,,5,M,1397634,EUR,1060646400,F,43,43,False,7.0,3.0,,,0.0,1.0,2.0,5.0,,1.0,,3.0,,,,,78.0,15.0,6.6,8.0,,0,0.02,0.15,0.39,,2.0,5.0,1.0,,,,,,,1.0,2.0,1.0,,,,1.0,1.0,,2.0,,,,2.0,,,,,,,
14015676,home,Hallescher FC,Malek Fakhro,malek-fakhro,M. Fakhro,F,9,176.0,145,M,833367,EUR,882057600,F,9,9,False,9.0,5.0,2.0,,0.0,2.0,5.0,4.0,1.0,2.0,,2.0,,,,,78.0,14.0,6.0,6.0,,2,-0.09,-0.43,0.13,,3.0,9.0,,1.0,,1.0,,,,1.0,2.0,,0.01,,,,,5.0,,,,,1.0,1.0,1.0,,,,,
14015676,home,Hallescher FC,Serhat Polat,polat-serhat,S. Polat,F,10,183.0,16,M,1130724,EUR,982022400,F,10,10,False,12.0,10.0,2.0,1.0,0.0,5.0,5.0,7.0,1.0,4.0,1.0,2.0,,,,,65.0,35.0,6.8,15.0,,3,0.36,0.38,-0.09,,5.0,9.0,2.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,-0.53,,,7.0,2.0,,2.0,,,1.0,3.0,1.0,,,,,,
14015676,home,Hallescher FC,Bocar Baro,baro-bocar,B. Baro,F,26,185.0,3,M,2040242,EUR,898732800,F,26,26,True,2.0,1.0,,,0.0,,,2.0,,,,,,,,,25.0,4.0,6.3,3.0,,0,-0.02,-0.11,-0.01,,1.0,3.0,,,,,,,,,2.0,,,Bocar,Baro,,,,,,,,1.0,,,,,,,
14015676,home,Hallescher FC,Joscha Wosz,joscha-wosz,J. Wosz,M,20,173.0,35,M,989185,EUR,1027123200,M,20,20,True,5.0,2.0,,,0.0,2.0,3.0,2.0,,1.0,,2.0,,,,,12.0,9.0,6.4,4.0,,0,-0.06,0.01,-0.06,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
14015676,home,Hallescher FC,Lucas Ehrlich,ehrlich-lucas,L. Ehrlich,F,18,195.0,4,M,1446131,EUR,1078185600,F,18,18,True,3.0,2.0,,,0.0,2.0,2.0,1.0,,,,,,,,,12.0,3.0,6.4,1.0,,0,-0.02,0.0,0.13,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14015676,home,Hallescher FC,Burim Halili,burim-halili,B. Halili,D,5,192.0,9,M,876753,EUR,893721600,D,5,5,True,5.0,4.0,,,0.0,4.0,5.0,,1.0,1.0,,1.0,,,,,12.0,6.0,6.7,1.0,,0,-0.01,0.0,0.13,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
