match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_errorLeadToAShot,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalOffside,stat_hitWoodwork,stat_goals
12437858,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,14.0,12.0,3.0,1.0,0.0,12.0,14.0,2.0,2.0,2.0,2.0,90.0,19.0,6.0,2.0,7.253e-05,0,-1.0832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437858,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,59.0,55.0,2.0,2.0,0.0,22.0,23.0,1.0,4.0,,,90.0,75.0,6.7,9.0,0.0893007,0,,,,35.0,40.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437858,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,51.0,51.0,1.0,1.0,0.0,32.0,32.0,2.0,2.0,,,90.0,64.0,6.6,2.0,0.0106043,0,,,,19.0,19.0,,,,4.0,3.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12437858,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,63.0,60.0,,,0.0,33.0,34.0,2.0,7.0,,,90.0,73.0,6.5,3.0,0.0251027,0,,Cristhian Mosquera,,27.0,29.0,,,,1.0,2.0,,,2.0,1.0,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12437858,home,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,23.0,20.0,1.0,1.0,0.0,1.0,2.0,,3.0,,,73.0,46.0,6.6,11.0,0.0888551,1,,,,19.0,24.0,3.0,,,6.0,5.0,5.0,,,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,1.0,0.0858,,,,,,,,,,,,,,
12437858,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,37.0,31.0,1.0,,0.0,8.0,9.0,,3.0,,,45.0,47.0,6.8,10.0,0.141322,1,,,,23.0,29.0,1.0,,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,,,1.0,0.045,1.0,1.0,,,,,,,,,,,,
12437858,home,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,False,75.0,70.0,4.0,3.0,0.0,29.0,29.0,1.0,7.0,,,80.0,88.0,7.7,6.0,0.0612237,2,,,,41.0,47.0,1.0,,,1.0,5.0,1.0,,3.0,3.0,,,,,,1.0,1.0,1.0,,1.0,,0.057,,,1.0,1.0,0.0101,,,,,,,,,
12437858,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,M,14,14,False,47.0,44.0,,,0.0,13.0,13.0,1.0,8.0,,,90.0,68.0,7.4,12.0,0.474961,0,,,,36.0,46.0,12.0,5.0,,4.0,2.0,,,2.0,2.0,2.0,5.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,True,,,,,,,,
12437858,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,F,8,8,False,50.0,43.0,1.0,,0.0,8.0,8.0,,5.0,,,90.0,75.0,6.4,18.0,0.156977,3,,,,35.0,45.0,3.0,,,9.0,6.0,5.0,,1.0,,3.0,,,3.0,,,2.0,5.0,,3.0,1.0,0.1597,,,2.0,,,,1.0,,,,,,,
12437858,home,Valencia,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,F,17,17,False,33.0,30.0,1.0,1.0,0.0,5.0,5.0,,6.0,,,65.0,58.0,7.1,16.0,0.156487,2,,,,26.0,34.0,6.0,1.0,1.0,7.0,7.0,4.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,3.0,3.0,,1.0,2.0,0.0422,1.0,,,,,,,,,,,,,
