match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,captain,stat_totalCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_accurateKeeperSweeper,stat_bigChanceMissed
10411612,home,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,boulaye_dia,960080,EUR,848102400,F,29,29,False,21.0,20.0,,,3.0,3.0,17.0,18.0,4.0,,7.0,,,,90.0,32.0,6.4,9.0,0.044,0.0,0.157513,1,,,1.0,,,,,,4.0,,,1.0,,,2.0,2.0,,,,,1.0,,,1.0,,,,,
10411612,home,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,9,9,True,8.0,6.0,,,2.0,3.0,4.0,5.0,3.0,,,,,,27.0,13.0,7.3,3.0,0.3916,0.7584,0.00885738,2,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,
10411612,home,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,,901885,EUR,988329600,D,5,5,True,15.0,13.0,1.0,1.0,7.0,8.0,6.0,7.0,4.0,,3.0,,,,26.0,27.0,7.1,2.0,0.0,0.0,0.00321245,0,,1.0,5.0,4.0,,,4.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,M,20,20,True,7.0,3.0,,,1.0,1.0,2.0,6.0,2.0,,1.0,,,,15.0,8.0,6.6,4.0,0.0,0.0,0.00068151,0,,1.0,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Diego Valencia,,,diego-valencia,D. Valencia,M,30,183.0,500,M,,906110,EUR,947808000,F,14,14,True,5.0,4.0,,,1.0,1.0,3.0,5.0,3.0,1.0,1.0,,,,15.0,13.0,6.5,5.0,0.0,0.0,0.00154211,0,,,2.0,,,,2.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10411612,home,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Jacopo De Matteis,Jacopo,De Matteis,jacopo-de-matteis,J. D. Matteis,G,,186.0,8,M,,1020251,EUR,1041033600,G,71,71,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186.0,1740,M,,845271,EUR,803520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Andrei Moțoc,,,andrei-motoc,A. Moțoc,D,23,195.0,97,M,,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Leonardo Capezzi,,,leonardo-capezzi,L. Capezzi,M,28,178.0,27,M,,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Antonio Iervolino,Antonio Iervolino,,antonio-iervolino,A. Iervolino,M,39,,60,M,,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,home,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187.0,1101,M,,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Ciprian Tătărușanu,,,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,630,M,,44453,EUR,508291200,G,1,1,False,23.0,16.0,11.0,4.0,12.0,13.0,4.0,10.0,,,11.0,,,1.0,90.0,36.0,6.4,7.0,0.0,0.0,0.00130591,0,-0.2416,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,
10411612,away,Milan,Davide Calabria,,,davide-calabria,D. Calabria,D,2,177.0,2430,M,,318607,EUR,849830400,D,2,2,False,53.0,42.0,7.0,3.0,24.0,30.0,18.0,23.0,2.0,,4.0,,,,72.0,65.0,7.0,13.0,0.0,0.0,0.0342202,0,,,2.0,1.0,,2.0,2.0,,,1.0,1.0,,True,,,,,,,,,,,,,,,,
10411612,away,Milan,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183.0,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,False,45.0,38.0,7.0,4.0,37.0,40.0,1.0,5.0,2.0,,3.0,,,,90.0,56.0,6.9,8.0,0.0522,0.0,0.00046444,1,,1.0,5.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,
10411612,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185.0,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,39.0,33.0,8.0,5.0,30.0,34.0,3.0,5.0,3.0,,6.0,,,,90.0,50.0,6.8,9.0,0.2297,0.0,0.00091807,1,,2.0,4.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0
10411612,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184.0,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,40.0,31.0,5.0,4.0,14.0,16.0,17.0,25.0,5.0,1.0,6.0,,,,90.0,76.0,6.9,19.0,0.0222,0.0,0.00917402,1,,1.0,13.0,1.0,,1.0,5.0,2.0,4.0,1.0,,4.0,,1.0,1.0,5.0,,,,,,3.0,,1.0,,,,,
10411612,away,Milan,Ismaël Bennacer,,,ismael-bennacer,I. Bennacer,M,4,175.0,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,57.0,49.0,4.0,1.0,26.0,28.0,24.0,33.0,6.0,,13.0,,,,90.0,77.0,7.0,14.0,0.0,0.0,0.0431777,0,,1.0,8.0,1.0,,,4.0,3.0,,3.0,,3.0,,4.0,2.0,1.0,,,1.0,,1.0,,,,,,,,
10411612,away,Milan,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181.0,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,27.0,20.0,4.0,3.0,7.0,8.0,13.0,21.0,2.0,1.0,5.0,,,,90.0,43.0,8.9,11.0,0.2327,0.2399,0.160898,3,,,4.0,,,2.0,1.0,,2.0,1.0,,2.0,,2.0,,1.0,,1.0,,2.0,3.0,1.0,2.0,1.0,2.0,1.0,,,
10411612,away,Milan,Alexis Saelemaekers,,,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,AS56,901891,EUR,930441600,M,56,56,False,17.0,15.0,,,4.0,4.0,12.0,15.0,3.0,,,,,,85.0,31.0,6.6,7.0,0.0,0.0,0.168075,0,,,5.0,,,,2.0,1.0,2.0,2.0,,3.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,
10411612,away,Milan,Brahim Díaz,,,brahim-diaz,B. Díaz,M,21,170.0,258553,M,Brahim,835485,EUR,933638400,M,10,10,False,24.0,19.0,,,6.0,7.0,13.0,17.0,3.0,,2.0,,,,63.0,33.0,7.1,9.0,0.2132,0.0,0.251673,2,,,,,,1.0,,,,,,,,,3.0,,1.0,1.0,,1.0,3.0,,1.0,1.0,,,,,
10411612,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188.0,75751,M,RLeão,851284,EUR,928972800,M,17,17,False,27.0,16.0,4.0,4.0,2.0,5.0,15.0,24.0,5.0,,3.0,,,,90.0,50.0,8.0,18.0,0.8452,1.3529,0.332261,2,,1.0,7.0,,,2.0,,,3.0,,2.0,2.0,,2.0,,7.0,,,1.0,2.0,3.0,4.0,,,2.0,1.0,,,1.0
10411612,away,Milan,Olivier Giroud,,,olivier-giroud,O. Giroud,F,9,192.0,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,25.0,20.0,2.0,2.0,4.0,4.0,16.0,21.0,4.0,,3.0,,,,85.0,42.0,6.3,9.0,0.4936,0.8997,0.207857,3,,7.0,9.0,3.0,,,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,1.0,2.0,,1.0,,3.0,,,,3.0
10411612,away,Milan,Charles De Ketelaere,,,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,cdk,960441,EUR,984182400,M,90,90,True,14.0,13.0,,,7.0,7.0,6.0,7.0,3.0,,,,,,27.0,20.0,6.3,3.0,0.3446,0.1062,0.0271324,2,,2.0,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,,1.0
10411612,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185.0,3401,M,,826195,EUR,940464000,D,46,46,True,7.0,5.0,2.0,1.0,4.0,5.0,1.0,2.0,,,1.0,,,,18.0,10.0,6.6,3.0,0.0,0.0,8.279e-05,0,,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173.0,6149,M,sergino,906021,EUR,973209600,D,21,21,True,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,14.0,4.0,6.5,,0.2825,0.5015,9.287e-05,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
10411612,away,Milan,Aster Vranckx,,,vranckx-aster,A. Vranckx,M,40,183.0,1108,M,,989371,EUR,1033689600,M,40,40,True,1.0,1.0,,,,,2.0,2.0,6.0,,1.0,,,,14.0,12.0,6.4,6.0,0.0,0.0,0.134498,0,,,2.0,1.0,,,1.0,1.0,,,,1.0,,1.0,6.0,,,,1.0,1.0,1.0,,,,,,,,
10411612,away,Milan,Antonio Mirante,,,antonio-mirante,A. Mirante,G,,193.0,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Lapo Nava,,,lapo-nava,L. Nava,G,69,189.0,465,M,,1141168,EUR,1074729600,G,92,92,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194.0,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Andrea Bozzolan,,,bozzolan-andrea,A. Bozzolan,D,3,178.0,174,M,,1137275,EUR,1077494400,D,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187.0,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Tiemoué Bakayoko,,,tiemoue-bakayoko,T. Bakayoko,M,14,188.0,1233,M,,149735,EUR,777081600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Tommaso Pobega,,,tommaso-pobega,T. Pobega,M,4,188.0,1344,M,,928796,EUR,931996800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411612,away,Milan,Marko Lazetić,,,marko-lazetic,M. Lazetić,F,27,192.0,1046,M,,997215,EUR,1074729600,F,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
