match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_accurateCross,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_goals,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside
12421189,home,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,False,32.0,21.0,16.0,6.0,0.0,15.0,16.0,6.0,16.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,90.0,43.0,6.3,11.0,0.00804457,0,0.4353,,,,,,,,,,,,,,,,,,,,,,,,,
12421189,home,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,D,98,98,False,25.0,16.0,3.0,1.0,0.0,11.0,15.0,5.0,12.0,1.0,8.0,2.0,8.0,,4.0,1.0,,,,,,80.0,60.0,5.7,26.0,0.00298319,0,,2.0,8.0,1.0,6.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12421189,home,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,30.0,20.0,5.0,2.0,0.0,15.0,20.0,5.0,10.0,3.0,5.0,6.0,3.0,,2.0,2.0,,,,,,80.0,40.0,6.6,10.0,0.00130501,0,,,5.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,
12421189,home,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,31.0,29.0,5.0,4.0,0.0,20.0,20.0,10.0,12.0,2.0,8.0,7.0,3.0,,4.0,3.0,,,,,,90.0,53.0,7.4,3.0,0.0960899,0,,1.0,3.0,1.0,,,,2.0,1.0,,1.0,1.0,6.0,1.0,,,,,,,,,,,,
12421189,home,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,False,38.0,26.0,5.0,2.0,0.0,19.0,23.0,7.0,16.0,1.0,8.0,4.0,2.0,,4.0,4.0,,,,,,90.0,71.0,6.8,22.0,0.00986107,1,,1.0,5.0,2.0,2.0,2.0,3.0,1.0,,2.0,,1.0,,,1.0,0.0584,,,,,,,,,,
12421189,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,52.0,43.0,2.0,1.0,0.0,24.0,28.0,20.0,26.0,1.0,3.0,3.0,11.0,,,,,,,,,90.0,71.0,6.8,16.0,0.131661,3,,2.0,11.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,0.0976,1.0,2.0,0.2366,,,,,,,
12421189,home,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,74.0,61.0,9.0,5.0,0.0,29.0,34.0,33.0,45.0,,6.0,,9.0,,4.0,3.0,,,,,,90.0,91.0,7.2,19.0,0.0977862,0,,5.0,4.0,2.0,3.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,AdemZorgane,True,,,,,
12421189,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,M,17,17,False,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,1.0,2.0,,1.0,,1.0,,,,,,,70.0,20.0,5.8,6.0,0.00997074,0,,,8.0,2.0,1.0,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,
12421189,home,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,43.0,25.0,1.0,,0.0,12.0,15.0,13.0,28.0,5.0,9.0,,3.0,,3.0,2.0,,,,,,90.0,53.0,6.9,19.0,0.0119873,2,,,11.0,,1.0,1.0,1.0,,1.0,10.0,,,,,,0.1074,1.0,1.0,0.0398,,,,,,,
12421189,home,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,10,10,False,21.0,18.0,,,0.0,8.0,10.0,10.0,11.0,1.0,7.0,,4.0,,,,,,,,,70.0,32.0,6.6,6.0,0.00870812,0,,,4.0,,7.0,4.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
